OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1140304,2019-219031          ,THEFT,SHOPLIFTING,3/29/2019,15300 BLOCK NEBRASKA AV N,33613
1141303,2019-228789          ,TRAFFIC,Property Damage,4/2/2019,BRUCE B DOWNS BL / FLETCHER AV E,33613
1146773,2019-287526          ,THEFT,THEFT FROM A BUILDING,4/25/2019,4100 BLOCK SKIPPER RD,33613
1147858,2019-299325          ,DUI,DUI (DRIVING UNDER INFLUENCE),4/30/2019,FLETCHER AV E / USF MAPLE DR,33613
1147921,2019-300988          ,TRAFFIC,Property Damage,4/30/2019,BRUCE B DOWNS BL / BEARSS AV E,33613
1150474,2019-327078          ,TRAFFIC,Non Incapacitating Injury,5/10/2019,BOULEVARD N / BRIARWOOD AV,33613
1150666,2019-329465          ,TRAFFIC,Property Damage,5/11/2019,NEBRASKA AV N / 145TH AV E,33613
1153388,2019-357663          ,TRAFFIC,Property Damage,5/22/2019,BEARSS AV E  /  FLORIDA AV N,33613
1154450,2019-369932          ,DRUGS,DRUGS/NARCOTICS,5/27/2019,13600 BLOCK UNIVERSITY PZ,33613
1156093,2019-387200          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,6/3/2019,13600 BLOCK GRAGSTON CR,33613
1157072,2019-400130          ,THEFT,SHOPLIFTING,6/7/2019,1900 BLOCK BEARSS AV E,33613
1158071,2019-409329          ,THEFT,SHOPLIFTING,6/11/2019,13600 BLOCK UNIVERSITY PZ,33613
1161068,2019-445237          ,FRAUD,FRAUD-OTHER,6/25/2019,900 BLOCK SPRINGVILLE CT,33613
1161071,2019-447246          ,BATTERY,BATTERY-SIMPLE,6/25/2019,BEARSS AV E  /  FLORIDA AV N,33613
1162671,2019-464524          ,THEFT,THEFT VEHICLE & OTHER MOBILE,7/2/2019,14400 BLOCK AUDUBON TC,33613
1162960,2019-468676          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,7/3/2019,14300 BLOCK DAKE LN,33613
1162983,2019-469619          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,7/3/2019,3000 BLOCK GATES DR,33613
1163089,2019-469954          ,BATTERY,BATTERY-SIMPLE,7/4/2019,14300 BLOCK LUCERNE DR,33613
1165004,2019-495103          ,FRAUD,FRAUD-SWINDLE,7/13/2019,15300 BLOCK NEBRASKA AV N,33613
1166435,2019-511958          ,BATTERY,BATTERY-SIMPLE,7/19/2019,15600 BLOCK LAKESHORE VILLA LP,33613
1167002,2019-518455          ,THEFT,SHOPLIFTING,7/22/2019,15300 BLOCK NEBRASKA AV N,33613
1168731,2019-538600          ,BURGLARY,CURTILAGE WITH THEFT,7/30/2019,14500 BLOCK FALL RD,33613
1173580,2019-592366          ,DUI,DUI (DRIVING UNDER INFLUENCE),8/20/2019,FLETCHER AV E  /  46TH ST N,33613
1174639,2019-607404          ,BATTERY,BATTERY-AGGRAVATED,8/25/2019,1200 BLOCK SKIPPER RD,33613
1175306,2019-613974          ,THEFT,PETIT THEFT - ALL OTHER,8/27/2019,14200 BLOCK 42ND ST N,33613
1177201,2019-637197          ,THEFT,THEFT MOTOR VEHICLE PARTS,9/5/2019,14400 BLOCK HELLENIC DR,33613
1178469,2019-651696          ,BATTERY,BATTERY-SIMPLE,9/11/2019,14700 BLOCK FLORIDA AV N,33613
1179365,2019-660880          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/14/2019,13500 BLOCK AVALON HEIGHTS BL,33613
1180026,2019-667581          ,TRAFFIC,Property Damage,9/17/2019,46TH ST N  /  ABBOTT DR,33613
1181944,2019-689279          ,TRAFFIC,Non Incapacitating Injury,9/25/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1184915,2019-723866          ,FRAUD,FRAUD-SWINDLE,10/8/2019,15300 BLOCK NEBRASKA AV N,33613
1186813,2019-744036          ,TRAFFIC,Property Damage,10/16/2019,SKIPPER RD  /  NEBRASKA AV N,33613
1186853,2019-742919          ,TRAFFIC,Non Incapacitating Injury,10/16/2019,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1188894,2019-762566          ,BATTERY,BATTERY-SIMPLE,10/24/2019,3100 BLOCK FLETCHER AV E,33613
1189000,2019-766226          ,BATTERY,BATTERY-SIMPLE,10/25/2019,BEARSS AV W  /  FLORIDA AV N,33613
1189495,2019-773658          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/28/2019,13600 BLOCK FLORIDA AV N,33613
1189558,2019-773275          ,FRAUD,FRAUD-OTHER,10/28/2019,14500 BLOCK 46TH ST N,33613
1191519,2019-796861          ,DRUGS,DRUGS/NARCOTICS,11/5/2019,800 BLOCK BEARSS AV E,33613
1191808,2019-801649          ,FRAUD,FRAUD-OTHER,11/7/2019,14200 BLOCK CYBER PL,33613
1193574,2019-820412          ,BURGLARY,BURGLARY BUSINESS/ FORCED,11/15/2019,14300 BLOCK NEBRASKA AV N,33613
1196299,2019-852805          ,BATTERY,BATTERY-SIMPLE,11/27/2019,3100 BLOCK FLETCHER AV E,33613
1199173,2019-884906          ,THEFT,SHOPLIFTING,12/11/2019,15300 BLOCK NEBRASKA AV N,33613
1201921,2019-915646          ,THEFT,SHOPLIFTING,12/23/2019,15300 BLOCK NEBRASKA AV N,33613
1203083,2019-931500          ,TRAFFIC,Property Damage,12/30/2019,LIVINGSTON AV  /  BEARSS AV E,33559
1205041,2020-19733           ,TRAFFIC,Property Damage,1/8/2020,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1207105,2020-43188           ,FRAUD,FRAUD-OTHER,1/17/2020,14800 BLOCK CARNATION DR,33613
1207792,2020-52830           ,THEFT,THEFT FROM A BUILDING,1/21/2020,100 BLOCK SUN TR,33613
1208871,2020-64015           ,TRAFFIC,Property Damage,1/25/2020,1200 BLOCK SAND LAKE CR,33613
1211367,2020-93942           ,DUI,DUI (DRIVING UNDER INFLUENCE),2/5/2020,FLETCHER AV E  /  USF GENSHAFT DR,33613
1211722,2020-98380           ,DRUGS,DRUGS/NARCOTICS,2/6/2020,13700 BLOCK 19TH ST N,33613
1211742,2020-98230           ,FRAUD,FRAUD-OTHER,2/6/2020,15300 BLOCK NEBRASKA AV N,33613
1212475,2020-107045          ,BATTERY,BATTERY-SIMPLE,2/10/2020,14300 BLOCK HANGING MOSS CR,33613
1213614,2020-121001          ,TRAFFIC,Property Damage,2/14/2020,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1214092,2020-125164          ,FRAUD,FRAUD-SWINDLE,2/16/2020,15300 BLOCK NEBRASKA AV N,33613
1214848,2020-135260          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/19/2020,2200 BLOCK 138TH AV E,33613
1216173,2020-153362          ,THEFT,SHOPLIFTING,2/26/2020,15300 BLOCK NEBRASKA AV N,33613
1219405,2020-188857          ,FRAUD,FRAUD-OTHER,3/11/2020,14300 BLOCK DAKE LN,33613
1219900,2020-195619          ,FRAUD,FRAUD-SWINDLE,3/13/2020,13600 BLOCK UNIVERSITY PZ,33613
1222173,2020-223637          ,THEFT,SHOPLIFTING,3/27/2020,15300 BLOCK NEBRASKA AV N,33613
1222402,2020-227702          ,BATTERY,BATTERY-SIMPLE,3/29/2020,1700 BLOCK BEARSS AV E,33613
1223089,2020-236221          ,FRAUD,FRAUD-CREDIT CARD,4/2/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1223255,2020-239759          ,THEFT,SHOPLIFTING,4/4/2020,15300 BLOCK NEBRASKA AV N,33613
1223401,2020-241191          ,BATTERY,BATTERY-SIMPLE,4/5/2020,13800 BLOCK 21ST ST N,33613
1224981,2020-263656          ,TRAFFIC,Non Incapacitating Injury,4/16/2020,BEARSS AV E  /  NEBRASKA AV N,33549
1225044,2020-262787          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,4/16/2020,1800 BLOCK 143RD AV E,33613
1228914,2020-312110          ,THEFT,THEFT OF BICYCLE,5/10/2020,3800 BLOCK WOODSPRING LN,33613
1230617,2020-1501100         ,FRAUD,FRAUD-CREDIT CARD,5/19/2020,13700 BLOCK 42ND ST N,33613
1230889,2020-337372          ,BATTERY,BATTERY-SIMPLE,5/21/2020,14200 BLOCK SHADOW MOSS LN,33613
1232698,2020-359340          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/31/2020,1500 BLOCK 140TH AV E,33613
1232701,2020-359133          ,BATTERY,BATTERY-SIMPLE,5/31/2020,4000 BLOCK CAMBRIDGE WOODS DR,33613
1234593,2020-381696          ,FRAUD,FRAUD-OTHER,6/10/2020,15300 BLOCK NEBRASKA AV N,33613
1235824,2020-396786          ,THEFT,PETIT THEFT - ALL OTHER,6/17/2020,1900 BLOCK 138TH AV E,33613
1236402,2020-404831          ,TRAFFIC,Property Damage,6/20/2020,FLORIDA AV N  /  138TH AV W,33613
1236488,2020-403704          ,ASSAULT,AGGRAVATED ASSAULT,6/20/2020,1200 BLOCK MAGDALENE HILL DR,33613
1238211,2020-425442          ,TRAFFIC,Property Damage,6/30/2020,BEARSS AV E  /  22ND ST N,33613
1241958,2020-470956          ,THEFT,THEFT MOTOR VEHICLE PARTS,7/21/2020,13800 BLOCK AZALEA CR,33613
1243790,2020-493540          ,TRAFFIC,Non Incapacitating Injury,7/31/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1244019,2020-497111          ,BATTERY,BATTERY-SIMPLE,8/2/2020,2200 BLOCK CEDAR TRACE CR,33613
1244231,2020-499524          ,THEFT,THEFT MOTOR VEHICLE PARTS,8/3/2020,13600 BLOCK 22ND ST N,33613
1245124,2020-510726          ,FRAUD,FRAUD-SWINDLE,8/8/2020,15300 BLOCK NEBRASKA AV N,33613
1245147,2020-510527          ,BATTERY,BATTERY-AGGRAVATED,8/8/2020,1400 BLOCK 139TH AV E,33613
1246063,2020-520735          ,THEFT,GRAND THEFT - ALL OTHER,8/13/2020,1000 BLOCK ROSE BLOSSOM CT,33613
1246787,2020-532904          ,DUI,DUI (DRIVING UNDER INFLUENCE),8/18/2020,BEARSS AV E  /  22ND ST N,33613
1247042,2020-533913          ,DRUGS,DRUG PARAPHERNALIA,8/19/2020,14900 BLOCK FLORIDA AV N,33613
1247766,2020-542349          ,THEFT,THEFT VEHICLE & OTHER MOBILE,8/23/2020,14000 BLOCK SAULK CT,33613
1249512,2020-562872          ,TRAFFIC,Property Damage,9/1/2020,SKIPPER RD  /  GRENADINE DR,33613
1252824,2020-602258          ,DUI,DUI (DRIVING UNDER INFLUENCE),9/18/2020,BEARSS AV E  /  NEBRASKA AV N,33549
1253528,2020-610839          ,BATTERY,BATTERY-SIMPLE,9/22/2020,14300 BLOCK DAKE LN,33613
1255678,2020-633805          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/2/2020,FLETCHER AV E  /  USF GENSHAFT DR,33613
1256588,2020-643802          ,THEFT,THEFT OF BICYCLE,10/7/2020,3600 BLOCK JEFFERSON COMMONS DR,33613
1257295,2020-652375          ,BATTERY,BATTERY-SIMPLE,10/10/2020,13700 BLOCK 21ST ST N,33613
1257633,2020-653689          ,BATTERY,BATTERY-SIMPLE,10/11/2020,2000 BLOCK PINE CHACE CT,33613
1258234,2020-661336          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/14/2020,1500 BLOCK 139TH AV E,33613
1258383,2020-664232          ,THEFT,SHOPLIFTING,10/15/2020,15300 BLOCK NEBRASKA AV N,33613
1260355,2020-686420          ,BURGLARY,THEFT FROM A VEHICLE,10/24/2020,14400 BLOCK DAKE LN,33613
1260630,2020-688431          ,TRAFFIC,Property Damage,10/25/2020,NEBRASKA AV N  /  BEARSS AV E,33549
1261420,2020-697628          ,BATTERY,BATTERY-SIMPLE,10/29/2020,13600 BLOCK 20TH ST N,33613
1262087,2020-705546          ,BATTERY,BATTERY-SIMPLE,11/1/2020,300 BLOCK WINDWOOD OAKS DR,33613
1262376,2020-710692          ,TRAFFIC,Non Incapacitating Injury,11/3/2020,FLETCHER AV E  /  42ND ST N,33613
1262379,2020-710693          ,TRAFFIC,Property Damage,11/3/2020,13900 BLOCK NEBRASKA AV N,33613
1262396,2020-709624          ,TRAFFIC,Property Damage,11/3/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1270869,2020-807389          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/15/2020,14600 BLOCK GRENADINE DR,33613
1272635,2020-829497          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/24/2020,13600 BLOCK UNIVERSITY PZ,33613
1276631,2021-30482           ,TRAFFIC,Non Incapacitating Injury,1/14/2021,22ND ST N  /  HENSEL LN,33613
1278463,2021-51666           ,TRAFFIC,Property Damage,1/24/2021,SKIPPER RD  /  42ND ST N,33613
1279210,2021-57847           ,BURGLARY,THEFT FROM A VEHICLE,1/27/2021,2800 BLOCK SOMERSET PARK DR,33613
1045594,2018-105054          ,THEFT,THEFT MOTOR VEHICLE PARTS,2/12/2018,13700 BLOCK SUSAN KAY DR,33613
1049106,2018-139419          ,BATTERY,BATTERY-SIMPLE,2/26/2018,2000 BLOCK 140TH AV E,33613
1049172,2018-141584          ,BATTERY,BATTERY-SIMPLE,2/26/2018,1400 BLOCK COURT OF FLAGS CT,33613
1053686,2018-183790          ,BATTERY,BATTERY-SIMPLE,3/15/2018,1800 BLOCK 138TH AV E,33613
1053912,2018-185338          ,TRAFFIC,Non Incapacitating Injury,3/16/2018,BEARSS AV W / WINDING CREEK CT,33613
1053978,2018-187456          ,THEFT,SHOPLIFTING,3/17/2018,13600 BLOCK UNIVERSITY PZ,33613
1054061,2018-187993          ,DRUGS,DRUGS/NARCOTICS,3/17/2018,14500 BLOCK NEBRASKA AV N,33613
1055083,2018-198130          ,THEFT,SHOPLIFTING,3/21/2018,15300 BLOCK NEBRASKA AV N,33613
1055724,2018-203748          ,DRUGS,DRUGS/NARCOTICS,3/24/2018,100 BLOCK BEARSS AV W,33613
1055976,2018-207132          ,BATTERY,BATTERY-SIMPLE,3/25/2018,15300 BLOCK NEBRASKA AV N,33613
1057682,2018-225189          ,DUI,DUI (DRIVING UNDER INFLUENCE),4/1/2018,139TH AV E / 12TH ST N,33613
1060530,2018-253743          ,DRUGS,DRUGS/NARCOTICS,4/12/2018,140TH AV E / NEPHI PL,33613
1067171,2018-323873          ,BURGLARY,THEFT FROM A VEHICLE,5/10/2018,14900 BLOCK FLORIDA AV N,33613
1067294,2018-324975          ,TRAFFIC,Non Incapacitating Injury,5/10/2018,FLETCHER AV E / SUMMIT AV,33612
1070188,2018-353185          ,TRAFFIC,Non Incapacitating Injury,5/22/2018,2800 BLOCK LAKESIDE COMMONS DR,33613
1071170,2018-362906          ,TRAFFIC,Property Damage,5/26/2018,LAKE MAGDALENE BL / AVILA BL,33613
1072189,2018-374899          ,THEFT,PETIT THEFT - ALL OTHER,5/31/2018,13800 BLOCK HERITAGE CLUB DR,33613
1072252,2018-374764          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/31/2018,2100 BLOCK OAK CHACE CT,33613
1073105,2018-388170          ,THEFT,PETIT THEFT - ALL OTHER,6/5/2018,1800 BLOCK 139TH AV E,33613
1073892,2018-397337          ,THEFT,SHOPLIFTING,6/8/2018,15300 BLOCK NEBRASKA AV N,33613
1074230,2018-399931          ,FRAUD,FRAUD-SWINDLE,6/9/2018,15300 BLOCK NEBRASKA AV N,33613
1074954,2018-409586          ,THEFT,PETIT THEFT - ALL OTHER,6/13/2018,14800 BLOCK BOULEVARD N,33613
1075701,2018-416745          ,DRUGS,DRUGS/NARCOTICS,6/16/2018,GREGORY DR / BEARSS AV E,33613
1075850,2018-419047          ,DRUGS,DRUGS/NARCOTICS,6/17/2018,1300 BLOCK 137TH AV E,33613
1078850,2018-452487          ,BATTERY,BATTERY-AGGRAVATED,6/30/2018,1200 BLOCK 139TH AV E,33613
1080742,2018-475303          ,TRAFFIC,Property Damage,7/10/2018,BRUCE B DOWNS BL / 138TH AV E,33613
1081761,2018-487574          ,DRUGS,DRUGS/NARCOTICS,7/14/2018,ROME AV N / HAVEN BN,33613
1083381,2018-502922          ,BATTERY,BATTERY-SIMPLE,7/21/2018,13800 BLOCK HERITAGE CLUB DR,33613
1084635,2018-519140          ,TRAFFIC,Non Incapacitating Injury,7/27/2018,BEARSS AV E / 22ND ST N,33613
1085462,2018-529771          ,TRAFFIC,Property Damage,8/1/2018,42ND ST N / CAMBRIDGE WOODS DR,33613
1086507,2018-542048          ,BATTERY,BATTERY-SIMPLE,8/6/2018,3400 BLOCK PALM CROSSING DR,33613
1087377,2018-549092          ,THEFT,THEFT VEHICLE & OTHER MOBILE,8/9/2018,4000 BLOCK WOODSPRING LN,33613
1090105,2018-580467          ,BATTERY,BATTERY-SIMPLE,8/21/2018,13700 BLOCK 22ND ST N,33613
1090317,2018-582718          ,BURGLARY,THEFT FROM A VEHICLE,8/22/2018,3100 BLOCK GRAND PAVILION DR,33613
1090998,2018-590590          ,BATTERY,BATTERY-SIMPLE,8/25/2018,13600 BLOCK 15TH ST N,33613
1092103,2018-602983          ,THEFT,SHOPLIFTING,8/30/2018,15300 BLOCK NEBRASKA AV N,33613
1093165,2018-614173          ,BATTERY,BATTERY-SIMPLE,9/4/2018,13600 BLOCK GRAGSTON CR,33613
1094974,2018-634354          ,BATTERY,BATTERY-SIMPLE,9/11/2018,2100 BLOCK 142ND AV E,33613
1095037,2018-636554          ,TRAFFIC,Property Damage,9/12/2018,FLETCHER AV E / USF MAGNOLIA DR,33613
1096889,2018-657231          ,TRAFFIC,Property Damage,9/20/2018,30TH ST N / BEARSS AV E,33613
1097164,2018-659182          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/21/2018,14400 BLOCK HENSEL LN,33613
1097719,2018-663949          ,BATTERY,BATTERY-SIMPLE,9/23/2018,14500 BLOCK SEAFORD CR,33613
1097911,2018-665240          ,DRUGS,DRUGS/NARCOTICS,9/24/2018,138TH AV E / 12TH ST N,33613
1098781,2018-674348          ,BATTERY,BATTERY-SIMPLE,9/27/2018,700 BLOCK DEBBIE CR,33613
1105482,2018-745785          ,BURGLARY,THEFT FROM A VEHICLE,10/26/2018,13800 BLOCK SANDY HILL LP,33613
1108333,2018-776272          ,THEFT,THEFT VEHICLE & OTHER MOBILE,11/7/2018,100 BLOCK FLORAL DR,33613
1109249,2018-784254          ,BATTERY,BATTERY-SIMPLE,11/11/2018,14500 BLOCK HENSEL LN,33613
1110208,2018-794949          ,BURGLARY,THEFT FROM A VEHICLE,11/15/2018,4300 BLOCK SHIRE CT,33613
1110417,2018-797565          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,11/16/2018,1200 BLOCK SKIPPER RD,33613
1111207,2018-806733          ,DRUGS,DRUG PARAPHERNALIA,11/20/2018,13800 BLOCK 21ST ST N,33613
1113162,2018-826841          ,BATTERY,BATTERY-SIMPLE,11/29/2018,20TH ST N / HOLLY CT,33613
1114353,2018-839185          ,TRAFFIC,Property Damage,12/4/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1116225,2018-859505          ,FRAUD,FRAUD-CREDIT CARD,12/12/2018,14500 BLOCK DIPLOMAT DR,33613
1117782,2018-871565          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/18/2018,1200 BLOCK SAND LAKE CR,33613
1119780,2018-895499          ,THEFT,SHOPLIFTING,12/28/2018,15300 BLOCK NEBRASKA AV N,33613
1119969,2018-897901          ,DRUGS,DRUG PARAPHERNALIA,12/29/2018,13600 BLOCK 19TH ST N,33613
1119972,2018-898795          ,DRUGS,DRUGS/NARCOTICS,12/29/2018,13700 BLOCK BRUCE B DOWNS BL,33613
1122525,2019-23807           ,FRAUD,FRAUD-SWINDLE,1/10/2019,15300 BLOCK NEBRASKA AV N,33613
1129186,2019-96261           ,THEFT,THEFT MOTOR VEHICLE PARTS,2/9/2019,14600 BLOCK 43RD ST N,33613
1129375,2019-99582           ,THEFT,SHOPLIFTING,2/10/2019,15300 BLOCK NEBRASKA AV N,33613
1130334,2019-110155          ,BURGLARY,THEFT FROM A VEHICLE,2/14/2019,1400 BLOCK HAVEN BN,33613
1132077,2019-128477          ,THEFT,SHOPLIFTING,2/21/2019,15300 BLOCK NEBRASKA AV N,33613
1134267,2019-150299          ,TRAFFIC,Non Incapacitating Injury,3/2/2019,37TH ST N / CAMBRIDGE WOODS DR,33613
1135140,2019-160435          ,TRAFFIC,Non Incapacitating Injury,3/6/2019,BRUCE B DOWNS BL / UNIVERSITY PZ,33613
1135372,2019-163057          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,3/7/2019,2400 BLOCK CEDAR TRACE CR,33613
1137905,2019-190364          ,FRAUD,FRAUD-IMPERSONATION,3/18/2019,1200 BLOCK SKIPPER RD,33613
1138180,2019-193117          ,MURDER,JUSTIFIABLE HOMICIDE,3/19/2019,1900 BLOCK GREGORY DR,33613
1138884,2019-201096          ,THEFT,SHOPLIFTING,3/22/2019,13600 BLOCK UNIVERSITY PZ,33613
1139674,2019-210376          ,BATTERY,BATTERY-SIMPLE,3/26/2019,2100 BLOCK 142ND AV E,33613
1139694,2019-211336          ,ASSAULT,AGGRAVATED ASSAULT,3/26/2019,14500 BLOCK SEAFORD CR,33613
1140052,2019-214803          ,THEFT,PETIT THEFT - ALL OTHER,3/28/2019,4200 BLOCK MONTICELLO GARDENS PL,33613
1140799,2019-222238          ,TRAFFIC,Non Incapacitating Injury,3/31/2019,BRUCE B DOWNS BL / BEARSS AV E,33613
1141712,2019-233827          ,THEFT,THEFT OF BICYCLE,4/4/2019,2000 BLOCK BEARSS AV E,33613
1143607,2019-254547          ,THEFT,SHOPLIFTING,4/12/2019,15300 BLOCK NEBRASKA AV N,33613
1145611,2019-274993          ,TRAFFIC,Property Damage,4/20/2019,BEARSS AV W / HAVEN BN,33613
1145714,2019-276449          ,BURGLARY,THEFT FROM A VEHICLE,4/21/2019,1400 BLOCK 140TH AV E,33613
1146415,2019-284587          ,THEFT,THEFT FROM A BUILDING,4/24/2019,13600 BLOCK UNIVERSITY PZ,33613
1150265,2019-322694          ,THEFT,THEFT VEHICLE & OTHER MOBILE,5/9/2019,14900 BLOCK FLORIDA AV N,33613
1153308,2019-356313          ,BURGLARY,THEFT FROM A VEHICLE,5/22/2019,14500 BLOCK 18TH ST N,33613
1154115,2019-365211          ,BATTERY,BATTERY-SIMPLE,5/25/2019,4300 BLOCK SHIRE CT,33613
1154350,2019-366966          ,THEFT,THEFT VEHICLE & OTHER MOBILE,5/26/2019,2200 BLOCK SPRING GLADE CR N,33613
1156328,2019-391737          ,TRAFFIC,Property Damage,6/4/2019,SKIPPER RD  /  NEBRASKA AV N,33613
1159757,2019-430919          ,BATTERY,BATTERY-SIMPLE,6/19/2019,1200 BLOCK SAND LAKE CR,33613
1159840,2019-430249          ,TRAFFIC,Property Damage,6/19/2019,NEBRASKA AV N  /  BEARSS AV E,33549
1160862,2019-443163          ,TRAFFIC,Property Damage,6/24/2019,BRUCE B DOWNS BL  /  138TH AV E,33613
1162050,2019-457422          ,THEFT,THEFT FROM A BUILDING,6/29/2019,13600 BLOCK PLATTE CREEK CR,33613
1163799,2019-481444          ,BATTERY,BATTERY-SIMPLE,7/8/2019,14600 BLOCK BANYAN BLUFF DR,33613
1165691,2019-503428          ,THEFT,SHOPLIFTING,7/16/2019,15300 BLOCK NEBRASKA AV N,33613
1166541,2019-513599          ,TRAFFIC,Non Incapacitating Injury,7/20/2019,FLETCHER AV E  /  42ND ST N,33613
1166816,2019-518352          ,BURGLARY,THEFT FROM A VEHICLE,7/22/2019,14300 BLOCK HENSEL LN,33613
1167649,2019-526540          ,TRAFFIC,Property Damage,7/25/2019,FLETCHER AV E  /  46TH ST N,33613
1168416,2019-536035          ,TRAFFIC,Property Damage,7/29/2019,BEARSS AV W  /  CRISIS CENTER PZ,33613
1170328,2019-557116          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,8/6/2019,14400 BLOCK HELLENIC DR,33613
1170371,2019-559952          ,BATTERY,BATTERY-SIMPLE,8/7/2019,14800 BLOCK SWALLOWTAIL CT,33613
1171287,2019-566153          ,TRAFFIC,Property Damage,8/10/2019,FLETCHER AV E  /  46TH ST N,33613
1172263,2019-580493          ,FRAUD,FRAUD-CREDIT CARD,8/15/2019,2200 BLOCK BEARSS AV E,33613
1173265,2019-589474          ,BATTERY,BATTERY-SIMPLE,8/19/2019,2000 BLOCK 140TH AV E,33613
1174370,2019-603472          ,THEFT,THEFT OF BICYCLE,8/23/2019,4100 BLOCK MONTICELLO GARDENS PL,33613
1176159,2019-622635          ,FRAUD,FRAUD-CREDIT CARD,8/30/2019,1700 BLOCK SKIPPER RD,33613
1177347,2019-636350          ,FRAUD,FRAUD-CREDIT CARD,9/5/2019,13600 BLOCK UNIVERSITY PZ,33613
1179797,2019-666821          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,9/16/2019,14300 BLOCK LUCERNE DR,33613
1179966,2019-668483          ,FRAUD,FRAUD-OTHER,9/17/2019,15300 BLOCK NEBRASKA AV N,33613
1180879,2019-679886          ,DRUGS,DRUGS/NARCOTICS,9/21/2019,143RD AV E  /  18TH ST N,33613
1183776,2019-711648          ,TRAFFIC,Property Damage,10/3/2019,BEARSS AV E  /  LIVINGSTON AV,33559
1188433,2019-760675          ,TRAFFIC,Non Incapacitating Injury,10/23/2019,FLETCHER AV E  /  USF PALM DR,33613
1189432,2019-771514          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/27/2019,13700 BLOCK 42ND ST N,33613
1191244,2019-794268          ,DRUGS,DRUG PARAPHERNALIA,11/4/2019,NEBRASKA AV N  /  140TH AV E,33613
1193242,2019-816791          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/13/2019,1500 BLOCK 139TH AV E,33613
1197965,2019-873939          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/6/2019,3700 BLOCK JEFFERSON COMMONS DR,33613
1198111,2019-876351          ,THEFT,SHOPLIFTING,12/7/2019,15300 BLOCK NEBRASKA AV N,33613
1198323,2019-878370          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/8/2019,15300 BLOCK NEBRASKA AV N,33613
1199004,2019-885575          ,FRAUD,FRAUD-CREDIT CARD,12/11/2019,800 BLOCK BEARSS AV E,33613
1200069,2019-895351          ,THEFT,THEFT MOTOR VEHICLE PARTS,12/15/2019,3100 BLOCK FLETCHER AV E,33613
1201835,2019-914950          ,TRAFFIC,Property Damage,12/23/2019,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1201964,2019-916444          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/23/2019,1300 BLOCK AUTUMN DR,33613
1203730,2020-4498            ,THEFT,GRAND THEFT - ALL OTHER,1/2/2020,2000 BLOCK 140TH AV E,33613
1210557,2020-85498           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/1/2020,13900 BLOCK SANDY HILL LP,33613
1210600,2020-84195           ,FRAUD,FRAUD-SWINDLE,2/1/2020,15300 BLOCK NEBRASKA AV N,33613
1212492,2020-109232          ,TRAFFIC,Property Damage,2/10/2020,BEARSS AV W  /  PHILMORE RD,33613
1213537,2020-119643          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,2/14/2020,13600 BLOCK 22ND ST N,33613
1215366,2020-141919          ,FRAUD,FRAUD-SWINDLE,2/22/2020,15300 BLOCK NEBRASKA AV N,33613
1219153,2020-186753          ,TRAFFIC,Property Damage,3/10/2020,NEBRASKA AV N  /  SKIPPER RD,33613
1219857,2020-194532          ,FRAUD,FRAUD-CREDIT CARD,3/13/2020,2500 BLOCK BEARSS AV E,33613
