OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1066209,2018-313889          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/6/2018,14400 BLOCK 18TH ST N,33613
1066212,2018-313741          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/6/2018,13700 BLOCK SUSAN KAY DR,33613
1066243,2018-314686          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/6/2018,13500 BLOCK GRAGSTON CR,33613
1066261,2018-314382          ,TRAFFIC,Property Damage,5/6/2018,BEARSS AV E / GREGORY DR,33613
1066316,2018-313734          ,BURGLARY,THEFT FROM A VEHICLE,5/6/2018,13700 BLOCK 19TH ST N,33613
1066389,2018-317298          ,ASSAULT,AGGRAVATED ASSAULT,5/7/2018,1200 BLOCK SKIPPER RD,33613
1066396,2018-318026          ,DRUGS,DRUGS/NARCOTICS,5/7/2018,BEARSS AV E / I275 SOUTHBOUND,33613
1066409,2018-316928          ,TRAFFIC,Property Damage,5/7/2018,BEARSS AV W / HAVEN BN,33613
1066413,2018-315709          ,TRAFFIC,Property Damage,5/7/2018,BEARSS AV E / PRISM CR,33613
1066422,2018-317026          ,TRAFFIC,Property Damage,5/7/2018,BRUCE B DOWNS BL / LAKE FOREST DR,33613
1066459,2018-317141          ,THEFT,THEFT OF BICYCLE,5/7/2018,14300 BLOCK LUCERNE DR,33613
1066483,2018-316377          ,THEFT,GRAND THEFT - ALL OTHER,5/7/2018,14000 BLOCK NEPHI PL,33613
1066570,2018-317254          ,THEFT,SHOPLIFTING,5/7/2018,13600 BLOCK UNIVERSITY PZ,33613
1066581,2018-317631          ,THEFT,SHOPLIFTING,5/7/2018,13600 BLOCK UNIVERSITY PZ,33613
1066602,2018-319812          ,BATTERY,BATTERY-SIMPLE,5/8/2018,3100 BLOCK COVE BEND DR,33613
1066634,2018-319982          ,BATTERY,BATTERY-SIMPLE,5/8/2018,14600 BLOCK NEBRASKA AV N,33613
1066648,2018-320605          ,BATTERY,BATTERY-SIMPLE,5/8/2018,13800 BLOCK FLORIDA AV N,33613
1066710,2018-320071          ,TRAFFIC,Property Damage,5/8/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1066729,2018-318120          ,BATTERY,BATTERY-SIMPLE,5/8/2018,2100 BLOCK 140TH AV E,33613
1066741,2018-320098          ,THEFT,SHOPLIFTING,5/8/2018,13600 BLOCK UNIVERSITY PZ,33613
1066875,2018-322597          ,TRAFFIC,Non Incapacitating Injury,5/9/2018,BRUCE B DOWNS BL / BARNHARD DR,33613
1066987,2018-321404          ,THEFT,PETIT THEFT - ALL OTHER,5/9/2018,1200 BLOCK FOUR SEASONS BL,33613
1067057,2018-323002          ,DRUGS,DRUGS/NARCOTICS,5/9/2018,1500 BLOCK 139TH AV E,33613
1067134,2018-326208          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/10/2018,13600 BLOCK GRAGSTON CR,33613
1067139,2018-326038          ,DRUGS,DRUGS/NARCOTICS,5/10/2018,1500 BLOCK 139TH AV E,33613
1067169,2018-323873          ,BURGLARY,THEFT FROM A VEHICLE,5/10/2018,14900 BLOCK FLORIDA AV N,33613
1067261,2018-325571          ,THEFT,SHOPLIFTING,5/10/2018,15300 BLOCK NEBRASKA AV N,33613
1067296,2018-323568          ,DUI,DUI (DRIVING UNDER INFLUENCE),5/10/2018,LIVINGSTON AV / BEARSS AV E,33559
1067326,2018-326269          ,DRUGS,DRUG PARAPHERNALIA,5/10/2018,BEARSS AV E / 22ND ST N,33613
1067331,2018-326136          ,DRUGS,DRUGS/NARCOTICS,5/10/2018,BEARSS AV E / NEBRASKA AV N,33549
1067332,2018-326136          ,DRUGS,DRUG PARAPHERNALIA,5/10/2018,BEARSS AV E / NEBRASKA AV N,33549
1067357,2018-325902          ,TRAFFIC,Non Incapacitating Injury,5/10/2018,136TH AV E / 22ND ST N,33613
1067372,2018-324975          ,TRAFFIC,Non Incapacitating Injury,5/10/2018,FLETCHER AV E / SUMMIT AV,33612
1067401,2018-327981          ,TRAFFIC,Non Incapacitating Injury,5/11/2018,FLORIDA AV N / CONNIE AV,33613
1067425,2018-326599          ,BATTERY,BATTERY-SIMPLE,5/11/2018,4000 BLOCK WOODSPRING LN,33613
1067447,2018-327096          ,BATTERY,BATTERY-AGGRAVATED,5/11/2018,1800 BLOCK FRENCH CREEK RD,33613
1067464,2018-327910          ,FRAUD,FRAUD-SWINDLE,5/11/2018,13600 BLOCK UNIVERSITY PZ,33613
1067465,2018-328159          ,THEFT,SHOPLIFTING,5/11/2018,13600 BLOCK UNIVERSITY PZ,33613
1067505,2018-326390          ,BATTERY,BATTERY-SIMPLE,5/11/2018,1800 BLOCK 143RD AV E,33613
1067543,2018-328660          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/11/2018,2200 BLOCK SPRING GLADE CR N,33613
1067654,2018-330574          ,DRUGS,DRUG PARAPHERNALIA,5/12/2018,140TH AV E / 15TH ST N,33613
1067706,2018-330531          ,THEFT,SHOPLIFTING,5/12/2018,15300 BLOCK NEBRASKA AV N,33613
1067717,2018-330960          ,DRUGS,DRUGS/NARCOTICS,5/12/2018,14000 BLOCK NEPHI PL,33613
1067770,2018-330867          ,DRUGS,DRUGS/NARCOTICS,5/12/2018,BRUCE B DOWNS BL / 37TH ST N,33613
1067821,2018-330182          ,TRAFFIC,Property Damage,5/12/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1067828,2018-330786          ,TRAFFIC,Property Damage,5/12/2018,22ND ST N / HENSEL LN,33613
1067880,2018-332419          ,THEFT,SHOPLIFTING,5/13/2018,13600 BLOCK UNIVERSITY PZ,33613
1067882,2018-332665          ,FRAUD,FRAUD-SWINDLE,5/13/2018,15300 BLOCK NEBRASKA AV N,33613
1067891,2018-331609          ,BATTERY,BATTERY-SIMPLE,5/13/2018,140TH AV E / 15TH ST N,33613
1067899,2018-331720          ,THEFT,SHOPLIFTING,5/13/2018,15300 BLOCK NEBRASKA AV N,33613
1067932,2018-332142          ,BATTERY,BATTERY-SIMPLE,5/13/2018,1200 BLOCK SKIPPER RD,33613
1068019,2018-334886          ,BURGLARY,BURGLARY RESIDENCE / FORCED,5/14/2018,3100 BLOCK GRAND PAVILION DR,33613
1068048,2018-333938          ,THEFT,SHOPLIFTING,5/14/2018,15300 BLOCK NEBRASKA AV N,33613
1068060,2018-334490          ,THEFT,SHOPLIFTING,5/14/2018,13600 BLOCK UNIVERSITY PZ,33613
1068067,2018-334896          ,THEFT,SHOPLIFTING,5/14/2018,13600 BLOCK UNIVERSITY PZ,33613
1068189,2018-334101          ,TRAFFIC,Non Incapacitating Injury,5/14/2018,BEARSS AV E / TURTLE CREEK CR,33613
1068192,2018-334705          ,TRAFFIC,Non Incapacitating Injury,5/14/2018,BEARSS AV W / BOULEVARD N,33613
1068193,2018-334152          ,TRAFFIC,Property Damage,5/14/2018,20TH ST N / 139TH AV E,33613
1068194,2018-334373          ,TRAFFIC,Non Incapacitating Injury,5/14/2018,22ND ST N / BEARSS AV E,33613
1068195,2018-334614          ,TRAFFIC,Property Damage,5/14/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1068202,2018-333399          ,TRAFFIC,Non Incapacitating Injury,5/14/2018,BEARSS AV E / 30TH ST N,33613
1068289,2018-336049          ,TRAFFIC,Property Damage,5/15/2018,BRUCE B DOWNS BL / LAKE FOREST DR,33613
1068318,2018-336642          ,TRAFFIC,Non Incapacitating Injury,5/15/2018,FLETCHER AV E / SUMMIT AV,33612
1068429,2018-336662          ,THEFT,PETIT THEFT - ALL OTHER,5/15/2018,13900 BLOCK SANDY HILL LP,33613
1068433,2018-337231          ,THEFT,SHOPLIFTING,5/15/2018,13700 BLOCK NEBRASKA AV N,33613
1068442,2018-336453          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/15/2018,1700 BLOCK BEARSS AV E,33613
1068481,2018-336940          ,THEFT,THEFT VEHICLE & OTHER MOBILE,5/15/2018,14500 BLOCK BRUCE B DOWNS BL,33613
1068485,2018-335503          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/15/2018,1800 BLOCK 143RD AV E,33613
1068521,2018-336759          ,THEFT,SHOPLIFTING,5/15/2018,15300 BLOCK NEBRASKA AV N,33613
1068532,2018-338512          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/16/2018,14300 BLOCK LUCERNE DR,33613
1068560,2018-339094          ,THEFT,THEFT OF BICYCLE,5/16/2018,14200 BLOCK 12TH ST N,33613
1068583,2018-338424          ,TRAFFIC,Non Incapacitating Injury,5/16/2018,BEARSS AV E/PINECREST RD,33613
1068631,2018-340044          ,THEFT,SHOPLIFTING,5/16/2018,13600 BLOCK UNIVERSITY PZ,33613
1068688,2018-339893          ,BURGLARY,THEFT FROM A VEHICLE,5/16/2018,4200 BLOCK MONTICELLO GARDENS PL,33613
1068707,2018-339089          ,FRAUD,FRAUD-IMPERSONATION,5/16/2018,15600 BLOCK ALMONDWOOD DR,33613
1068723,2018-339952          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/16/2018,14500 BLOCK PRISM CR,33613
1068732,2018-339409          ,THEFT,THEFT VEHICLE & OTHER MOBILE,5/16/2018,14900 BLOCK NEBRASKA AV N,33613
1068749,2018-338424          ,TRAFFIC,Non Incapacitating Injury,5/16/2018,BEARSS AV E/PINECREST RD,33613
1068767,2018-338769          ,TRAFFIC,Property Damage,5/16/2018,BEARSS AV E / 30TH ST N,33613
1068821,2018-342053          ,TRAFFIC,Property Damage,5/17/2018,BRUCE B DOWNS BL / SKIPPER RD,33613
1068828,2018-341457          ,TRAFFIC,Property Damage,5/17/2018,138TH AV E / 19TH ST N,33613
1068830,2018-342291          ,TRAFFIC,Property Damage,5/17/2018,BRUCE B DOWNS BL / 138TH AV E,33613
1068833,2018-341393          ,TRAFFIC,Property Damage,5/17/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1068847,2018-342325          ,TRAFFIC,Property Damage,5/17/2018,FLETCHER AV E / USF MAPLE DR,33613
1068877,2018-341035          ,BURGLARY,BURGLARY BUSINESS/ FORCED,5/17/2018,1200 BLOCK BEARSS AV E,33549
1068880,2018-342345          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/17/2018,1500 BLOCK 139TH AV E,33613
1068881,2018-342253          ,BATTERY,BATTERY-SIMPLE,5/17/2018,2000 BLOCK 140TH AV E,33613
1068882,2018-342253          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/17/2018,2000 BLOCK 140TH AV E,33613
1068947,2018-342694          ,DRUGS,DRUGS/NARCOTICS,5/17/2018,1500 BLOCK 138TH AV E,33613
1068948,2018-342719          ,THEFT,SHOPLIFTING,5/17/2018,15300 BLOCK NEBRASKA AV N,33613
1068994,2018-341824          ,THEFT,THEFT OF BICYCLE,5/17/2018,14400 BLOCK CARIBBEAN BREEZE DR,33613
1069019,2018-342778          ,DRUGS,DRUGS/NARCOTICS,5/17/2018,15TH ST N / 138TH AV E,33613
1069036,2018-342996          ,DRUGS,DRUGS/NARCOTICS,5/17/2018,15TH ST N / 138TH AV E,33613
1069089,2018-345282          ,BATTERY,BATTERY-SIMPLE,5/18/2018,700 BLOCK LEISURE AV,33613
1069135,2018-345321          ,DRUGS,DRUGS/NARCOTICS,5/18/2018,15TH ST N / 138TH AV E,33613
1069136,2018-345525          ,DRUGS,DRUGS/NARCOTICS,5/18/2018,NEPHI PL / 140TH AV E,33613
1069182,2018-345153          ,BATTERY,BATTERY-SIMPLE,5/18/2018,14500 BLOCK PRISM CR,33613
1069200,2018-343231          ,ASSAULT,AGGRAVATED ASSAULT,5/18/2018,1900 BLOCK GREGORY DR,33613
1069205,2018-344185          ,DRUGS,DRUGS/NARCOTICS,5/18/2018,1000 BLOCK BEARSS AV W,33613
1069257,2018-345292          ,THEFT,THEFT OF BICYCLE,5/18/2018,13500 BLOCK UNIVERSITY PZ,33613
1069328,2018-343874          ,TRAFFIC,Property Damage,5/18/2018,FLETCHER AV E / PARK SQ W,33613
1069368,2018-346784          ,TRAFFIC,Non Incapacitating Injury,5/19/2018,COLONIAL DR / COLONIAL OAKS DR,33613
1069378,2018-347442          ,TRAFFIC,Property Damage,5/19/2018,FLETCHER AV E / 20TH ST N,33612
1069429,2018-346446          ,FRAUD,FRAUD-IMPERSONATION,5/19/2018,14900 BLOCK ROME AV N,33613
1069462,2018-347590          ,BATTERY,BATTERY-AGGRAVATED,5/19/2018,13500 BLOCK OLA AV N,33613
1069475,2018-347444          ,THEFT,SHOPLIFTING,5/19/2018,15300 BLOCK NEBRASKA AV N,33613
1069503,2018-346780          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,5/19/2018,13800 BLOCK AZALEA CR,33613
1069504,2018-346780          ,BATTERY,BATTERY-SIMPLE,5/19/2018,13800 BLOCK AZALEA CR,33613
1069550,2018-349413          ,BATTERY,BATTERY-SIMPLE,5/20/2018,2400 BLOCK CEDAR TRACE CR,33613
1069589,2018-348280          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/20/2018,14200 BLOCK 12TH ST N,33613
1069641,2018-348747          ,ASSAULT,AGGRAVATED ASSAULT,5/20/2018,1000 BLOCK BEARSS AV W,33613
1069660,2018-348412          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/20/2018,14800 BLOCK SWALLOWTAIL CT,33613
1069689,2018-348048          ,DRUGS,DRUGS/NARCOTICS,5/20/2018,18TH ST N / BEARSS AV E,33613
1069701,2018-349025          ,TRAFFIC,Property Damage,5/20/2018,42ND ST N / SKIPPER RD,33613
1069702,2018-348958          ,TRAFFIC,Property Damage,5/20/2018,BEARSS AV E / TURTLE CREEK CR,33613
1069761,2018-350739          ,TRAFFIC,Property Damage,5/21/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1069791,2018-351085          ,ASSAULT,AGGRAVATED ASSAULT,5/21/2018,1200 BLOCK SKIPPER RD,33613
1069800,2018-351288          ,BURGLARY,BURGLARY RESIDENCE / FORCED,5/21/2018,500 BLOCK MAGNA CARTA WY,33613
1069801,2018-350681          ,THEFT,SHOPLIFTING,5/21/2018,15300 BLOCK NEBRASKA AV N,33613
1069860,2018-350493          ,BATTERY,BATTERY-AGGRAVATED,5/21/2018,14500 BLOCK PRISM CR,33613
1069936,2018-349784          ,BURGLARY,THEFT FROM A VEHICLE,5/21/2018,14200 BLOCK 42ND ST N,33613
1069975,2018-353802          ,BATTERY,BATTERY-SIMPLE,5/22/2018,NEBRASKA AV N / BEARSS AV E,33549
1069983,2018-353358          ,FRAUD,FRAUD-SWINDLE,5/22/2018,1400 BLOCK 138TH AV E,33613
1070007,2018-352267          ,BATTERY,BATTERY-SIMPLE,5/22/2018,13700 BLOCK 21ST ST N,33613
1070008,2018-352267          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/22/2018,13700 BLOCK 21ST ST N,33613
1070063,2018-353967          ,BATTERY,BATTERY-SIMPLE,5/22/2018,1500 BLOCK COLLEGE CT,33613
1070090,2018-354203          ,DRUGS,DRUG TRAFFICKING/DELIVERY,5/22/2018,15TH ST N / 139TH AV E,33613
1070132,2018-352674          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,5/22/2018,1500 BLOCK 140TH AV E,33613
1070176,2018-353607          ,THEFT,SHOPLIFTING,5/22/2018,15300 BLOCK NEBRASKA AV N,33613
1070194,2018-353185          ,TRAFFIC,Non Incapacitating Injury,5/22/2018,2800 BLOCK LAKESIDE COMMONS DR,33613
1070202,2018-354423          ,TRAFFIC,Property Damage,5/22/2018,BRUCE B DOWNS BL / UNIVERSITY PZ,33613
1070207,2018-353095          ,TRAFFIC,Property Damage,5/22/2018,FLETCHER AV E / 46TH ST N,33613
1070208,2018-354012          ,TRAFFIC,Property Damage,5/22/2018,22ND ST N / BEARSS AV E,33613
1070258,2018-356439          ,TRAFFIC,Non Incapacitating Injury,5/23/2018,FLETCHER AV E / USF BANYAN CR,33613
1070281,2018-356548          ,TRAFFIC,Property Damage,5/23/2018,BEARSS AV E / 22ND ST N,33613
1070329,2018-354706          ,THEFT,GRAND THEFT - ALL OTHER,5/23/2018,14000 BLOCK 15TH ST N,33613
1070330,2018-354706          ,BATTERY,BATTERY-SIMPLE,5/23/2018,14000 BLOCK 15TH ST N,33613
1070348,2018-355351          ,BURGLARY,THEFT FROM A VEHICLE,5/23/2018,14200 BLOCK 42ND ST N,33613
1070356,2018-355166          ,BURGLARY,THEFT FROM A VEHICLE,5/23/2018,14000 BLOCK HALSTEAD CT,33613
1070391,2018-356438          ,THEFT,SHOPLIFTING,5/23/2018,13600 BLOCK UNIVERSITY PZ,33613
1070417,2018-356191          ,THEFT,SHOPLIFTING,5/23/2018,13600 BLOCK UNIVERSITY PZ,33613
1070498,2018-354739          ,BATTERY,BATTERY-SIMPLE,5/23/2018,13800 BLOCK AZALEA CR,33613
1070517,2018-357907          ,THEFT,THEFT COIN OPERATED DEVICE,5/24/2018,14900 BLOCK BRUCE B DOWNS BL,33613
1070520,2018-359032          ,THEFT,SHOPLIFTING,5/24/2018,13600 BLOCK UNIVERSITY PZ,33613
1070541,2018-359045          ,FRAUD,FRAUD-SWINDLE,5/24/2018,13600 BLOCK UNIVERSITY PZ,33613
1070548,2018-358096          ,FRAUD,FRAUD-CREDIT CARD,5/24/2018,200 BLOCK BEARSS AV E,33613
1070601,2018-357304          ,FRAUD,FRAUD-IMPERSONATION,5/24/2018,14200 BLOCK 42ND ST N,33613
1070644,2018-358912          ,THEFT,SHOPLIFTING,5/24/2018,15300 BLOCK NEBRASKA AV N,33613
1070684,2018-359029          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/24/2018,2200 BLOCK CEDAR TRACE CR,33613
1070716,2018-357773          ,TRAFFIC,Property Damage,5/24/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1070784,2018-361486          ,TRAFFIC,Property Damage,5/25/2018,BEARSS AV W / BOULEVARD N,33613
1070786,2018-362125          ,TRAFFIC,Property Damage,5/25/2018,140TH AV E / 12TH ST N,33613
1070793,2018-360306          ,TRAFFIC,Property Damage,5/25/2018,GRAND PAVILION DR / BRUCE B DOWNS BL,33613
1070872,2018-360714          ,BURGLARY,THEFT FROM A VEHICLE,5/25/2018,13500 BLOCK 42ND ST N,33613
1070909,2018-359900          ,BATTERY,BATTERY-SIMPLE,5/25/2018,14200 BLOCK BRUCE B DOWNS BL,33613
1070954,2018-360944          ,DRUGS,DRUGS/NARCOTICS,5/25/2018,4200 BLOCK FLETCHER AV E,33613
1070970,2018-360298          ,THEFT,SHOPLIFTING,5/25/2018,15300 BLOCK NEBRASKA AV N,33613
1071036,2018-362678          ,DRUGS,DRUGS/NARCOTICS,5/26/2018,MONTEREY PINES DR / CAMBRIDGE WOODS DR,33613
1071089,2018-362977          ,DRUGS,DRUGS/NARCOTICS,5/26/2018,BEARSS AV E / FISHER RD,33613
1071090,2018-362977          ,DRUGS,DRUGS/NARCOTICS,5/26/2018,BEARSS AV E / FISHER RD,33613
1071091,2018-362977          ,DUI,DUI (DRIVING UNDER INFLUENCE),5/26/2018,BEARSS AV E / FISHER RD,33613
1071106,2018-363068          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,5/26/2018,1400 BLOCK 140TH AV E,33613
1071127,2018-364386          ,BATTERY,BATTERY-SIMPLE,5/26/2018,1200 BLOCK SKIPPER RD,33613
1071143,2018-363304          ,THEFT,GRAND THEFT - ALL OTHER,5/26/2018,14700 BLOCK NEBRASKA AV N,33613
1071179,2018-363375          ,TRAFFIC,Property Damage,5/26/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1071182,2018-363301          ,TRAFFIC,Non Incapacitating Injury,5/26/2018,FLETCHER AV E / 23RD ST N,33613
1071202,2018-364633          ,TRAFFIC,Property Damage,5/26/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1071209,2018-362906          ,TRAFFIC,Property Damage,5/26/2018,LAKE MAGDALENE BL / AVILA BL,33613
1071306,2018-366674          ,BATTERY,BATTERY-SIMPLE,5/27/2018,3100 BLOCK GRAND PAVILION DR,33613
1071317,2018-365654          ,THEFT,THEFT OF BICYCLE,5/27/2018,13800 BLOCK 20TH ST N,33613
1071319,2018-365654          ,FRAUD,FRAUD-OTHER,5/27/2018,13800 BLOCK 20TH ST N,33613
1071350,2018-365998          ,THEFT,SHOPLIFTING,5/27/2018,13600 BLOCK UNIVERSITY PZ,33613
1071408,2018-367443          ,THEFT,THEFT OF BICYCLE,5/28/2018,13600 BLOCK UNIVERSITY PZ,33613
1071410,2018-367866          ,THEFT,SHOPLIFTING,5/28/2018,13600 BLOCK UNIVERSITY PZ,33613
1071415,2018-368056          ,THEFT,SHOPLIFTING,5/28/2018,13600 BLOCK UNIVERSITY PZ,33613
1071491,2018-368791          ,ASSAULT,AGGRAVATED ASSAULT,5/28/2018,3100 BLOCK GRAND PAVILION DR,33613
1071512,2018-368345          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/28/2018,15300 BLOCK NEBRASKA AV N,33613
1071525,2018-367853          ,THEFT,SHOPLIFTING,5/28/2018,13500 BLOCK UNIVERSITY PZ,33613
1071528,2018-367817          ,THEFT,SHOPLIFTING,5/28/2018,13600 BLOCK UNIVERSITY PZ,33613
1071544,2018-367580          ,THEFT,SHOPLIFTING,5/28/2018,15300 BLOCK NEBRASKA AV N,33613
1071546,2018-368170          ,THEFT,SHOPLIFTING,5/28/2018,15300 BLOCK NEBRASKA AV N,33613
1071767,2018-371050          ,THEFT,SHOPLIFTING,5/29/2018,15300 BLOCK NEBRASKA AV N,33613
1071823,2018-369151          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/29/2018,1200 BLOCK 142ND AV E,33613
1071838,2018-371873          ,ROBBERY,PERSON - ROBBERY,5/30/2018,22ND ST N / 136TH AV E,33613
1071853,2018-373649          ,THEFT,SHOPLIFTING,5/30/2018,13600 BLOCK UNIVERSITY PZ,33613
1071864,2018-373216          ,BATTERY,BATTERY-SIMPLE,5/30/2018,3700 BLOCK JEFFERSON COMMONS DR,33613
1071881,2018-373404          ,THEFT,SHOPLIFTING,5/30/2018,15300 BLOCK NEBRASKA AV N,33613
1071882,2018-373404          ,DRUGS,DRUGS/NARCOTICS,5/30/2018,15300 BLOCK NEBRASKA AV N,33613
1071915,2018-373182          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/30/2018,200 BLOCK WINDWOOD OAKS DR,33613
1071925,2018-373051          ,BATTERY,BATTERY-SIMPLE,5/30/2018,14200 BLOCK KNOB HILL PL,33613
1072030,2018-373563          ,DRUGS,DRUGS/NARCOTICS,5/30/2018,1500 BLOCK 140TH AV E,33613
1072089,2018-375599          ,TRAFFIC,Non Incapacitating Injury,5/31/2018,42ND ST N / SKIPPER RD,33613
1072090,2018-376013          ,TRAFFIC,Non Incapacitating Injury,5/31/2018,BEARSS AV E / 22ND ST N,33613
1072115,2018-375194          ,BATTERY,BATTERY-SIMPLE,5/31/2018,1300 BLOCK FOUR SEASONS BL,33613
1072126,2018-375953          ,FRAUD,FRAUD-CREDIT CARD,5/31/2018,14300 BLOCK HENSEL LN,33613
1072139,2018-376391          ,THEFT,SHOPLIFTING,5/31/2018,13600 BLOCK UNIVERSITY PZ,33613
1072154,2018-374674          ,BATTERY,BATTERY-SIMPLE,5/31/2018,13800 BLOCK HERITAGE CLUB DR,33613
1072186,2018-374899          ,BURGLARY,THEFT FROM A VEHICLE,5/31/2018,13800 BLOCK HERITAGE CLUB DR,33613
1072187,2018-374899          ,THEFT,PETIT THEFT - ALL OTHER,5/31/2018,13800 BLOCK HERITAGE CLUB DR,33613
1072206,2018-374495          ,DRUGS,DRUG PARAPHERNALIA,5/31/2018,BRUCE B DOWNS BL / LAKESIDE COMMONS DR,33613
1072233,2018-376262          ,DRUGS,DRUGS/NARCOTICS,5/31/2018,1500 BLOCK 140TH AV E,33613
1072245,2018-374764          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,5/31/2018,2100 BLOCK OAK CHACE CT,33613
1072250,2018-374944          ,THEFT,SHOPLIFTING,5/31/2018,14500 BLOCK NEBRASKA AV N,33613
1072315,2018-379141          ,THEFT,PETIT THEFT - ALL OTHER,6/1/2018,13600 BLOCK UNIVERSITY PZ,33613
1072334,2018-377821          ,BATTERY,BATTERY-SIMPLE,6/1/2018,14500 BLOCK DIPLOMAT DR,33613
1072349,2018-379040          ,DRUGS,DRUG TRAFFICKING/DELIVERY,6/1/2018,1400 BLOCK 139TH AV E,33613
1072350,2018-379040          ,DRUGS,DRUGS/NARCOTICS,6/1/2018,1400 BLOCK 139TH AV E,33613
1072351,2018-379040          ,DRUGS,DRUG PARAPHERNALIA,6/1/2018,1400 BLOCK 139TH AV E,33613
1072370,2018-379151          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,6/1/2018,14300 BLOCK DAKE LN,33613
1072460,2018-378509          ,THEFT,THEFT MOTOR VEHICLE PARTS,6/1/2018,13500 BLOCK UNIVERSITY PZ,33613
1072469,2018-378554          ,THEFT,SHOPLIFTING,6/1/2018,13600 BLOCK UNIVERSITY PZ,33613
1072497,2018-379515          ,ASSAULT,AGGRAVATED ASSAULT,6/1/2018,BRUCE B DOWNS BL / SKIPPER RD,33613
1072527,2018-379646          ,TRAFFIC,Property Damage,6/1/2018,FLETCHER AV E / 23RD ST N,33613
1072536,2018-378611          ,TRAFFIC,Property Damage,6/1/2018,BRUCE B DOWNS BL / FLETCHER AV E,33613
1072612,2018-381258          ,DRUGS,DRUGS/NARCOTICS,6/2/2018,14000 BLOCK NEPHI PL,33613
1072613,2018-381258          ,DRUGS,DRUG PARAPHERNALIA,6/2/2018,14000 BLOCK NEPHI PL,33613
1072673,2018-381772          ,FRAUD,FRAUD-SWINDLE,6/2/2018,14900 BLOCK NEBRASKA AV N,33613
1072691,2018-381678          ,BATTERY,BATTERY-SIMPLE,6/2/2018,14500 BLOCK BRUCE B DOWNS BL,33613
1072739,2018-382156          ,ASSAULT,AGGRAVATED ASSAULT,6/3/2018,2200 BLOCK CEDAR TRACE CR,33613
1072762,2018-382276          ,DRUGS,DRUGS/NARCOTICS,6/3/2018,FLETCHER AV E / USF MAPLE DR,33613
1072794,2018-383126          ,BATTERY,BATTERY-SIMPLE,6/3/2018,2200 BLOCK CEDAR TRACE CR,33613
1072804,2018-383564          ,DUI,DUI (DRIVING UNDER INFLUENCE),6/3/2018,2200 BLOCK CEDAR TRACE CR,33613
1072835,2018-383764          ,THEFT,SHOPLIFTING,6/3/2018,15300 BLOCK NEBRASKA AV N,33613
1072886,2018-385725          ,TRAFFIC,Property Damage,6/4/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1072887,2018-386101          ,TRAFFIC,Property Damage,6/4/2018,3100 BLOCK FLETCHER AV E,33613
1072901,2018-385875          ,TRAFFIC,Property Damage,6/4/2018,BEARSS AV E / 22ND ST N,33613
1072902,2018-386077          ,TRAFFIC,Property Damage,6/4/2018,BRUCE B DOWNS BL / GRAND PAVILION DR,33613
1072907,2018-386394          ,TRAFFIC,Property Damage,6/4/2018,BEARSS AV W / HAVEN BN,33613
1072919,2018-384897          ,BATTERY,BATTERY-SIMPLE,6/4/2018,14300 BLOCK HENSEL LN,33613
1072985,2018-386087          ,THEFT,THEFT OF BICYCLE,6/4/2018,2100 BLOCK PINE CHACE CT,33613
1073097,2018-388170          ,THEFT,PETIT THEFT - ALL OTHER,6/5/2018,1800 BLOCK 139TH AV E,33613
1073162,2018-387886          ,BURGLARY,THEFT FROM A VEHICLE,6/5/2018,3600 BLOCK JEFFERSON COMMONS DR,33613
