OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1178972,2019-656041          ,FRAUD,FRAUD-IMPERSONATION,09/12/2019,19000 BLOCK RUSTIC WOODS TL,33556
1198159,2019-875979          ,TRAFFIC,Non Incapacitating Injury,12/07/2019,GUNN HW  /  WAYNE RD,33556
1201030,2019-906545          ,TRAFFIC,Property Damage,12/19/2019,RACE TRACK RD  /  INNFIELDS DR,33556
1211455,2020-94365           ,TRAFFIC,Property Damage,02/05/2020,PATTERSON RD  /  RACE TRACK RD,33556
1211472,2020-60103           ,TRAFFIC,Property Damage,02/05/2020,VAN DYKE RD  /  GUNN HW,33556
1228584,2020-307388          ,TRAFFIC,Property Damage,05/08/2020,TARPON SPRINGS RD  /  JIRETZ RD,33556
1229752,2020-323596          ,DRUGS,DRUGS/NARCOTICS,05/15/2020,8500 BLOCK GUNN HW,33556
1233519,2020-369015          ,TRAFFIC,Property Damage,06/04/2020,GUNN HW  /  VAN DYKE RD,33556
1238265,2020-427072          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/30/2020,7200 BLOCK NORTH MOBLEY RD,33556
1259387,2020-676757          ,TRAFFIC,Property Damage,10/20/2020,VAN DYKE RD  /  GUNN HW,33556
1063317,2018-282472          ,TRAFFIC,Non Incapacitating Injury,04/24/2018,GUNN HW / VAN DYKE RD,33556
1068020,2018-334634          ,TRAFFIC,Property Damage,05/14/2018,TARPON SPRINGS RD / PATTERSON RD,33556
1069022,2018-341485          ,FRAUD,FRAUD-IMPERSONATION,05/17/2018,19600 BLOCK WYNDMILL CR,33556
1089377,2018-571569          ,TRAFFIC,Property Damage,08/18/2018,RACE TRACK RD / PATTERSON RD,33556
1091080,2018-590284          ,TRAFFIC,Property Damage,08/25/2018,TARPON SPRINGS RD / WAYNE RD,33556
1091126,2018-591564          ,DRUGS,DRUGS/NARCOTICS,08/25/2018,17900 BLOCK GUNN HW,33556
1092975,2018-612948          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/03/2018,12800 BLOCK ROYAL GEORGE AV,33556
1097804,2018-665895          ,FRAUD,FRAUD-IMPERSONATION,09/24/2018,9100 BLOCK CYPRESS KEEP LN,33556
1105358,2018-743216          ,FRAUD,FRAUD-IMPERSONATION,10/25/2018,8900 BLOCK DONNA LU DR,33556
1109185,2018-784539          ,DRUGS,DRUGS/NARCOTICS,11/11/2018,ELMCREST ST / KEYSTONE CROSSING BL,33556
1110270,2018-793866          ,TRAFFIC,Property Damage,11/15/2018,SOUTH MOBLEY RD / RACE TRACK RD,33556
1113058,2018-826028          ,FRAUD,FRAUD-IMPERSONATION,11/29/2018,7900 BLOCK LAKE ST JAMES LN,33556
1113204,2018-825985          ,TRAFFIC,Non Incapacitating Injury,11/29/2018,SOUTH MOBLEY RD / GUNN HW,33556
1114034,2018-829585          ,TRAFFIC,Non Incapacitating Injury,12/03/2018,BOY SCOUT RD/TARPON SPRINGS RD,33556
1114037,2018-834213          ,TRAFFIC,Non Incapacitating Injury,12/03/2018,GUNN HW/ISBELL LN,33556
1115889,2018-855794          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,12/11/2018,6500 BLOCK THOROUGHBRED LP,33556
1124333,2019-41877           ,TRAFFIC,Property Damage,01/18/2019,LUTZ LAKE FERN RD / ANGEL LN,33556
1136012,2019-170507          ,TRAFFIC,Property Damage,03/10/2019,TARPON SPRINGS RD / CRAWLEY RD,33556
1140629,2019-221463          ,TRAFFIC,Property Damage,03/30/2019,GUNN HW / WAYNE RD,33556
1150350,2019-327191          ,TRAFFIC,Property Damage,05/10/2019,GUNN HW / PONDERING CV,33556
1154924,2019-375326          ,THEFT,PETIT THEFT - ALL OTHER,05/29/2019,6600 BLOCK FITZGERALD RD,33556
1157074,2019-400027          ,BATTERY,BATTERY-SIMPLE,06/07/2019,19600 BLOCK WYNDMILL CR,33556
1159587,2019-426223          ,TRAFFIC,Property Damage,06/18/2019,GUNN HW  /  LUTZ LAKE FERN RD,33556
1164522,2019-490388          ,TRAFFIC,Property Damage,07/11/2019,NORTH MOBLEY RD  /  GUNN HW,33556
1165773,2019-506866          ,TRAFFIC,Property Damage,07/17/2019,GUNN HW  /  LUTZ LAKE FERN RD,33556
1176006,2019-623155          ,BATTERY,BATTERY-SIMPLE,08/30/2019,8300 BLOCK BRIARFIELD CT,33556
1191432,2019-797063          ,TRAFFIC,Non Incapacitating Injury,11/05/2019,LUTZ LAKE FERN RD W  /  BARRIE ACRES TL,33558
1194964,2019-836583          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/21/2019,15500 BLOCK RACE TRACK RD,33556
1198027,2019-862818          ,TRAFFIC,Property Damage,12/06/2019,BOY SCOUT RD / RACE TRACK RD,33556
1199046,2019-886040          ,TRAFFIC,Property Damage,12/11/2019,GUNN HW  /  VAN DYKE RD,33556
1218087,2020-174228          ,BURGLARY,THEFT FROM A VEHICLE,03/05/2020,17800 BLOCK WILLOW LAKE DR,33556
1224771,2020-198526          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/15/2020,8700 BLOCK LAKE CALM LN,33556
1241107,2020-461863          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,07/16/2020,18300 BLOCK JORENE RD,33556
1241725,2020-469115          ,TRAFFIC,Property Damage,07/20/2020,GUNN HW  /  WAYNE RD,33556
1243766,2020-492574          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/31/2020,8200 BLOCK NORTH MOBLEY RD,33556
1258874,2020-668840          ,TRAFFIC,Property Damage,10/17/2020,8700 BLOCK GUNN HW,33556
1277128,2021-34653           ,BATTERY,BATTERY-SIMPLE,01/16/2021,7000 BLOCK COLLEY RD,33556
1045215,2018-98527           ,BATTERY,BATTERY-SIMPLE,02/09/2018,18800 BLOCK GUNN HW,33556
1052766,2018-174566          ,TRAFFIC,Property Damage,03/12/2018,RACE TRACK RD / PATTERSON RD,33556
1055932,2018-206630          ,TRAFFIC,Property Damage,03/25/2018,16000 BLOCK MUIRFIELD DR ,33556
1055998,2018-206522          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/25/2018,EAGLES ENTRY DR / NINE EAGLES DR,33556
1066480,2018-317507          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/07/2018,17100 BLOCK DOWNS DR,33556
1079573,2018-458826          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,07/03/2018,8500 BLOCK GUNN HW,33556
1083569,2018-507877          ,TRAFFIC,Non Incapacitating Injury,07/23/2018,RACE TRACK RD / BOY SCOUT RD,33556
1094223,2018-625178          ,TRAFFIC,Non Incapacitating Injury,09/08/2018,CRAWLEY RD / TILLOTSON CT,33556
1096885,2018-653484          ,FRAUD,FRAUD-IMPERSONATION,09/19/2018,13000 BLOCK ROYAL GEORGE AV,33556
1111097,2018-804025          ,TRAFFIC,Property Damage,11/19/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1121545,2019-13012           ,TRAFFIC,Property Damage,01/06/2019,LUTZ LAKE FERN RD / MICHIGAN AV,33556
1137111,2019-179935          ,TRAFFIC,Property Damage,03/14/2019,GUNN HW / MISTY MORNING TL,33556
1153198,2019-355113          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/21/2019,13200 BLOCK ROYAL GEORGE AV,33556
1160174,2019-436236          ,TRAFFIC,Property Damage,06/21/2019,LUTZ LAKE FERN RD  /  GUNN HW,33556
1167602,2019-526119          ,FRAUD,FRAUD-OTHER,07/25/2019,17700 BLOCK PATTERSON RD,33556
1170533,2019-560068          ,TRAFFIC,Property Damage,08/07/2019,GUNN HW  /  BONNIE COVE LN,33556
1173536,2019-593498          ,THEFT,GRAND THEFT - ALL OTHER,08/20/2019,15900 BLOCK PHILLIPS RD,33556
1179962,2019-669033          ,BURGLARY,BURGLARY RESIDENCE / FORCED,09/17/2019,10100 BLOCK TARPON SPRINGS RD,33556
1193447,2019-819268          ,TRAFFIC,Property Damage,11/14/2019,TARPON SPRINGS RD  /  BOY SCOUT RD,33556
1199169,2019-884547          ,BATTERY,BATTERY-SIMPLE,12/11/2019,9000 BLOCK NORTH MOBLEY RD,33556
1202956,2019-928423          ,TRAFFIC,Property Damage,12/29/2019,LUTZ LAKE FERN RD  /  HIAWATHA RD,33556
1205747,2020-27384           ,TRAFFIC,Non Incapacitating Injury,01/11/2020,GUNN HW  /  JOURNEYS END DR,33556
1205870,2020-29008           ,TRAFFIC,Property Damage,01/12/2020,GUNN HW  /  PETERSON RD,33556
1214277,2020-128541          ,TRAFFIC,Non Incapacitating Injury,02/17/2020,PATTERSON RD  /  EAGLES ENTRY DR,33556
1224914,2020-1500685         ,FRAUD,FRAUD-SWINDLE,04/15/2020,12800 BLOCK KILLARNEY CT,33556
1252342,2020-596842          ,TRAFFIC,Non Incapacitating Injury,09/16/2020,LUTZ LAKE FERN RD  /  ANGEL LN,33556
1259252,2020-672561          ,ARSON,ARSON,10/19/2020,9700 BLOCK GUNN HW,33556
1259269,2020-673623          ,TRAFFIC,Non Incapacitating Injury,10/19/2020,GUNN HW  /  PETERSON RD,33556
1262332,2020-707996          ,TRAFFIC,Non Incapacitating Injury,11/02/2020,CRAWLEY RD  /  AQUA LN,33556
1263228,2020-721114          ,TRAFFIC,Property Damage,11/07/2020,RACE TRACK RD  /  PATTERSON RD,33556
1051209,2018-159433          ,DRUGS,DRUGS/NARCOTICS,03/06/2018,17900 BLOCK GUNN HW,33556
1056184,2018-209672          ,BATTERY,FELONY BATTERY,03/26/2018,8500 BLOCK GUNN HW,33556
1073101,2018-386772          ,TRAFFIC,Non Incapacitating Injury,06/05/2018,BOY SCOUT RD / CASTLEBERRY RD,33556
1085587,2018-530668          ,TRAFFIC,Property Damage,08/01/2018,PATTERSON RD / RACE TRACK RD,33556
1097140,2018-659684          ,TRAFFIC,Property Damage,09/21/2018,LUTZ LAKE FERN RD / PINE VALLEY DR,33556
1097595,2018-663622          ,TRAFFIC,Property Damage,09/23/2018,GUNN HW / SOUTH MOBLEY RD,33556
1114595,2018-840583          ,TRAFFIC,Property Damage,12/05/2018,LUTZ LAKE FERN RD / STILL WOOD DR,33556
1127519,2019-79118           ,FRAUD,FRAUD-OTHER,02/02/2019,17600 BLOCK GUNN HW,33556
1129952,2019-104401          ,DRUGS,DRUGS/NARCOTICS,02/12/2019,18100 BLOCK GUNN HW,33556
1138156,2019-193564          ,THEFT,THEFT FROM A BUILDING,03/19/2019,19500 BLOCK WYNDMILL CR,33556
1151060,2019-332988          ,FRAUD,FRAUD-OTHER,05/13/2019,19700 BLOCK SPRING WILLOW CT,33556
1153742,2019-361657          ,TRAFFIC,Non Incapacitating Injury,05/24/2019,GUNN HW  /  PETERSON RD,33556
1162398,2019-462559          ,BURGLARY,BURGLARY RESIDENCE / FORCED,07/01/2019,17500 BLOCK ISBELL LN,33556
1172079,2019-578711          ,TRAFFIC,Property Damage,08/14/2019,GUNN HW  /  LUTZ LAKE FERN RD,33556
1184937,2019-721975          ,TRAFFIC,Property Damage,10/08/2019,GUNN HW  /  WAYNE RD,33556
1195651,2019-846750          ,THEFT,PETIT THEFT - ALL OTHER,11/25/2019,8500 BLOCK BETH CT,33556
1197861,2019-870112          ,FRAUD,FRAUD-CREDIT CARD,12/05/2019,12600 BLOCK FOXBROOK LN,33556
1198150,2019-874691          ,TRAFFIC,Property Damage,12/07/2019,CRAWLEY RD  /  KEYSTONE GROVE BL,33556
1199630,2019-891891          ,TRAFFIC,Non Incapacitating Injury,12/13/2019,WAYNE RD  /  LAKE CALM LN,33556
1217798,2020-171842          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/04/2020,19500 BLOCK SHADY HAMMOCK LN,33556
1219756,2020-1500360         ,FRAUD,FRAUD-IMPERSONATION,03/13/2020,13100 BLOCK TARPON SPRINGS RD,33556
1238339,2020-427320          ,DRUGS,DRUGS/NARCOTICS,07/01/2020,GUNN HW  /  VAN DYKE RD,33556
1238877,2020-434883          ,ARSON,ARSON,07/04/2020,17700 BLOCK GUNN HW,33556
1242123,2020-473580          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/22/2020,15200 BLOCK OCTAVIA LN,33556
1249806,2020-566923          ,FRAUD,FRAUD-IMPERSONATION,09/03/2020,16400 BLOCK LAKE CHURCH DR,33556
1252740,2020-598564          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/17/2020,GUNN HW  /  LUTZ LAKE FERN RD,33556
1254695,2020-623544          ,TRAFFIC,Property Damage,09/28/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1262707,2020-713640          ,TRAFFIC,Property Damage,11/04/2020,GUNN HW  /  VAN DYKE RD,33556
1044004,2018-87047           ,TRAFFIC,Non Incapacitating Injury,02/05/2018,NORTH MOBLEY RD / BROWN RD,33556
1048604,2018-132985          ,TRAFFIC,Non Incapacitating Injury,02/23/2018,LUTZ LAKE FERN RD / STILL WOOD DR,33556
1064963,2018-300064          ,TRAFFIC,Property Damage,05/01/2018,BOY SCOUT RD / ECHO LAKE DR,33556
1067877,2018-332479          ,BATTERY,BATTERY-SIMPLE,05/13/2018,15200 BLOCK HAMMOCK CHASE CT,33556
1083025,2018-501687          ,THEFT,GRAND THEFT - ALL OTHER,07/20/2018,12200 BLOCK GARDEN LAKE CR,33556
1094638,2018-631227          ,TRAFFIC,Property Damage,09/10/2018,TARPON SPRINGS RD / GUNN HW,33556
1096573,2018-650377          ,TRAFFIC,Property Damage,09/18/2018,VAN DYKE RD / GUNN HW,33556
1102381,2018-713575          ,TRAFFIC,Property Damage,10/12/2018,GUNN HW / VAN DYKE RD,33556
1110702,2018-799559          ,TRAFFIC,Non Incapacitating Injury,11/17/2018,VAN DYKE RD / GUNN HW,33556
1118614,2018-883365          ,TRAFFIC,Property Damage,12/22/2018,BOY SCOUT RD / CASTLEBERRY RD,33556
1121316,2019-11942           ,BURGLARY,THEFT FROM A VEHICLE,01/05/2019,8400 BLOCK RIDGEBROOK CR,33556
1128017,2019-83502           ,TRAFFIC,Property Damage,02/04/2019,GUNN HW / WAYNE RD,33556
1134698,2019-154493          ,TRAFFIC,Property Damage,03/04/2019,GUNN HW / JOURNEYS END DR,33556
1143108,2019-248700          ,FRAUD,FRAUD-OTHER,04/10/2019,17400 BLOCK HIALEAH DR,33556
1148827,2019-312191          ,TRAFFIC,Non Incapacitating Injury,05/04/2019,GUNN HW / MISTY MORNING TL,33556
1155528,2019-380489          ,TRAFFIC,Property Damage,05/31/2019,GUNN HW  /  RACE TRACK RD,33556
1161210,2019-447089          ,BATTERY,BATTERY-SIMPLE,06/25/2019,8100 BLOCK LUTZ LAKE FERN RD,33556
1168226,2019-533944          ,TRAFFIC,Property Damage,07/28/2019,RIDGEBROOK CR  /  MEADOWLAKE ST,33556
1184313,2019-715945          ,TRAFFIC,Non Incapacitating Injury,10/05/2019,TARPON SPRINGS RD  /  BOY SCOUT RD,33556
1192929,2019-814399          ,TRAFFIC,Non Incapacitating Injury,11/12/2019,RACE TRACK RD  /  BOY SCOUT RD,33556
1195946,2019-849324          ,THEFT,PETIT THEFT - ALL OTHER,11/26/2019,17700 BLOCK LAKE KEY DR,33556
1210287,2020-82084           ,FRAUD,FRAUD-IMPERSONATION,01/31/2020,12900 BLOCK ROYAL GEORGE AV,33556
1213201,2020-114995          ,TRAFFIC,Property Damage,02/12/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1219922,2020-193768          ,TRAFFIC,Non Incapacitating Injury,03/13/2020,GUNN HW  /  VAN DYKE RD,33556
1240732,2020-457086          ,TRAFFIC,Property Damage,07/14/2020,TARPON SPRINGS RD  /  BURRELL RD,33556
1244516,2020-504009          ,TRAFFIC,Non Incapacitating Injury,08/05/2020,GUNN HW  /  KEYSTONE CROSSING BL,33556
1245203,2020-513212          ,TRAFFIC,Property Damage,08/09/2020,WAYNE RD  /  COLONY DR,33556
1256029,2020-1502637         ,FRAUD,FRAUD-IMPERSONATION,10/04/2020,16400 BLOCK LAKE CHURCH DR,33556
1269388,2020-791077          ,FRAUD,FRAUD-IMPERSONATION,12/08/2020,15200 BLOCK OCTAVIA LN,33556
1271984,2020-821551          ,TRAFFIC,Incapacitating,12/21/2020,VAN DYKE RD  /  GUNN HW,33556
1272110,2020-821256          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/21/2020,17600 BLOCK GUNN HW,33556
1279939,2021-66581           ,THEFT,PETIT THEFT - ALL OTHER,01/31/2021,10900 BLOCK TARPON SPRINGS RD,33556
1049374,2018-144822          ,DRUGS,DRUGS/NARCOTICS,02/27/2018,17400 BLOCK VAN DYKE FARMS BL,33556
1050436,2018-152552          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/02/2018,RACE TRACK RD / GATOR HOLE RD,33556
1052182,2018-167961          ,TRAFFIC,Property Damage,03/09/2018,GUNN HW / SOUTH MOBLEY RD,33556
1062135,2018-270327          ,TRAFFIC,Property Damage,04/19/2018,BOY SCOUT RD / CRAWLEY RD,33556
1083967,2018-510130          ,BATTERY,BATTERY-SIMPLE,07/24/2018,8700 BLOCK GUNN HW,33556
1085839,2018-532125          ,BURGLARY,THEFT FROM A VEHICLE,08/02/2018,6600 BLOCK THOROUGHBRED LP,33556
1086818,2018-543877          ,THEFT,GRAND THEFT - ALL OTHER,08/07/2018,8300 BLOCK COSME RD,33556
1143002,2019-249629          ,TRAFFIC,Property Damage,04/10/2019,VAN DYKE RD / RAMBLEWOOD RD,33556
1149769,2019-261843          ,TRAFFIC,Property Damage,05/08/2019,16514 HUTCHISON RD/PRIVATE PROPERTY,33556
1156490,2019-393667          ,TRAFFIC,Property Damage,06/05/2019,CRAWLEY RD  /  AQUA LN,33556
1164001,2019-485495          ,TRAFFIC,Property Damage,07/09/2019,RACE TRACK RD  /  GUNN HW,33556
1168890,2019-542587          ,BURGLARY,BURGLARY OTHER STRUCTURE,07/31/2019,16100 BLOCK VANDERBILT DR,33556
1192763,2019-497536          ,TRAFFIC,Non Incapacitating Injury,11/12/2019,VAN DYKE RD / GUNN HW,33556
1214589,2020-131503          ,TRAFFIC,Property Damage,02/18/2020,TARPON SPRINGS RD  /  TYLER RD,33556
1215631,2020-148394          ,BATTERY,BATTERY-SIMPLE,02/24/2020,17600 BLOCK GUNN HW,33556
1223122,2020-238816          ,BATTERY,BATTERY-SIMPLE,04/03/2020,16900 BLOCK SILVER SHORES LN,33556
1240248,2020-451275          ,TRAFFIC,Property Damage,07/11/2020,PATTERSON RD  /  SILVER DOLLAR DR,33556
1245478,2020-515042          ,TRAFFIC,Non Incapacitating Injury,08/10/2020,NINE EAGLES DR  /  ROYAL GEORGE AV,33556
1247012,2020-534365          ,TRAFFIC,Property Damage,08/19/2020,TARPON SPRINGS RD  /  TYLER RD,33556
1248014,2020-544863          ,TRAFFIC,Property Damage,08/24/2020,RACE TRACK RD  /  FOSTER GROVE DR,33556
1257583,2020-654932          ,TRAFFIC,Non Incapacitating Injury,10/11/2020,GUNN HW  /  BYS RN,33556
1266391,2020-757085          ,TRAFFIC,Property Damage,11/23/2020,RACE TRACK RD  /  BOY SCOUT RD,33556
1268990,2020-1503147         ,THEFT,SHOPLIFTING,12/06/2020,17600 BLOCK GUNN HW,33556
1052010,2018-167171          ,BURGLARY,THEFT FROM A VEHICLE,03/08/2018,12500 BLOCK EAGLES ENTRY DR,33556
1055202,2018-199081          ,TRAFFIC,Property Damage,03/22/2018,GUNN HW / NORTH MOBLEY RD,33556
1073009,2018-385371          ,TRAFFIC,Non Incapacitating Injury,06/04/2018,18900 BLOCK GUNN HW,33556
1079092,2018-452669          ,BATTERY,BATTERY-SIMPLE,07/01/2018,15600 BLOCK BEREA DR,33556
1088369,2018-562232          ,TRAFFIC,Non Incapacitating Injury,08/14/2018,GUNN HW / COSME RD,33556
1090387,2018-582036          ,HARASS,HARASSING/OBSCENE,08/22/2018,18100 BLOCK GUNN HW,33556
1112368,2018-817515          ,BURGLARY,BURGLARY BUSINESS/ FORCED,11/26/2018,17600 BLOCK GUNN HW,33556
1115173,2018-845993          ,TRAFFIC,Property Damage,12/07/2018,18900 BLOCK GUNN HW,33556
1142999,2019-247950          ,TRAFFIC,Non Incapacitating Injury,04/10/2019,LUTZ LAKE FERN RD / HIAWATHA RD,33556
1152534,2019-349771          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/19/2019,GUNN HW  /  COPELAND RD,33556
1167467,2019-523882          ,TRAFFIC,Property Damage,07/24/2019,EAGLES ENTRY DR  /  GREEN HERON WY,33556
1170507,2019-559414          ,TRAFFIC,Property Damage,08/07/2019,TARPON SPRINGS RD  /  PATTERSON RD,33556
1173272,2019-590507          ,TRAFFIC,Property Damage,08/19/2019,18100 BLOCK GUNN HW,33556
1178379,2019-651396          ,TRAFFIC,Non Incapacitating Injury,09/10/2019,17200 BLOCK EQUESTRIAN TL,33556
1179870,2019-669002          ,TRAFFIC,Property Damage,09/17/2019,GUNN HW  /  VAN DYKE RD,33556
1182890,2019-702015          ,FRAUD,FRAUD-IMPERSONATION,09/30/2019,16300 BLOCK MUIRFIELD DR,33556
1186783,2019-744088          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/16/2019,16200 BLOCK CHASTAIN RD,33556
1192379,2019-807411          ,TRAFFIC,Property Damage,11/09/2019,PATTERSON RD  /  SILVER DOLLAR DR,33556
1195210,2019-839237          ,TRAFFIC,Property Damage,11/22/2019,CRAWLEY RD  /  KEYSTONE GROVE BL,33556
1199610,2019-891535          ,TRAFFIC,Property Damage,12/13/2019,GUNN HW  /  VAN DYKE RD,33556
1205741,2020-027244          ,TRAFFIC,Property Damage,01/11/2020,GUNN HW  /  TARPON SPRINGS RD,33556
1210358,2020-80678           ,TRAFFIC,Incapacitating,01/31/2020,GUNN HW  /  VAN DYKE RD,33556
1212826,2020-112105          ,TRAFFIC,Property Damage,02/11/2020,LUTZ LAKE FERN RD  /  GUNN HW,33556
1248523,2020-1502173         ,FRAUD,FRAUD-IMPERSONATION,08/27/2020,7600 BLOCK LAKE CYPRESS DR,33556
1248692,2020-554125          ,FRAUD,FRAUD-OTHER,08/28/2020,7200 BLOCK NORTH MOBLEY RD,33556
1272989,2020-833262          ,TRAFFIC,Property Damage,12/26/2020,GUNN HW  /  KODI LN,33556
1056716,2018-215008          ,THEFT,GRAND THEFT - ALL OTHER,03/28/2018,17100 BLOCK CRAWLEY RD,33556
1074964,2018-268603          ,TRAFFIC,Fatal Injury,06/13/2018,GUNN HW / COPELAND RD,33556
1117586,2018-873349          ,TRAFFIC,Non Incapacitating Injury,12/18/2018,PATTERSON RD / GLASS LAKE DR,33556
1120709,2019-2880            ,TRAFFIC,Non Incapacitating Injury,01/02/2019,LUTZ LAKE FERN RD / GUNN HW,33556
1132880,2019-136534          ,BATTERY,BATTERY-SIMPLE,02/25/2019,8300 BLOCK COSME RD,33556
1143431,2019-251121          ,TRAFFIC,Property Damage,04/11/2019,GUNN HW / COSME RD,33556
1153298,2019-355914          ,THEFT,THEFT VEHICLE & OTHER MOBILE,05/22/2019,7600 BLOCK DUNBRIDGE DR,33556
1158024,2019-408908          ,THEFT,THEFT FROM A BUILDING,06/11/2019,17900 BLOCK BURRELL RD,33556
1170490,2019-557910          ,TRAFFIC,Property Damage,08/07/2019,RAMBLEWOOD RD  /  VAN DYKE RD,33556
1180826,2019-678347          ,TRAFFIC,Property Damage,09/20/2019,GUNN HW  /  NORTH MOBLEY RD,33556
1183574,2019-707154          ,TRAFFIC,Incapacitating,10/02/2019,BOY SCOUT RD  /  CASTLEBERRY RD,33556
1193126,2019-815185          ,TRAFFIC,Property Damage,11/13/2019,MICHIGAN AV  /  SHADY HAMMOCK LN,33556
1194274,2019-828897          ,TRAFFIC,Non Incapacitating Injury,11/18/2019,GUNN HW  /  VAN DYKE RD,33556
1199618,2019-889726          ,TRAFFIC,Property Damage,12/13/2019,BOY SCOUT RD  /  CASTLEBERRY RD,33556
1210086,2020-79304           ,TRAFFIC,Property Damage,01/30/2020,GUNN HW  /  VAN DYKE RD,33556
1211632,2020-98255           ,THEFT,PETIT THEFT - ALL OTHER,02/06/2020,18800 BLOCK GUNN HW,33556
1213086,2020-114452          ,FRAUD,FRAUD-OTHER,02/12/2020,18100 BLOCK GUNN HW,33556
1234191,2020-377758          ,BATTERY,BATTERY-SIMPLE,06/08/2020,16300 BLOCK OFFENHAUR RD,33556
1235121,2020-378974          ,TRAFFIC,Property Damage,06/13/2020,17600 BLOCK GUNN HW,33556
1238934,2020-427280          ,TRAFFIC,Incapacitating,07/04/2020,GUNN HW / ISBELL LN,33556
1245904,2020-521288          ,TRAFFIC,Property Damage,08/13/2020,BOY SCOUT RD  /  CRAWLEY RD,33556
1246379,2020-524933          ,BURGLARY,THEFT FROM A VEHICLE,08/15/2020,19400 BLOCK WYNDMILL CR,33556
1258015,2020-657675          ,TRAFFIC,Property Damage,10/13/2020,PATTERSON RD  /  PATSY ACRES DR,33556
1263548,2020-723439          ,TRAFFIC,Non Incapacitating Injury,11/09/2020,TARPON SPRINGS RD  /  PATTERSON RD,33556
1056676,2018-215405          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/28/2018,17600 BLOCK GUNN HW,33556
1077632,2018-438897          ,BURGLARY,THEFT FROM A VEHICLE,06/25/2018,19000 BLOCK BLAKE RD,33556
1099587,2018-685457          ,DRUGS,DRUGS/NARCOTICS,10/01/2018,TARPON SPRINGS RD / TYLER RD,33556
1105289,2018-744687          ,DRUGS,DRUGS/NARCOTICS,10/25/2018,GUNN HW / NORTH MOBLEY RD,33556
1114031,2018-836531          ,TRAFFIC,Property Damage,12/03/2018,GUNN HW / SOUTH MOBLEY RD,33556
1116839,2018-863691          ,FRAUD,FRAUD-IMPERSONATION,12/14/2018,18100 BLOCK CRAWLEY RD,33556
1123265,2019-32716           ,TRAFFIC,Property Damage,01/14/2019,LUTZ LAKE FERN RD / FORREST DR,33556
1124519,2019-45107           ,THEFT,GRAND THEFT - ALL OTHER,01/19/2019,19100 BLOCK HUCKAVALLE RD,33556
1144579,2019-263831          ,FRAUD,FRAUD-SWINDLE,04/16/2019,8500 BLOCK GUNN HW,33556
1154131,2019-364515          ,TRAFFIC,Property Damage,05/25/2019,VAN DYKE RD  /  BROWN RD,33556
1168280,2019-535771          ,TRAFFIC,Non Incapacitating Injury,07/29/2019,BOY SCOUT RD  /  ECHO LAKE DR,33556
1178937,2019-655109          ,TRAFFIC,Property Damage,09/12/2019,WAYNE RD  /  KEYSTONE PL,33556
1180640,2019-175284          ,TRAFFIC,Fatal Injury,09/20/2019,PATTERSON RD / SILVER DOLLAR DR,33556
1189236,2019-769192          ,TRAFFIC,Non Incapacitating Injury,10/26/2019,GUNN HW  /  NORTH MOBLEY RD,33556
1200451,2019-901340          ,TRAFFIC,Property Damage,12/17/2019,RACE TRACK RD  /  PATTERSON RD,33556
1202704,2019-927832          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/28/2019,19000 BLOCK BLAKE RD,33556
1219538,2020-192113          ,THEFT,PETIT THEFT - ALL OTHER,03/12/2020,8200 BLOCK NORTH MOBLEY RD,33556
1225446,2020-269146          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/19/2020,17600 BLOCK GUNN HW,33556
1252333,2020-595374          ,TRAFFIC,Non Incapacitating Injury,09/16/2020,GUNN HW  /  BONNIE COVE LN,33556
1257122,2020-649284          ,FRAUD,FRAUD-IMPERSONATION,10/09/2020,7200 BLOCK NORTH MOBLEY RD,33556
1269210,2020-788817          ,FRAUD,FRAUD-CREDIT CARD,12/07/2020,11500 BLOCK BELMACK BL N,33556
1273229,2020-1503429         ,FRAUD,FRAUD-IMPERSONATION,12/28/2020,12500 BLOCK EAGLES ENTRY DR,33556
