OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1225818,2020-275383          ,ASSAULT,AGGRAVATED ASSAULT,04/22/2020,14900 BLOCK NEBRASKA AV N,33613
1225857,2020-274874          ,BATTERY,BATTERY-SIMPLE,04/22/2020,13700 BLOCK SUSAN KAY DR,33613
1225858,2020-274783          ,THEFT,SHOPLIFTING,04/22/2020,13700 BLOCK NEBRASKA AV N,33613
1225926,2020-275367          ,THEFT,THEFT OF BICYCLE,04/22/2020,4000 BLOCK ASHFORD GREEN PL,33613
1225963,2020-277692          ,THEFT,THEFT VEHICLE & OTHER MOBILE,04/23/2020,1200 BLOCK FOUR SEASONS BL,33613
1226000,2020-277016          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/23/2020,14200 BLOCK CYBER PL,33613
1226050,2020-276569          ,TRAFFIC,Property Damage,04/23/2020,BEARSS AV E  /  NEBRASKA AV N,33549
1226059,2020-276058          ,TRAFFIC,Non Incapacitating Injury,04/23/2020,BOULEVARD N  /  LAKE MAGDALENE BL,33613
1226092,2020-276177          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/23/2020,14000 BLOCK CORAL CT,33613
1226106,2020-279400          ,DRUGS,DRUGS/NARCOTICS,04/24/2020,BEARSS AV E  /  FLORIDA AV N,33613
1226136,2020-278899          ,THEFT,PETIT THEFT - ALL OTHER,04/24/2020,14200 BLOCK 42ND ST N,33613
1226154,2020-278312          ,TRAFFIC,Property Damage,04/24/2020,BEARSS I275 N RP  /  BEARSS AV E,33613
1226250,2020-281312          ,BATTERY,BATTERY-SIMPLE,04/25/2020,14800 BLOCK SHADY KNOLL CT,33613
1226271,2020-280925          ,BATTERY,BATTERY-AGGRAVATED,04/25/2020,300 BLOCK FLORAL DR,33613
1226272,2020-280925          ,ASSAULT,AGGRAVATED ASSAULT,04/25/2020,300 BLOCK FLORAL DR,33613
1226320,2020-280711          ,TRAFFIC,Property Damage,04/25/2020,46TH ST N  /  LES PALMS CR,33613
1226321,2020-280812          ,TRAFFIC,Property Damage,04/25/2020,3900 BLOCK ROCKY CR,33613
1226369,2020-283545          ,BATTERY,BATTERY-SIMPLE,04/26/2020,100 BLOCK ARKWRIGHT DR,33613
1226373,2020-282493          ,BATTERY,BATTERY-SIMPLE,04/26/2020,3600 BLOCK PALM CROSSING DR,33613
1226374,2020-282682          ,ASSAULT,AGGRAVATED ASSAULT,04/26/2020,14400 BLOCK HENSEL LN,33613
1226375,2020-282682          ,BATTERY,BATTERY-SIMPLE,04/26/2020,14400 BLOCK HENSEL LN,33613
1226408,2020-283376          ,BATTERY,BATTERY-SIMPLE,04/26/2020,1500 BLOCK 142ND AV E,33613
1226453,2020-282911          ,THEFT,THEFT OF BICYCLE,04/26/2020,13700 BLOCK TONEY ST,33613
1226455,2020-282274          ,BATTERY,BATTERY-SIMPLE,04/26/2020,13700 BLOCK SUSAN KAY DR,33613
1226478,2020-282143          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/26/2020,2100 BLOCK 142ND AV E,33613
1226485,2020-283339          ,BURGLARY,THEFT FROM A VEHICLE,04/26/2020,4000 BLOCK ROCKY CR,33613
1226503,2020-284499          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/27/2020,13600 BLOCK FLORIDA AV N,33613
1226596,2020-1500810         ,FRAUD,FRAUD-SWINDLE,04/27/2020,4000 BLOCK ASHFORD GREEN PL,33613
1226714,2020-1500827         ,THEFT,PETIT THEFT - ALL OTHER,04/28/2020,4000 BLOCK ROCKY CR,33613
1226744,2020-287227          ,BATTERY,BATTERY-SIMPLE,04/28/2020,14400 BLOCK LENORE CT,33613
1226770,2020-286420          ,TRAFFIC,Non Incapacitating Injury,04/28/2020,NEBRASKA AV N  /  142ND AV E,33613
1226775,2020-286168          ,TRAFFIC,Property Damage,04/28/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1226778,2020-287444          ,TRAFFIC,Property Damage,04/28/2020,13600 BLOCK AVALON HEIGHTS BL,33613
1226782,2020-286901          ,TRAFFIC,Non Incapacitating Injury,04/28/2020,42ND ST N  /  MONTICELLO GARDENS PL,33613
1227015,2020-288085          ,DRUGS,DRUGS/NARCOTICS,04/29/2020,100 BLOCK 145TH AV E,33613
1227052,2020-291152          ,THEFT,PETIT THEFT - ALL OTHER,04/30/2020,SKIPPER RD  /  NEBRASKA AV N,33613
1227206,2020-1500847         ,THEFT,PETIT THEFT - ALL OTHER,04/30/2020,14400 BLOCK HELLENIC DR,33613
1227253,2020-292623          ,FRAUD,FRAUD-SWINDLE,05/01/2020,15300 BLOCK NEBRASKA AV N,33613
1227260,2020-291657          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/01/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1227361,2020-291613          ,TRAFFIC,Property Damage,05/01/2020,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1227369,2020-292643          ,TRAFFIC,Non Incapacitating Injury,05/01/2020,12TH ST N  /  142ND AV E,33613
1227380,2020-291914          ,TRAFFIC,Non Incapacitating Injury,05/01/2020,FLETCHER AV E  /  46TH ST N,33613
1227428,2020-294641          ,THEFT,THEFT OF BICYCLE,05/02/2020,14200 BLOCK CYBER PL,33613
1227463,2020-295144          ,BATTERY,BATTERY-AGGRAVATED,05/02/2020,14200 BLOCK HAZEL CT,33613
1227583,2020-295511          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/03/2020,142ND AV E  /  15TH ST N,33613
1227639,2020-297153          ,TRAFFIC,Property Damage,05/03/2020,14400 BLOCK HELLENIC DR,33613
1227655,2020-295912          ,BATTERY,BATTERY-AGGRAVATED,05/03/2020,13900 BLOCK SANDY HILL LP,33613
1227714,2020-297573          ,BATTERY,BATTERY-AGGRAVATED,05/04/2020,1200 BLOCK FOUR SEASONS BL,33613
1227736,2020-298451          ,BATTERY,BATTERY-SIMPLE,05/04/2020,13600 BLOCK 20TH ST N,33613
1227793,2020-297973          ,THEFT,PETIT THEFT - ALL OTHER,05/04/2020,14200 BLOCK SHILOH WOODS CT,33613
1227824,2020-299348          ,BATTERY,BATTERY-SIMPLE,05/04/2020,1500 BLOCK 142ND AV E,33613
1227837,2020-299278          ,BURGLARY,BURGLARY BUSINESS/NO FORCE,05/04/2020,1800 BLOCK BEARSS AV E,33613
1227838,2020-299278          ,THEFT,PETIT THEFT - ALL OTHER,05/04/2020,1800 BLOCK BEARSS AV E,33613
1227936,2020-1500910         ,FRAUD,FRAUD-CREDIT CARD,05/05/2020,13500 BLOCK FLORIDA AV N,33613
1227950,2020-301279          ,THEFT,THEFT OF BICYCLE,05/05/2020,14100 BLOCK MONTEREY PINES DR,33613
1228067,2020-302320          ,THEFT,GRAND THEFT - ALL OTHER,05/06/2020,1800 BLOCK BEARSS AV W,33613
1228098,2020-303479          ,DRUGS,DRUGS/NARCOTICS,05/06/2020,4200 BLOCK WOODSPRING LN,33613
1228104,2020-303392          ,BATTERY,BATTERY-AGGRAVATED,05/06/2020,46TH ST N  /  WINDING MOSS TL,33613
1228146,2020-25216           ,TRAFFIC,Property Damage,05/06/2020,BRUCE B DOWNS BL / CARIBBEAN BREEZE DR,33613
1228152,2020-303904          ,TRAFFIC,Property Damage,05/06/2020,FLETCHER AV E  /  USF BANYAN CR,33613
1228177,2020-302834          ,THEFT,GRAND THEFT - ALL OTHER,05/06/2020,13600 BLOCK FLORIDA AV N,33613
1228183,2020-302079          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/06/2020,13800 BLOCK PINE CONE CT,33613
1228192,2020-1500938         ,THEFT,SHOPLIFTING,05/06/2020,1400 BLOCK SKIPPER RD,33613
1228227,2020-303764          ,BATTERY,BATTERY-SIMPLE,05/06/2020,4000 BLOCK WOODSPRING LN,33613
1228245,2020-303394          ,FRAUD,FRAUD-SWINDLE,05/06/2020,14900 BLOCK FLORIDA AV N,33613
1228306,2020-304806          ,BATTERY,BATTERY-SIMPLE,05/07/2020,2600 BLOCK BANYAN CT,33613
1228319,2020-305397          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/07/2020,13600 BLOCK 12TH ST N,33613
1228365,2020-305259          ,BURGLARY,THEFT FROM A VEHICLE,05/07/2020,1200 BLOCK SKIPPER RD,33613
1228381,2020-306138          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/07/2020,3600 BLOCK JEFFERSON COMMONS DR,33613
1228453,2020-1500935         ,FRAUD,FRAUD-SWINDLE,05/07/2020,15300 BLOCK NEBRASKA AV N,33613
1228456,2020-304718          ,BATTERY,BATTERY-SIMPLE,05/07/2020,2600 BLOCK BANYAN CT,33613
1228466,2020-306583          ,BATTERY,BATTERY-SIMPLE,05/08/2020,13700 BLOCK 20TH ST N,33613
1228474,2020-307920          ,BATTERY,BATTERY-SIMPLE,05/08/2020,14900 BLOCK PINECREST RD,33613
1228489,2020-1500951         ,THEFT,SHOPLIFTING,05/08/2020,13600 BLOCK UNIVERSITY PZ,33613
1228490,2020-307079          ,BURGLARY,THEFT FROM A VEHICLE,05/08/2020,3000 BLOCK GATES DR,33613
1228531,2020-306912          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/08/2020,4200 BLOCK MONTICELLO GARDENS PL,33613
1228553,2020-307875          ,TRAFFIC,Non Incapacitating Injury,05/08/2020,19TH ST N  /  136TH AV E,33613
1228575,2020-306766          ,BATTERY,BATTERY-SIMPLE,05/08/2020,1200 BLOCK SAND LAKE CR,33613
1228628,2020-307438          ,DRUGS,DRUGS/NARCOTICS,05/08/2020,2000 BLOCK 143RD AV E,33613
1228662,2020-309506          ,BATTERY,BATTERY-SIMPLE,05/09/2020,14400 BLOCK REUTER STRASSE CR,33613
1228692,2020-309936          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/09/2020,14900 BLOCK FLORIDA AV N,33613
1228726,2020-310367          ,BATTERY,BATTERY-SIMPLE,05/09/2020,13700 BLOCK SUSAN KAY DR,33613
1228744,2020-309545          ,TRAFFIC,Property Damage,05/09/2020,137TH AV E  /  19TH ST N,33613
1228745,2020-309335          ,TRAFFIC,Property Damage,05/09/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1228811,2020-311041          ,BATTERY,BATTERY-SIMPLE,05/10/2020,1200 BLOCK FOUR SEASONS BL,33613
1228889,2020-1501059         ,FRAUD,FRAUD-SWINDLE,05/10/2020,14500 BLOCK SEAFORD CR,33613
1228900,2020-311793          ,BATTERY,BATTERY-AGGRAVATED,05/10/2020,14000 BLOCK SAN CASA PL,33613
1228917,2020-312110          ,THEFT,THEFT OF BICYCLE,05/10/2020,3800 BLOCK WOODSPRING LN,33613
1229026,2020-312965          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/11/2020,13700 BLOCK SUSAN KAY DR,33613
1229038,2020-313273          ,BATTERY,BATTERY-SIMPLE,05/11/2020,1200 BLOCK SKIPPER RD,33613
1229050,2020-314347          ,FIRE,FIRE INVESTIGATION,05/11/2020,2300 BLOCK BEARSS AV E,33613
1229056,2020-314307          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/11/2020,13700 BLOCK 19TH ST N,33613
1229071,2020-312767          ,TRAFFIC,Property Damage,05/11/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1229115,2020-315092          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/12/2020,14700 BLOCK FLORIDA AV N,33613
1229126,2020-315740          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/12/2020,13600 BLOCK 12TH ST N,33613
1229212,2020-316602          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/12/2020,HANNA RD  /  NEBRASKA AV N,33549
1229214,2020-316470          ,TRAFFIC,Property Damage,05/12/2020,HANNA RD  /  NEBRASKA AV N,33549
1229267,2020-316331          ,BATTERY,BATTERY-AGGRAVATED,05/12/2020,13900 BLOCK 19TH ST N,33613
1229288,2020-315576          ,FIRE,FIRE INVESTIGATION,05/12/2020,3100 BLOCK FLETCHER AV E,33613
1229330,2020-317192          ,BATTERY,BATTERY-SIMPLE,05/13/2020,14500 BLOCK PRISM CR,33613
1229372,2020-1501278         ,FRAUD,FRAUD-SWINDLE,05/13/2020,14500 BLOCK FLORIDA AV N,33613
1229487,2020-318031          ,BATTERY,BATTERY-SIMPLE,05/13/2020,300 BLOCK 137TH AV E,33613
1229496,2020-318038          ,THEFT,SHOPLIFTING,05/13/2020,15300 BLOCK NEBRASKA AV N,33613
1229514,2020-318130          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/13/2020,14400 BLOCK 19TH ST N,33613
1229586,2020-320777          ,THEFT,THEFT OF BICYCLE,05/14/2020,12TH ST N  /  142ND AV E,33613
1229619,2020-319746          ,TRAFFIC,Non Incapacitating Injury,05/14/2020,1500 BLOCK SKIPPER RD,33613
1229686,2020-319172          ,BATTERY,BATTERY ON ELDERLY - SIMPLE,05/14/2020,1000 BLOCK HARDY DR,33613
1229746,2020-321578          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/15/2020,14200 BLOCK 19TH ST N,33613
1229778,2020-323382          ,ASSAULT,AGGRAVATED ASSAULT,05/15/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1229815,2020-322166          ,BURGLARY,THEFT FROM A VEHICLE,05/15/2020,2000 BLOCK GREGORY DR,33613
1229818,2020-323675          ,BATTERY,BATTERY-SIMPLE,05/15/2020,2000 BLOCK HOLLY CT,33613
1229845,2020-322449          ,BATTERY,BATTERY-SIMPLE,05/15/2020,14400 BLOCK HELLENIC DR,33613
1229876,2020-323174          ,TRAFFIC,Property Damage,05/15/2020,FLETCHER AV E  /  46TH ST N,33613
1229939,2020-324692          ,THEFT,THEFT VEHICLE & OTHER MOBILE,05/16/2020,1500 BLOCK 142ND AV E,33613
1229951,2020-324538          ,BATTERY,BATTERY-SIMPLE,05/16/2020,1200 BLOCK 139TH AV E,33613
1229994,2020-325232          ,BURGLARY,THEFT FROM A VEHICLE,05/16/2020,2200 BLOCK BEARSS AV E,33613
1230009,2020-323973          ,TRAFFIC,Property Damage,05/16/2020,SHADY SHORES DR  /  CAPE BEND AV,33613
1230013,2020-324483          ,TRAFFIC,Property Damage,05/16/2020,FLORAL DR  /  FLORIDA AV N,33613
1230093,2020-325579          ,DRUGS,DRUGS/NARCOTICS,05/16/2020,13700 BLOCK 19TH ST N,33613
1230098,2020-325832          ,BATTERY,BATTERY-SIMPLE,05/16/2020,4300 BLOCK SHIRE CT,33613
1230131,2020-326783          ,BATTERY,BATTERY-SIMPLE,05/17/2020,13700 BLOCK 19TH ST N,33613
1230132,2020-326783          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/17/2020,13700 BLOCK 19TH ST N,33613
1230163,2020-327409          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/17/2020,14900 BLOCK FLORIDA AV N,33613
1230197,2020-326570          ,ROBBERY,PERSON - ROBBERY,05/17/2020,14300 BLOCK WEDGEWOOD CR,33613
1230231,2020-327313          ,TRAFFIC,Property Damage,05/17/2020,42ND ST N  /  BRUCE B DOWNS BL,33613
1230289,2020-1501097         ,FRAUD,FRAUD-IMPERSONATION,05/18/2020,14600 BLOCK BANYAN BLUFF DR,33613
1230297,2020-329461          ,BATTERY,BATTERY-SIMPLE,05/18/2020,1400 BLOCK 139TH AV E,33613
1230441,2020-329894          ,BURGLARY,THEFT FROM A VEHICLE,05/18/2020,2200 BLOCK BEARSS AV E,33613
1230446,2020-329605          ,BATTERY,BATTERY-SIMPLE,05/18/2020,13700 BLOCK 19TH ST N,33613
1230585,2020-1501100         ,FRAUD,FRAUD-CREDIT CARD,05/19/2020,13700 BLOCK 42ND ST N,33613
1230592,2020-330808          ,DRUGS,DRUGS/NARCOTICS,05/19/2020,136TH AV E  /  22ND ST N,33613
1230594,2020-331153          ,THEFT,SHOPLIFTING,05/19/2020,15300 BLOCK NEBRASKA AV N,33613
1230621,2020-331489          ,TRAFFIC,Non Incapacitating Injury,05/19/2020,FLETCHER AV E  /  46TH ST N,33613
1230623,2020-330745          ,TRAFFIC,Property Damage,05/19/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1230649,2020-330912          ,BURGLARY,THEFT FROM A VEHICLE,05/19/2020,14500 BLOCK BRUCE B DOWNS BL,33613
1230671,2020-331863          ,BATTERY,BATTERY-SIMPLE,05/19/2020,1800 BLOCK 143RD AV E,33613
1230675,2020-333127          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/20/2020,1500 BLOCK COLLEGE CT,33613
1230676,2020-333127          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/20/2020,1500 BLOCK COLLEGE CT,33613
1230682,2020-333176          ,DRUGS,DRUGS/NARCOTICS,05/20/2020,46TH ST N  /  WINDING MOSS TL,33613
1230683,2020-333176          ,DRUGS,DRUGS/NARCOTICS,05/20/2020,46TH ST N  /  WINDING MOSS TL,33613
1230684,2020-333176          ,DRUGS,DRUG PARAPHERNALIA,05/20/2020,46TH ST N  /  WINDING MOSS TL,33613
1230697,2020-333979          ,DRUGS,DRUG TRAFFICKING/DELIVERY,05/20/2020,13700 BLOCK 19TH ST N,33613
1230793,2020-1501184         ,FRAUD,FRAUD-CREDIT CARD,05/20/2020,2200 BLOCK CEDAR TRACE CR,33613
1230812,2020-333464          ,FRAUD,FRAUD-OTHER,05/20/2020,16600 BLOCK MILLAN DE AVILA,33613
1230873,2020-334971          ,BURGLARY,THEFT FROM A VEHICLE,05/20/2020,14400 BLOCK HELLENIC DR,33613
1230889,2020-337372          ,BATTERY,BATTERY-SIMPLE,05/21/2020,14200 BLOCK SHADOW MOSS LN,33613
1231014,2020-334687          ,TRAFFIC,Incapacitating,05/21/2020,BRUCE B DOWNS BL / 37TH ST N,33613
1231020,2020-336718          ,TRAFFIC,Non Incapacitating Injury,05/21/2020,BEARSS AV E  /  30TH ST N,33613
1231057,2020-337325          ,ASSAULT,AGGRAVATED ASSAULT,05/21/2020,14300 BLOCK LUCERNE DR,33613
1231095,2020-339143          ,DRUGS,DRUGS/NARCOTICS,05/22/2020,143RD AV E  /  22ND ST N,33613
1231106,2020-339250          ,DRUGS,DRUG PARAPHERNALIA,05/22/2020,13500 BLOCK FLORIDA AV N,33613
1231137,2020-339275          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/22/2020,1300 BLOCK FOUR SEASONS BL,33613
1231145,2020-339337          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/22/2020,14900 BLOCK BRUCE B DOWNS BL,33613
1231151,2020-339761          ,DRUGS,DRUGS/NARCOTICS,05/22/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1231152,2020-339761          ,DRUGS,DRUG PARAPHERNALIA,05/22/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1231172,2020-337794          ,TRAFFIC,Property Damage,05/22/2020,46TH ST N  /  SWEETWATER LAKE DR,33613
1231178,2020-338412          ,TRAFFIC,Property Damage,05/22/2020,BRUCE B DOWNS BL  /  GRAND PAVILION DR,33613
1231197,2020-339738          ,THEFT,SHOPLIFTING,05/22/2020,15300 BLOCK NEBRASKA AV N,33613
1231212,2020-338855          ,BATTERY,FELONY BATTERY,05/22/2020,14000 BLOCK NEBRASKA AV N,33613
1231213,2020-338855          ,ASSAULT,AGGRAVATED ASSAULT,05/22/2020,14000 BLOCK NEBRASKA AV N,33613
1231224,2020-339061          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,05/22/2020,14900 BLOCK BOULEVARD N,33613
1231279,2020-341335          ,FRAUD,FRAUD-SWINDLE,05/23/2020,15300 BLOCK NEBRASKA AV N,33613
1231313,2020-341015          ,BATTERY,BATTERY-SIMPLE,05/23/2020,2000 BLOCK HOLLY CT,33613
1231349,2020-340768          ,BATTERY,BATTERY-SIMPLE,05/23/2020,13800 BLOCK AZALEA CR,33613
1231363,2020-342045          ,DRUGS,DRUGS/NARCOTICS,05/23/2020,19TH ST N  /  139TH AV E,33613
1231431,2020-342899          ,BATTERY,BATTERY-SIMPLE,05/24/2020,400 BLOCK BEARSS AV E,33613
1231455,2020-342914          ,BATTERY,BATTERY-AGGRAVATED,05/24/2020,13700 BLOCK 19TH ST N,33613
1231464,2020-344127          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/24/2020,13900 BLOCK FLORIDA AV N,33613
1231483,2020-343415          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/24/2020,14000 BLOCK SAULK CT,33613
1231494,2020-343871          ,ASSAULT,AGGRAVATED ASSAULT,05/24/2020,1200 BLOCK 138TH AV E,33613
1231499,2020-343886          ,TRAFFIC,Non Incapacitating Injury,05/24/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1231517,2020-343494          ,THEFT,PETIT THEFT - ALL OTHER,05/24/2020,100 BLOCK PECOS WY,33613
1231525,2020-343004          ,BATTERY,BATTERY-SIMPLE,05/24/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1231660,2020-345644          ,BURGLARY,THEFT FROM A VEHICLE,05/25/2020,14900 BLOCK WEDGEWOOD PL,33613
1231775,2020-348767          ,DRUGS,DRUGS/NARCOTICS,05/26/2020,139TH AV E  /  15TH ST N,33613
1231859,2020-348404          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/26/2020,FLETCHER AV E  /  USF PALM DR,33613
1231870,2020-347044          ,THEFT,THEFT MOTOR VEHICLE PARTS,05/26/2020,14800 BLOCK FLORIDA AV N,33613
1231878,2020-347679          ,FRAUD,FRAUD-SWINDLE,05/26/2020,15300 BLOCK NEBRASKA AV N,33613
1231944,2020-350364          ,FRAUD,FRAUD-CREDIT CARD,05/27/2020,4000 BLOCK WOODSPRING LN,33613
1232039,2020-351191          ,BATTERY,BATTERY-SIMPLE,05/27/2020,2100 BLOCK 142ND AV E,33613
1232154,2020-350722          ,DRUGS,DRUGS/NARCOTICS,05/27/2020,138TH AV E  /  12TH ST N,33613
1232186,2020-353478          ,FRAUD,FRAUD-SWINDLE,05/28/2020,13700 BLOCK 42ND ST N,33613
1232278,2020-353330          ,TRAFFIC,Property Damage,05/28/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1232280,2020-351874          ,TRAFFIC,Non Incapacitating Injury,05/28/2020,FLETCHER AV E  /  USF MAGNOLIA DR,33613
1232313,2020-353128          ,FRAUD,FRAUD-SWINDLE,05/28/2020,15300 BLOCK NEBRASKA AV N,33613
1232344,2020-353447          ,BATTERY,BATTERY-SIMPLE,05/28/2020,14400 BLOCK HELLENIC DR,33613
1232355,2020-351687          ,DRUGS,DRUG PARAPHERNALIA,05/28/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1232356,2020-351687          ,DRUGS,DRUG PARAPHERNALIA,05/28/2020,BRUCE B DOWNS BL  /  138TH AV E,33613
1232390,2020-355424          ,BATTERY,BATTERY-SIMPLE,05/29/2020,13500 BLOCK UNIVERSITY PZ,33613
1232418,2020-355696          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/29/2020,14700 BLOCK BANYAN BLUFF DR,33613
1232483,2020-355508          ,TRAFFIC,Property Damage,05/29/2020,BRUCE B DOWNS BL  /  UNIVERSITY PZ,33613
1232487,2020-348543          ,TRAFFIC,Property Damage,05/29/2020,14100 BLOCK 20TH ST N,33613
1232497,2020-355292          ,TRAFFIC,Property Damage,05/29/2020,BRUCE B DOWNS BL  /  LAKE FOREST DR,33613
1232509,2020-354205          ,TRAFFIC,Property Damage,05/29/2020,1800 BLOCK MAGDALENE MANOR DR,33613
1232544,2020-356090          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/29/2020,19TH ST N  /  139TH AV E,33613
1232545,2020-372345          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/29/2020,19TH ST N  /  139TH AV E,33613
1232587,2020-357137          ,BURGLARY,THEFT FROM A VEHICLE,05/30/2020,3700 BLOCK JEFFERSON COMMONS DR,33613
1232632,2020-356467          ,DRUGS,DRUGS/NARCOTICS,05/30/2020,138TH AV E  /  19TH ST N,33613
1232685,2020-360505          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/31/2020,2800 BLOCK BEARSS AV E,33613
1232688,2020-358618          ,BURGLARY,BURGLARY BUSINESS/ FORCED,05/31/2020,14900 BLOCK FLORIDA AV N,33613
1232700,2020-359340          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/31/2020,1500 BLOCK 140TH AV E,33613
1232703,2020-359133          ,BATTERY,BATTERY-SIMPLE,05/31/2020,4000 BLOCK CAMBRIDGE WOODS DR,33613
1232808,2020-360150          ,TRAFFIC,Non Incapacitating Injury,05/31/2020,BOULEVARD N  /  JUSTICE DR,33613
1232852,2020-360715          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/01/2020,22ND ST N  /  142ND AV E,33613
1232905,2020-361604          ,THEFT,THEFT VEHICLE & OTHER MOBILE,06/01/2020,14400 BLOCK FLORIDA AV N,33613
1232908,2020-361164          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/01/2020,2200 BLOCK BEARSS AV E,33613
1232950,2020-361745          ,TRAFFIC,Property Damage,06/01/2020,BOULEVARD N  /  JUSTICE DR,33613
1233039,2020-361865          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/01/2020,14400 BLOCK HENSEL LN,33613
1233163,2020-363504          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/02/2020,13600 BLOCK 12TH ST N,33613
1233164,2020-363504          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/02/2020,13600 BLOCK 12TH ST N,33613
1233240,2020-364122          ,THEFT,THEFT OF BICYCLE,06/02/2020,15500 BLOCK LAKESHORE VILLA DR,33613
1233294,2020-366002          ,FRAUD,FRAUD-SWINDLE,06/03/2020,15300 BLOCK NEBRASKA AV N,33613
1233330,2020-366234          ,FRAUD,FRAUD-OTHER,06/03/2020,13600 BLOCK 12TH ST N,33613
1233337,2020-366896          ,THEFT,THEFT VEHICLE & OTHER MOBILE,06/03/2020,1300 BLOCK AUTUMN DR,33613
1233345,2020-367131          ,TRAFFIC,Property Damage,06/03/2020,BEARSS AV E  /  GREGORY DR,33613
1233381,2020-367159          ,TRAFFIC,Non Incapacitating Injury,06/03/2020,I275 S  /  BEARSS AV E,33613
1233391,2020-367289          ,THEFT,PETIT THEFT - ALL OTHER,06/03/2020,14900 BLOCK BRUCE B DOWNS BL,33613
1233396,2020-367602          ,BATTERY,BATTERY-AGGRAVATED,06/03/2020,13700 BLOCK GRAGSTON CR,33613
1233401,2020-365478          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/03/2020,13500 BLOCK FLORIDA AV N,33613
1233469,2020-369360          ,BATTERY,BATTERY-SIMPLE,06/04/2020,14400 BLOCK ODYESSY DR,33613
1233518,2020-369030          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/04/2020,14900 BLOCK NEBRASKA AV N,33613
1233522,2020-367721          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/04/2020,3200 BLOCK COVE BEND DR,33613
1233529,2020-368243          ,BURGLARY,THEFT FROM A VEHICLE,06/04/2020,14600 BLOCK 43RD ST N,33613
1233546,2020-368725          ,TRAFFIC,Property Damage,06/04/2020,BRUCE B DOWNS BL  /  SKIPPER RD,33613
1233565,2020-369330          ,TRAFFIC,Property Damage,06/04/2020,17TH ST N  /  BEARSS AV E,33549
1233580,2020-368465          ,TRAFFIC,Non Incapacitating Injury,06/04/2020,43RD ST N  /  SKIPPER RD,33613
1233585,2020-368558          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/04/2020,14300 BLOCK NEBRASKA AV N,33613
