OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1134911,2019-156917          ,BATTERY,BATTERY-SIMPLE,03/05/2019,8200 BLOCK ABBYHILL PL,33615
1141612,2019-231687          ,DRUGS,DRUG PARAPHERNALIA,04/03/2019,6300 BLOCK BAYSIDE KEY DR,33615
1144400,2019-264434          ,TRAFFIC,Property Damage,04/16/2019,WATERS AV W / SHELDON RD,33615
1146192,2019-282263          ,THEFT,THEFT OF BICYCLE,04/23/2019,10100 BLOCK HILLSBOROUGH AV W,33615
1148124,2019-302840          ,FRAUD,FRAUD-IMPERSONATION,05/01/2019,7500 BLOCK WATERS AV W,33615
1148293,2019-303201          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/01/2019,10100 BLOCK LAZY CREEK CT,33615
1150912,2019-330388          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/12/2019,WEBB RD / WOODBRIDGE BL,33615
1154971,2019-374876          ,BURGLARY,THEFT FROM A VEHICLE,05/29/2019,5300 BLOCK BAYWATER DR,33615
1155512,2019-381921          ,BATTERY,BATTERY-SIMPLE,05/31/2019,8800 BLOCK BEACON LAKES DR,33615
1155933,2019-385294          ,TRAFFIC,Non Incapacitating Injury,06/02/2019,MEMORIAL HW  /  LONGBOAT BL W,33615
1158506,2019-414852          ,FRAUD,FRAUD-IMPERSONATION,06/13/2019,6300 BLOCK NEWTOWN CR,33615
1159717,2019-429072          ,TRAFFIC,Property Damage,06/19/2019,HILLSBOROUGH AV W  /  TUDOR DR,33615
1162634,2019-465192          ,DRUGS,DRUG TRAFFICKING/DELIVERY,07/02/2019,9000 BLOCK AUBURN WY,33615
1163630,2019-477963          ,TRAFFIC,Non Incapacitating Injury,07/07/2019,WATERS AV W  /  RIVERWOOD BL,33615
1163633,2019-478138          ,TRAFFIC,Property Damage,07/07/2019,WATERS AV W  /  PINEHURST DR,33615
1170182,2019-556839          ,THEFT,GRAND THEFT - ALL OTHER,08/06/2019,8100 BLOCK WATERS AV W,33615
1171951,2019-574662          ,TRAFFIC,Non Incapacitating Injury,08/13/2019,NORTHBRIDGE BL  /  WOODBRIDGE BL,33615
1172226,2019-577397          ,THEFT,THEFT OF BICYCLE,08/14/2019,7100 BLOCK GATEWAY CT,33615
1175907,2019-617490          ,BATTERY,BATTERY-SIMPLE,08/29/2019,9200 BLOCK ROUNDWOOD CT,33615
1177035,2019-633762          ,TRAFFIC,Property Damage,09/04/2019,MEMORIAL HW  /  ELLIOT DR,33615
1177928,2019-645256          ,TRAFFIC,Property Damage,09/08/2019,WATERS AV W  /  RIVERWOOD BL,33615
1181632,2019-685965          ,BATTERY,BATTERY-AGGRAVATED,09/24/2019,7500 BLOCK PAULA DR,33615
1183547,2019-706973          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,10/02/2019,8700 BLOCK COVE CT,33615
1185416,2019-727990          ,TRAFFIC,Property Damage,10/10/2019,KELLY RD  /  LOUISIANA AV W,33615
1193053,2019-816432          ,TRAFFIC,Property Damage,11/13/2019,TNC BL  /  HILLSBOROUGH AV W,33615
1195054,2019-839369          ,BATTERY,BATTERY-SIMPLE,11/22/2019,8300 BLOCK SHELDON RD,33615
1196096,2019-852024          ,TRAFFIC,Non Incapacitating Injury,11/27/2019,SHELDON RD  /  JACKSON SPRINGS RD,33615
1197862,2019-870923          ,THEFT,PETIT THEFT - ALL OTHER,12/05/2019,6000 BLOCK ELDORADO DR,33615
1198990,2019-886442          ,TRAFFIC,Property Damage,12/11/2019,WEBB RD  /  ELM ST W,33615
1206521,2020-36985           ,BATTERY,BATTERY-SIMPLE,01/15/2020,9200 BLOCK MAYBURY CT,33615
1214822,2020-135045          ,DRUGS,DRUG TRAFFICKING/DELIVERY,02/19/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1217012,2020-161804          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/29/2020,5900 BLOCK MEMORIAL HW,33615
1218732,2020-1500308         ,MISCHIEF,CRIMINAL MISCHIEF FELONY,03/08/2020,4300 BLOCK BAYSIDE VLG DR,33615
1219648,2020-193167          ,DUI,DUI (DRIVING UNDER INFLUENCE),03/12/2020,8800 BLOCK BAY POINTE DR,33615
1227351,2020-291517          ,BATTERY,BATTERY-SIMPLE,05/01/2020,9700 BLOCK SUNBURY CT,33615
1227411,2020-293229          ,DRUGS,DRUGS/NARCOTICS,05/01/2020,7900 BLOCK HILLSBOROUGH AV W,33615
1228390,2020-305289          ,ASSAULT,AGGRAVATED ASSAULT,05/07/2020,8900 BLOCK WATERS AV W,33615
1230199,2020-326173          ,BATTERY,BATTERY-SIMPLE,05/17/2020,5600 BLOCK HARBORSIDE DR,33615
1231433,2020-342982          ,ROBBERY,PERSON - ROBBERY,05/24/2020,6300 BLOCK WEBB RD,33615
1237069,2020-413880          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/24/2020,8000 BLOCK HILLSBOROUGH AV W,33615
1242837,2020-481999          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/26/2020,8600 BLOCK BRIAR GROVE CR,33615
1243644,2020-494038          ,BATTERY,BATTERY-SIMPLE,07/31/2020,6400 BLOCK TNC BL,33615
1244374,2020-499854          ,TRAFFIC,Property Damage,08/04/2020,HILLSBOROUGH AV W  /  LONGBOAT BL W,33615
1244752,2020-505472          ,TRAFFIC,Property Damage,08/06/2020,6100 BLOCK WEBB RD,33615
1245370,2020-515078          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,08/10/2020,5700 BLOCK IMPERIAL KEY,33615
1247411,2020-537624          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/21/2020,HILLSBOROUGH AV W  /  LONGBOAT BL W,33615
1250199,2020-1502367         ,FRAUD,FRAUD-SWINDLE,09/05/2020,9300 BLOCK MEMORIAL HW,33615
1253986,2020-614075          ,BATTERY,BATTERY-SIMPLE,09/24/2020,8400 BLOCK GRAVEL CR,33615
1254178,2020-617515          ,FRAUD,FRAUD-CREDIT CARD,09/25/2020,5400 BLOCK SHELDON RD,33615
1254301,2020-617505          ,BATTERY,BATTERY-SIMPLE,09/25/2020,8800 BLOCK POE DR,33615
1256920,2020-647635          ,TRAFFIC,Property Damage,10/08/2020,SHELDON RD  /  WOOD LAKE BL,33615
1257112,2020-650473          ,TRAFFIC,Property Damage,10/09/2020,10800 BLOCK SAKONNET RIVER DR,33615
1259067,2020-671515          ,TRAFFIC,Property Damage,10/18/2020,SHELDON RD  /  WATERS AV W,33615
1259070,2020-670587          ,TRAFFIC,Property Damage,10/18/2020,RIVERWOOD BL  /  WOODDRIFT DR,33615
1260458,2020-686944          ,TRAFFIC,Property Damage,10/24/2020,8200 BLOCK SHELDON RD,33615
1261729,2020-701733          ,TRAFFIC,Property Damage,10/30/2020,WATERS AV W  /  PAT BL,33615
1263621,2020-724983          ,DRUGS,DRUGS/NARCOTICS,11/09/2020,8800 BLOCK BRENNAN CR,33615
1264729,2020-737091          ,DRUGS,DRUGS/NARCOTICS,11/14/2020,7500 BLOCK HILLSBOROUGH AV W,33615
1265917,2020-751926          ,TRAFFIC,Property Damage,11/20/2020,HILLSBOROUGH AV W  /  KELLY RD,33615
1266621,2020-759305          ,FIRE,FIRE INVESTIGATION,11/24/2020,6200 BLOCK ELLIOT DR,33615
1267640,2020-773902          ,BATTERY,BATTERY-SIMPLE,11/30/2020,7000 BLOCK CREEK DR E,33615
1267769,2020-773796          ,THEFT,THEFT MOTOR VEHICLE PARTS,11/30/2020,5700 BLOCK MEMORIAL HW,33615
1268579,2020-783286          ,TRAFFIC,Property Damage,12/04/2020,NORTHBRIDGE BL  /  WOODBRIDGE BL,33615
1272257,2020-825646          ,BATTERY,BATTERY-SIMPLE,12/22/2020,8800 BLOCK BRENNAN CR,33615
1275088,2021-11285           ,BURGLARY,THEFT FROM A VEHICLE,01/06/2021,6000 BLOCK BEACON ISLES DR,33615
1278108,2021-47147           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/22/2021,6100 BLOCK MEMORIAL HW,33615
1279814,2021-64913           ,THEFT,PETIT THEFT - ALL OTHER,01/30/2021,7800 BLOCK TANGLEWOOD LN,33615
1044821,2018-95786           ,TRAFFIC,Property Damage,02/08/2018,JACKSON SPRINGS RD / SHELDON RD,33615
1046032,2018-107980          ,DRUGS,DRUG TRAFFICKING/DELIVERY,02/13/2018,8900 BLOCK ROCKY CREEK DR,33615
1046650,2018-115109          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/16/2018,10900 BLOCK MEMORIAL HW,33615
1047523,2018-122997          ,HARASS,HARASSING/OBSCENE,02/19/2018,10300 BLOCK ORCHARD HILLS CT,33615
1049587,2018-144612          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/27/2018,WATERS AV W / SHELDON RD,33615
1050520,2018-153712          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,03/03/2018,6000 BLOCK BAYSIDE KEY DR,33615
1053434,2018-179843          ,BURGLARY,THEFT FROM A VEHICLE,03/14/2018,7900 BLOCK POCAHONTAS AV W,33615
1055604,2018-202983          ,BATTERY,BATTERY-SIMPLE,03/23/2018,7700 BLOCK HILLSBOROUGH AV W,33615
1056434,2018-212116          ,TRAFFIC,Non Incapacitating Injury,03/27/2018,NORMANDY DR / MEMORIAL HW,33615
1057456,2018-223195          ,TRAFFIC,Property Damage,03/31/2018,MEMORIAL HW / ELLIOT DR,33615
1063075,2018-280181          ,BATTERY,BATTERY-SIMPLE,04/23/2018,5900 BLOCK MEMORIAL HW,33615
1063092,2018-281571          ,BURGLARY,THEFT FROM A VEHICLE,04/23/2018,10000 BLOCK OASIS PALM DR,33615
1066796,2018-320264          ,BATTERY,BATTERY-SIMPLE,05/08/2018,6000 BLOCK CRESTHILL DR,33615
1071794,2018-370527          ,BURGLARY,BURGLARY RESIDENCE / FORCED,05/29/2018,8500 BLOCK WOODHURST DR,33615
1076497,2018-426118          ,FRAUD,FRAUD-IMPERSONATION,06/20/2018,9500 BLOCK DRAKEMILL CT,33615
1079348,2018-459778          ,THEFT,THEFT FROM A BUILDING,07/03/2018,6300 BLOCK NEWTOWN CR,33615
1081197,2018-481554          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/12/2018,6700 BLOCK LONGPOINTE WY,33615
1082093,2018-491352          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/16/2018,8600 BLOCK DRIFTWOOD DR,33615
1082199,2018-491513          ,TRAFFIC,Non Incapacitating Injury,07/16/2018,SHELDON RD / WATERS AV W,33615
1083049,2018-499891          ,BATTERY,BATTERY-SIMPLE,07/20/2018,8900 BLOCK ROCKY CREEK DR,33615
1084967,2018-523302          ,THEFT,GRAND THEFT - ALL OTHER,07/29/2018,5900 BLOCK MEMORIAL HW,33615
1087752,2018-554424          ,FRAUD,FRAUD-CREDIT CARD,08/11/2018,5800 BLOCK SUSSEX DR,33615
1088877,2018-565890          ,DRUGS,DRUGS/NARCOTICS,08/16/2018,MEMORIAL HW / KELLY RD,33615
1089006,2018-565683          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/16/2018,WHEATHILL WY / REDBRAES DR,33615
1094327,2018-628984          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/09/2018,8200 BLOCK HILLSBOROUGH AV W,33615
1097344,2018-658106          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/21/2018,5600 BLOCK TNC BL,33615
1097493,2018-661705          ,TRAFFIC,Property Damage,09/22/2018,SANFORD DR / MEMORIAL HW,33615
1099093,2018-678892          ,BATTERY,BATTERY-SIMPLE,09/29/2018,4100 BLOCK STARFISH LN,33615
1101008,2018-696734          ,TRAFFIC,Property Damage,10/07/2018,MEMORIAL HW/BAY POINTE DR,33615
1101429,2018-704104          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/09/2018,5800 BLOCK MEMORIAL HW,33615
1103089,2018-722946          ,DRUGS,DRUG PARAPHERNALIA,10/16/2018,5400 BLOCK SHELDON RD,33615
1104134,2018-732126          ,THEFT,THEFT MOTOR VEHICLE PARTS,10/20/2018,8500 BLOCK BRIAR GROVE CR,33615
1104795,2018-739011          ,BATTERY,BATTERY-SIMPLE,10/23/2018,10000 BLOCK PARSONS ST,33615
1104815,2018-739065          ,FRAUD,FRAUD-IMPERSONATION,10/23/2018,9200 BLOCK TUDOR DR,33615
1107858,2018-770843          ,DRUGS,DRUGS/NARCOTICS,11/05/2018,7500 BLOCK PAULA DR,33615
1108771,2018-779936          ,THEFT,THEFT VEHICLE & OTHER MOBILE,11/09/2018,200 BLOCK BYWATER DR,33615
1109773,2018-789036          ,FRAUD,FRAUD-IMPERSONATION,11/13/2018,5300 BLOCK HARBORSIDE DR,33615
1110666,2018-799674          ,TRAFFIC,Property Damage,11/17/2018,EXPLORER CT / TIMBERLANE WEST DR,33615
1111665,2018-811549          ,BATTERY,BATTERY-SIMPLE,11/22/2018,5800 BLOCK COVENTRY DR,33615
1112621,2018-821938          ,THEFT,PETIT THEFT - ALL OTHER,11/27/2018,10900 BLOCK MEMORIAL HW,33615
1116517,2018-861941          ,TRAFFIC,Property Damage,12/13/2018,BAY CREST DR / MEMORIAL HW,33615
1116726,2018-864030          ,TRAFFIC,Property Damage,12/14/2018,SHELDON RD / WATERS AV W,33615
1118429,2018-881272          ,ASSAULT,AGGRAVATED ASSAULT,12/21/2018,6000 BLOCK BEACON ISLES DR,33615
1120112,2018-899168          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/30/2018,HILLSBOROUGH AV W / SHELDON RD,33615
1122130,2019-21820           ,DRUGS,DRUGS/NARCOTICS,01/09/2019,WOOD LAKE BL / SMALLBROOK PL,33615
1123026,2019-29313           ,DRUGS,DRUG PARAPHERNALIA,01/13/2019,REDBRAES DR / WHEATHILL WY,33615
1126026,2019-62416           ,TRAFFIC,Property Damage,01/26/2019,SHELDON RD / WATERS AV W,33615
1128001,2019-082928          ,TRAFFIC,Property Damage,02/04/2019,MEMORIAL HW / NORMANDY DR,33615
1129086,2019-095240          ,TRAFFIC,Property Damage,02/08/2019,TIMBERLANE DR / CHAPEL HILL CT,33615
1136428,2019-176123          ,DRUGS,DRUGS/NARCOTICS,03/12/2019,WATERS AV W / SHELDON RD,33615
1136554,2019-176216          ,TRAFFIC,Non Incapacitating Injury,03/12/2019,SHELDON RD / MOHR RD,33615
1137493,2019-185685          ,THEFT,THEFT MOTOR VEHICLE PARTS,03/16/2019,5700 BLOCK BAYWATER DR,33615
1137576,2019-185114          ,TRAFFIC,Property Damage,03/16/2019,WATERS AV W / SHELDON RD,33615
1143023,2019-248869          ,TRAFFIC,Property Damage,04/10/2019,SHELDON RD / MOHR RD,33615
1143152,2019-249740          ,BATTERY,BATTERY-SIMPLE,04/10/2019,8400 BLOCK SHELDON RD,33615
1146023,2019-280158          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/22/2019,6300 BLOCK BAYSIDE KEY DR,33615
1146152,2019-283250          ,FRAUD,FRAUD-IMPERSONATION,04/23/2019,4100 BLOCK SALTWATER BL,33615
1146212,2019-282424          ,TRAFFIC,Property Damage,04/23/2019,PINEHURST DR / DRYCREEK DR,33615
1146790,2019-287135          ,TRAFFIC,Non Incapacitating Injury,04/25/2019,WEBB RD / WOODBRIDGE BL,33615
1146939,2019-290313          ,FRAUD,FRAUD-SWINDLE,04/26/2019,7900 BLOCK WOODGROVE CR,33615
1150703,2019-328842          ,TRAFFIC,Property Damage,05/11/2019,MEMORIAL HW / TIMBERLANE DR,33615
1153955,2019-361383          ,BATTERY,BATTERY-SIMPLE,05/24/2019,10100 BLOCK HUNTERS POINT CT,33615
1155638,2019-382976          ,TRAFFIC,Property Damage,06/01/2019,WOOD LAKE BL  /  RAVENCROFT DR,33615
1157722,2019-406143          ,FRAUD,FRAUD-IMPERSONATION,06/10/2019,6300 BLOCK NEWTOWN CR,33615
1158363,2019-415215          ,TRAFFIC,Non Incapacitating Injury,06/13/2019,HILLSBOROUGH AV W  /  TNC BL,33615
1160318,2019-436062          ,FRAUD,FRAUD-CREDIT CARD,06/21/2019,5400 BLOCK WEBB RD,33615
1160424,2019-439409          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/22/2019,8400 BLOCK HILLSBOROUGH AV W,33615
1161509,2019-452518          ,TRAFFIC,Property Damage,06/27/2019,TIMBERLANE DR  /  BAY WIND CT,33615
1162299,2019-459322          ,TRAFFIC,Non Incapacitating Injury,06/30/2019,CROWN CR  /  SHAW DR,33615
1164895,2019-493003          ,TRAFFIC,Property Damage,07/12/2019,ELLIOT DR  /  LELLA AV,33615
1166979,2019-518810          ,THEFT,GRAND THEFT - ALL OTHER,07/22/2019,8400 BLOCK SHELL DR,33615
1168808,2019-541636          ,TRAFFIC,Property Damage,07/31/2019,TNC BL  /  MEMORIAL HW,33615
1169146,2019-544749          ,TRAFFIC,Non Incapacitating Injury,08/01/2019,KELLY RD  /  SWINDON RD,33615
1172913,2019-585525          ,THEFT,GRAND THEFT - ALL OTHER,08/17/2019,8000 BLOCK JACKSON SPRINGS RD,33615
1174656,2019-606494          ,BATTERY,BATTERY-SIMPLE,08/25/2019,6000 BLOCK AMBASSADOR DR,33615
1175721,2019-620107          ,BATTERY,BATTERY-SIMPLE,08/29/2019,7900 BLOCK KOSI PALM PL,33615
1176362,2019-626969          ,TRAFFIC,Property Damage,09/01/2019,HILLSBOROUGH AV W  /  SHELDON RD,33615
1176551,2019-628633          ,THEFT,THEFT OF BICYCLE,09/02/2019,6200 BLOCK ELLIOT DR,33615
1177679,2019-643040          ,BATTERY,BATTERY-SIMPLE,09/07/2019,300 BLOCK GREENVALE DR,33615
1178509,2019-652164          ,TRAFFIC,Non Incapacitating Injury,09/11/2019,SHELDON RD  /  CROWN BL,33615
1182276,2019-696108          ,TRAFFIC,Property Damage,09/27/2019,HILLSBOROUGH AV W  /  KELLY RD,33615
1186212,2019-738585          ,BURGLARY,THEFT FROM A VEHICLE,10/14/2019,8900 BLOCK WATERS AV W,33615
1186252,2019-738443          ,TRAFFIC,Property Damage,10/14/2019,MEMORIAL HW  /  TNC BL,33615
1186378,2019-737054          ,DRUGS,DRUGS/NARCOTICS,10/14/2019,5800 BLOCK MEMORIAL HW,33615
1187148,2019-745852          ,TRAFFIC,Property Damage,10/17/2019,SHELDON RD  /  HAMILTON AV W,33615
1190952,2019-790250          ,THEFT,GRAND THEFT - ALL OTHER,11/03/2019,8000 BLOCK POCAHONTAS AV W,33615
1191931,2019-801430          ,FRAUD,FRAUD-IMPERSONATION,11/07/2019,8000 BLOCK PALMERA POINTE CR,33615
1192764,2019-812018          ,BATTERY,BATTERY-SIMPLE,11/12/2019,6400 BLOCK MURRAY HILL DR,33615
1193783,2019-824229          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/16/2019,6300 BLOCK NARRAGANSETT BAY DR,33615
1193806,2019-822535          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/16/2019,SHELDON RD  /  PATTERSON ST W,33615
1200401,2019-901878          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/17/2019,8400 BLOCK STILLBROOK AV,33615
1201546,2019-912351          ,DRUGS,DRUGS/NARCOTICS,12/21/2019,HILLSBOROUGH AV W  /  TUDOR DR,33615
1201549,2019-912215          ,ASSAULT,AGGRAVATED ASSAULT,12/21/2019,HILLSBOROUGH AV W  /  LONGBOAT BL E,33615
1206461,2020-38874           ,THEFT,THEFT MOTOR VEHICLE PARTS,01/15/2020,7500 BLOCK STILLRIDGE DR,33615
1208184,2020-55585           ,BATTERY,BATTERY-SIMPLE,01/22/2020,8300 BLOCK RIVERWOOD BL,33615
1208396,2020-59793           ,FRAUD,FRAUD-OTHER,01/23/2020,8400 BLOCK SHELL DR,33615
1209120,2020-68113           ,BURGLARY,THEFT FROM A VEHICLE,01/26/2020,5000 BLOCK STOLLS AV,33615
1209950,2020-76197           ,FRAUD,FRAUD-SWINDLE,01/29/2020,8300 BLOCK ELKWOOD LN,33615
1210929,2020-89565           ,THEFT,GRAND THEFT - ALL OTHER,02/03/2020,7900 BLOCK PAT BL,33615
1211184,2020-91813           ,FRAUD,FRAUD-CREDIT CARD,02/04/2020,8300 BLOCK SHELDON RD,33615
1215844,2020-147396          ,TRAFFIC,Property Damage,02/24/2020,8800 BLOCK ROCKY CREEK DR,33615
1219694,2020-192021          ,DRUGS,DRUG TRAFFICKING/DELIVERY,03/12/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1220504,2020-203775          ,BATTERY,BATTERY-SIMPLE,03/17/2020,9500 BLOCK CAMDEN HILL CT,33615
1221632,2020-217376          ,TRAFFIC,Property Damage,03/24/2020,SHELDON RD  /  WATERS AV W,33615
1222505,2020-229731          ,THEFT,THEFT OF BICYCLE,03/30/2020,9100 BLOCK NORFOLK ST W,33615
1223355,2020-240675          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/04/2020,6200 BLOCK ANHINGA PL,33615
1225310,2020-267520          ,TRAFFIC,Property Damage,04/18/2020,WATERS AV W  /  SHELDON RD,33615
1230803,2020-333384          ,BATTERY,BATTERY-AGGRAVATED,05/20/2020,6700 BLOCK MEMORIAL HW,33615
1230823,2020-334171          ,TRAFFIC,Property Damage,05/20/2020,SHELDON RD  /  MOHR RD,33615
1231968,2020-350159          ,TRAFFIC,Property Damage,05/27/2020,SHELDON RD  /  WATERS AV W,33615
1232801,2020-359079          ,FRAUD,FRAUD-OTHER,05/31/2020,8100 BLOCK HILLSBOROUGH AV W,33615
1235887,2020-379192          ,TRAFFIC,Property Damage,06/17/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1235950,2020-400279          ,TRAFFIC,Non Incapacitating Injury,06/18/2020,MEMORIAL HW  /  KELLY RD,33615
1242502,2020-478180          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/24/2020,8800 BLOCK WATERS AV W,33615
1243352,2020-487761          ,TRAFFIC,Property Damage,07/29/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1243355,2020-488002          ,TRAFFIC,Property Damage,07/29/2020,PACES FERRY DR  /  BRIDGEWATER DR,33615
1243395,2020-488866          ,FRAUD,FRAUD-SWINDLE,07/29/2020,100 BLOCK SHORE PW,33615
1243544,2020-490557          ,TRAFFIC,Property Damage,07/30/2020,BAY CREST LN  /  BAY CREST DR,33615
1244142,2020-498951          ,FRAUD,FRAUD-CREDIT CARD,08/03/2020,8400 BLOCK SILVER WY,33615
1247331,2020-536613          ,THEFT,SHOPLIFTING,08/20/2020,6700 BLOCK MEMORIAL HW,33615
1248035,2020-545237          ,THEFT,THEFT FROM A BUILDING,08/24/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1248161,2020-1502113         ,THEFT,PETIT THEFT - ALL OTHER,08/25/2020,8300 BLOCK JACKSON SPRINGS RD,33615
1249183,2020-560998          ,THEFT,THEFT FROM A BUILDING,08/31/2020,8500 BLOCK WOODWICK CT,33615
1249289,2020-560317          ,TRAFFIC,Property Damage,08/31/2020,SHELDON RD  /  WATERS AV W,33615
1250116,2020-570672          ,TRAFFIC,Non Incapacitating Injury,09/04/2020,TNC BL  /  HILLSBOROUGH AV W,33615
1250371,2020-574266          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/06/2020,8300 BLOCK CIVIC RD,33615
1251244,2020-582238          ,TRAFFIC,Non Incapacitating Injury,09/10/2020,HILLSBOROUGH AV W  /  LONGBOAT BL W,33615
1253073,2020-603451          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,09/19/2020,8400 BLOCK CRYSTAL HARBOUR DR,33615
1254991,2020-626303          ,TRAFFIC,Property Damage,09/29/2020,MILLWOOD DR  /  MEMORIAL HW,33615
1264626,2020-735427          ,BATTERY,BATTERY-SIMPLE,11/14/2020,8400 BLOCK SHELDON RD,33615
1266329,2020-755277          ,BATTERY,BATTERY-SIMPLE,11/22/2020,200 BLOCK PASADENA DR,33615
1270222,2020-801429          ,TRAFFIC,Non Incapacitating Injury,12/12/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1274075,2021-653             ,DUI,DUI (DRIVING UNDER INFLUENCE),01/01/2021,HILLSBOROUGH AV W  /  KELLY RD,33615
1275775,2021-019760          ,TRAFFIC,Property Damage,01/09/2021,SHELDON RD  /  FOUNTAIN AV,33615
1276113,2021-24170           ,TRAFFIC,Non Incapacitating Injury,01/11/2021,WATERS AV W  /  PINEHURST DR,33615
1277647,2021-1500185         ,THEFT,THEFT MOTOR VEHICLE PARTS,01/19/2021,6300 BLOCK MEMORIAL HW,33615
1279007,2021-45849           ,TRAFFIC,Property Damage,01/26/2021,MEMORIAL HW / HILLSBOROUGH AV W,33615
1279731,2021-65848           ,THEFT,GRAND THEFT - ALL OTHER,01/30/2021,4800 BLOCK LONGWATER WY,33615
1044188,2018-90232           ,DRUGS,DRUGS/NARCOTICS,02/06/2018,HILLSBOROUGH AV W / TNC BL,33615
1044420,2018-90883           ,BATTERY,BATTERY-SIMPLE,02/06/2018,HILLSBOROUGH AV W / SHELDON RD,33615
1045250,2018-99519           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,02/10/2018,5700 BLOCK IMPERIAL KEY,33615
1045313,2017-681141          ,TRAFFIC,Non Incapacitating Injury,02/10/2018,SHELDON RD / BEACON LAKES DR,33615
1048058,2018-127459          ,TRAFFIC,Property Damage,02/21/2018,MOHR RD / MOHR LP,33615
1050145,2018-149870          ,TRAFFIC,Property Damage,03/01/2018,MEMORIAL HW / NORMANDY DR,33615
1051101,2018-152181          ,TRAFFIC,Property Damage,03/05/2018,WATERS AV W / NORTHBRIDGE BL,33615
1054078,2018-119550          ,TRAFFIC,Property Damage,03/17/2018,LYNFIELD DR / RUSHWOOD CT,33615
1056740,2018-212773          ,HARASS,HARASSING/OBSCENE,03/28/2018,9100 BLOCK HILLSBOROUGH AV W,33615
1058758,2018-235669          ,TRAFFIC,Property Damage,04/05/2018,HILLSBOROUGH AV W / WEBB RD,33615
1061987,2018-268502          ,DRUGS,DRUGS/NARCOTICS,04/18/2018,WATERS AV W / FLOWERFIELD DR,33615
1063269,2018-283724          ,MURDER,MANSLAUGHTER,04/24/2018,9700 BLOCK LONG MEADOW DR,33615
1068144,2018-334045          ,TRAFFIC,Property Damage,05/14/2018,SHELDON RD / WATERS AV W,33615
1068290,2018-336673          ,DRUGS,DRUG PARAPHERNALIA,05/15/2018,SHELDON RD / MOHR RD,33615
1069203,2018-345237          ,TRAFFIC,Non Incapacitating Injury,05/18/2018,8900 BLOCK WATERS AV W,33615
1069867,2018-351412          ,TRAFFIC,Property Damage,05/21/2018,WATERS AV W / RIVERWOOD BL,33615
1070858,2018-360367          ,TRAFFIC,Property Damage,05/25/2018,STILLBROOK AV / BAY CREST DR,33615
1070921,2018-361916          ,THEFT,SHOPLIFTING,05/25/2018,7600 BLOCK WATERS AV W,33615
1071121,2018-363499          ,TRAFFIC,Property Damage,05/26/2018,SHELDON RD / WATERS AV W,33615
1076651,2018-426963          ,TRAFFIC,Property Damage,06/20/2018,MEMORIAL HW / MOHR RD,33615
1077650,2018-439125          ,THEFT,THEFT FROM A BUILDING,06/25/2018,7400 BLOCK PALMERA POINTE CR,33615
1078695,2018-449214          ,THEFT,THEFT OF BICYCLE,06/29/2018,5400 BLOCK SHELDON RD,33615
1079734,2018-460209          ,BATTERY,BATTERY-SIMPLE,07/04/2018,8300 BLOCK ELKWOOD LN,33615
1083218,2018-502466          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/20/2018,METHENY CR / SADE ST,33615
1088817,2018-564237          ,FRAUD,FRAUD-OTHER,08/15/2018,10100 BLOCK HILLSBOROUGH AV W,33615
