OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1232569,2020-356302          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/30/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1232570,2020-356302          ,DRUGS,DRUGS/NARCOTICS,05/30/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1232621,2020-358043          ,BATTERY,BATTERY-SIMPLE,05/30/2020,7100 BLOCK HALIFAX CT,33615
1232638,2020-358286          ,TRAFFIC,Non Incapacitating Injury,05/30/2020,MOHR RD  /  MEMORIAL HW,33615
1232649,2020-357141          ,TRAFFIC,Property Damage,05/30/2020,8300 BLOCK ELM ST W,33615
1232684,2020-359316          ,TRAFFIC,Property Damage,05/31/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1232763,2020-359767          ,THEFT,GRAND THEFT - ALL OTHER,05/31/2020,5700 BLOCK MEMORIAL HW,33615
1232766,2020-358784          ,BURGLARY,BURGLARY BUSINESS/ FORCED,05/31/2020,7600 BLOCK HILLSBOROUGH AV W,33615
1232767,2020-358784          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/31/2020,7600 BLOCK HILLSBOROUGH AV W,33615
1232785,2020-359094          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,05/31/2020,7500 BLOCK WATERS AV W,33615
1232801,2020-359079          ,FRAUD,FRAUD-OTHER,05/31/2020,8100 BLOCK HILLSBOROUGH AV W,33615
1232841,2020-358837          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/31/2020,8000 BLOCK HILLSBOROUGH AV W,33615
1232907,2020-362015          ,BATTERY,BATTERY-SIMPLE,06/01/2020,9500 BLOCK CLUSTER AV W,33615
1232937,2020-1501253         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/01/2020,8900 BLOCK WATERS AV W,33615
1232957,2020-361807          ,FRAUD,FRAUD-CREDIT CARD,06/01/2020,5800 BLOCK MEMORIAL HW,33615
1232992,2020-361367          ,TRAFFIC,Property Damage,06/01/2020,WATERS AV W  /  SHELDON RD,33615
1233153,2020-363914          ,BATTERY,BATTERY-SIMPLE,06/02/2020,7000 BLOCK APPLEWOOD CT,33615
1233183,2020-365120          ,FRAUD,FRAUD-SWINDLE,06/02/2020,8800 BLOCK OAK CR,33615
1233236,2020-365335          ,BATTERY,BATTERY-SIMPLE,06/02/2020,5700 BLOCK HARBORSIDE DR,33615
1233237,2020-1501260         ,FRAUD,FRAUD-IMPERSONATION,06/02/2020,4800 BLOCK LONGWATER WY,33615
1233264,2020-363343          ,BURGLARY,THEFT FROM A VEHICLE,06/02/2020,7900 BLOCK BAY POINTE DR,33615
1233279,2020-365572          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/03/2020,8800 BLOCK ROCKY CREEK DR,33615
1233281,2020-366805          ,ROBBERY,PERSON - ROBBERY,06/03/2020,100 BLOCK SHORE PW,33615
1233295,2020-367075          ,THEFT,THEFT FROM A BUILDING,06/03/2020,8300 BLOCK COUNTRY SQUARE CT,33615
1233302,2020-366956          ,BATTERY,BATTERY-SIMPLE,06/03/2020,9700 BLOCK SHALIMAR CT,33615
1233305,2020-1501442         ,FRAUD,FRAUD-SWINDLE,06/03/2020,4900 BLOCK TNC BL,33615
1233335,2020-366672          ,BATTERY,BATTERY-SIMPLE,06/03/2020,8400 BLOCK AIKEN CT,33615
1233345,2020-366958          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/03/2020,5400 BLOCK TNC BL,33615
1233408,2020-365776          ,TRAFFIC,Property Damage,06/03/2020,HILLSBOROUGH AV W  /  MEMORIAL HW,33615
1233409,2020-366408          ,TRAFFIC,Non Incapacitating Injury,06/03/2020,BEASLEY RD  /  WATERS AV W,33615
1233437,2020-365659          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,06/03/2020,8800 BLOCK ROCKY CREEK DR,33615
1233474,2020-369065          ,TRAFFIC,Property Damage,06/04/2020,MEMORIAL HW  /  KINGS POINT RD,33615
1233694,2020-371914          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/05/2020,7900 BLOCK JACKSON SPRINGS RD,33615
1233738,2020-371459          ,TRAFFIC,Property Damage,06/05/2020,6700 BLOCK MEMORIAL HW,33615
1233762,2020-371113          ,TRAFFIC,Property Damage,06/05/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1233773,2020-369877          ,BATTERY,BATTERY-SIMPLE,06/05/2020,6800 BLOCK CREEK DR E,33615
1233829,2020-373193          ,TRAFFIC,Property Damage,06/06/2020,SHELDON RD  /  MOHR RD,33615
1233943,2020-372455          ,BATTERY,BATTERY-SIMPLE,06/06/2020,6300 BLOCK MEMORIAL HW,33615
1233981,2020-374322          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/07/2020,HILLSBOROUGH AV W  /  LAGOON ST S,33615
1234024,2020-374165          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/07/2020,4700 BLOCK NORMANDY DR,33615
1234039,2020-375089          ,TRAFFIC,Property Damage,06/07/2020,SHELDON RD  /  WATERS AV W,33615
1234108,2020-1501317         ,THEFT,SHOPLIFTING,06/08/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1234111,2020-377530          ,THEFT,SHOPLIFTING,06/08/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1234244,2020-378439          ,ROBBERY,HOME INVASION,06/09/2020,7900 BLOCK BAY POINTE DR,33615
1234346,2020-378588          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/09/2020,10600 BLOCK PARKERS LANDING DR,33615
1234429,2020-381838          ,TRAFFIC,Property Damage,06/10/2020,ELM ST W  /  SANTA MONICA CT,33615
1234430,2020-382390          ,TRAFFIC,Property Damage,06/10/2020,WATERS AV W  /  PINEHURST DR,33615
1234662,2020-383571          ,BURGLARY,BURGLARY OTHER STRUCTURE,06/11/2020,8300 BLOCK DRYCREEK DR,33615
1234697,2020-383136          ,BATTERY,BATTERY-SIMPLE,06/11/2020,7900 BLOCK WOODVALE CR,33615
1234704,2020-383872          ,BATTERY,BATTERY-SIMPLE,06/11/2020,8400 BLOCK CRYSTAL HARBOUR DR,33615
1234711,2020-384156          ,BURGLARY,THEFT FROM A VEHICLE,06/11/2020,8300 BLOCK ROYAL SAND CR,33615
1234771,2020-384354          ,TRAFFIC,Property Damage,06/11/2020,HILLSBOROUGH AV W  /  MEMORIAL HW,33615
1234793,2020-384806          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/11/2020,7600 BLOCK PAULA DR,33615
1234815,2020-385244          ,BURGLARY,THEFT FROM A VEHICLE,06/11/2020,7900 BLOCK SPRING VALLEY DR,33615
1234836,2020-387420          ,TRAFFIC,Property Damage,06/12/2020,SHELDON RD  /  WATERS AV W,33615
1234949,2020-386663          ,THEFT,GRAND THEFT - ALL OTHER,06/12/2020,6300 BLOCK NARRAGANSETT BAY DR,33615
1235019,2020-389213          ,BATTERY,BATTERY-SIMPLE,06/13/2020,10400 BLOCK HARBORBLUFF WY,33615
1235149,2020-387955          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/13/2020,6700 BLOCK MEMORIAL HW,33615
1235168,2020-387834          ,BATTERY,BATTERY-SIMPLE,06/13/2020,8800 BLOCK HILLSBOROUGH AV W,33615
1235192,2020-391055          ,TRAFFIC,Non Incapacitating Injury,06/14/2020,MEMORIAL HW  /  BAY POINTE DR,33615
1235262,2020-391670          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/14/2020,5400 BLOCK SHELDON RD,33615
1235387,2020-392566          ,THEFT,SHOPLIFTING,06/15/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1235401,2020-393406          ,THEFT,THEFT FROM A BUILDING,06/15/2020,7500 BLOCK HILLSBOROUGH AV W,33615
1235459,2020-393593          ,TRAFFIC,Incapacitating,06/15/2020,MEMORIAL HW  /  BAY POINTE DR,33615
1235696,2020-394380          ,BATTERY,BATTERY-SIMPLE,06/16/2020,6300 BLOCK NEWTOWN CR,33615
1235765,2020-397317          ,BURGLARY,THEFT FROM A VEHICLE,06/17/2020,6300 BLOCK NEWTOWN CR,33615
1235772,2020-398345          ,BATTERY,BATTERY-SIMPLE,06/17/2020,8800 BLOCK BRENNAN CR,33615
1235887,2020-379192          ,TRAFFIC,Property Damage,06/17/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1235889,2020-397038          ,TRAFFIC,Property Damage,06/17/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1235898,2020-397591          ,TRAFFIC,Property Damage,06/17/2020,SHELDON RD  /  LIGHTHOUSE LANDING CT,33615
1235945,2020-400106          ,TRAFFIC,Property Damage,06/18/2020,SHELDON RD  /  WATERS AV W,33615
1235950,2020-400279          ,TRAFFIC,Non Incapacitating Injury,06/18/2020,MEMORIAL HW  /  KELLY RD,33615
1235971,2020-400491          ,TRAFFIC,Property Damage,06/18/2020,SHELDON RD  /  CROWN BL,33615
1235989,2020-398737          ,BATTERY,BATTERY-SIMPLE,06/18/2020,5600 BLOCK BAYWATER DR,33615
1236006,2020-398985          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,06/18/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1236161,2020-402543          ,FRAUD,FRAUD-CREDIT CARD,06/19/2020,6100 BLOCK MEMORIAL HW,33615
1236270,2020-403133          ,TRAFFIC,Property Damage,06/19/2020,HILLSBOROUGH AV W  /  STANDISH BEND DR,33615
1236334,2020-405138          ,TRAFFIC,Property Damage,06/20/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1236353,2020-404188          ,TRAFFIC,Property Damage,06/20/2020,LONGBOAT BL E  /  HILLSBOROUGH AV W,33615
1236445,2020-404371          ,BURGLARY,THEFT FROM A VEHICLE,06/20/2020,6700 BLOCK LEEWARD ISLE WY,33615
1236592,2020-405712          ,DRUGS,DRUGS/NARCOTICS,06/21/2020,8400 BLOCK AIKEN CT,33615
1236652,2020-406548          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,06/21/2020,10800 BLOCK SAKONNET RIVER DR,33615
1236663,2020-409088          ,TRAFFIC,Non Incapacitating Injury,06/22/2020,WATERS AV W  /  WILSKY BL,33615
1236667,2020-409468          ,TRAFFIC,Property Damage,06/22/2020,SHELDON RD  /  BROAD ST W,33615
1236715,2020-404857          ,BATTERY,BATTERY-SIMPLE,06/22/2020,WATERS AV W  /  SHELDON RD,33615
1236738,2020-409562          ,BATTERY,BATTERY-SIMPLE,06/22/2020,7400 BLOCK HANNA AW W,33615
1236755,2020-408510          ,BATTERY,BATTERY-SIMPLE,06/22/2020,7900 BLOCK WOODGLEN CR,33615
1236809,2020-408398          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/22/2020,8800 BLOCK OAK CR,33615
1236913,2020-410656          ,FRAUD,FRAUD-IMPERSONATION,06/23/2020,8200 BLOCK ABBYHILL PL,33615
1236932,2020-410478          ,BATTERY,BATTERY-SIMPLE,06/23/2020,10900 BLOCK MEMORIAL HW,33615
1236965,2020-410082          ,TRAFFIC,Property Damage,06/23/2020,WATERS AV W  /  SHELL DR,33615
1236971,2020-411116          ,TRAFFIC,Property Damage,06/23/2020,4800 BLOCK KELLY RD,33615
1236972,2020-411152          ,TRAFFIC,Property Damage,06/23/2020,7500 BLOCK WATERS AV W,33615
1237015,2020-413231          ,TRAFFIC,Non Incapacitating Injury,06/24/2020,WATERS AV W  /  PINEHURST DR,33615
1237016,2020-413578          ,TRAFFIC,Property Damage,06/24/2020,SANDCROFT CT  /  SMALLBROOK PL,33615
1237020,2020-414008          ,TRAFFIC,Property Damage,06/24/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1237024,2020-413094          ,TRAFFIC,Property Damage,06/24/2020,WATERS AV W  /  SHELDON RD,33615
1237069,2020-413880          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/24/2020,8000 BLOCK HILLSBOROUGH AV W,33615
1237239,2020-415945          ,BURGLARY,THEFT FROM A VEHICLE,06/25/2020,6300 BLOCK NEWTOWN CR,33615
1237266,2020-414893          ,BATTERY,BATTERY-SIMPLE,06/25/2020,8000 BLOCK SHELDON RD,33615
1237394,2020-417207          ,TRAFFIC,Non Incapacitating Injury,06/26/2020,6900 BLOCK SHELDON RD,33615
1237399,2020-418110          ,TRAFFIC,Property Damage,06/26/2020,KELLY RD  /  HILLSBOROUGH AV W,33615
1237517,2020-1501552         ,FRAUD,FRAUD-IMPERSONATION,06/26/2020,8300 BLOCK SHELDON RD,33615
1237609,2020-420129          ,THEFT,THEFT MOTOR VEHICLE PARTS,06/27/2020,9100 BLOCK TUDOR DR,33615
1237687,2020-420224          ,TRAFFIC,Non Incapacitating Injury,06/27/2020,HILLSBOROUGH AV W  /  MEMORIAL HW,33615
1237695,2020-419810          ,TRAFFIC,Property Damage,06/27/2020,LONGBOAT BL W  /  LONGWATER WY,33615
1237724,2020-419293          ,FRAUD,FRAUD-SWINDLE,06/27/2020,8400 BLOCK WESTRIDGE DR,33615
1237751,2020-421379          ,TRAFFIC,Non Incapacitating Injury,06/28/2020,SHELDON RD  /  HILLSBOROUGH AV W,33615
1237792,2020-422477          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/28/2020,DUVAL DR  /  KINGS POINT RD,33615
1237833,2020-421370          ,BATTERY,BATTERY-SIMPLE,06/28/2020,6300 BLOCK NEWTOWN CR,33615
1237981,2020-424106          ,THEFT,PETIT THEFT - ALL OTHER,06/29/2020,7500 BLOCK WATERS AV W,33615
1238047,2020-424582          ,TRAFFIC,Property Damage,06/29/2020,MEMORIAL HW  /  LOPEZ DR,33615
1238056,2020-1501551         ,FRAUD,FRAUD-CREDIT CARD,06/29/2020,8000 BLOCK HILLSBOROUGH AV W,33615
1238102,2020-426226          ,TRAFFIC,Non Incapacitating Injury,06/30/2020,MEMORIAL HW  /  WEBB RD,33615
1238110,2020-426044          ,TRAFFIC,Property Damage,06/30/2020,SHELDON RD  /  BRENNAN CR,33615
1238153,2020-426837          ,BATTERY,BATTERY-SIMPLE,06/30/2020,8900 BLOCK ROCKY CREEK DR,33615
1238297,2020-426565          ,BATTERY,BATTERY-SIMPLE,06/30/2020,8300 BLOCK OAK FOREST CT,33615
1238299,2020-425735          ,BATTERY,BATTERY-SIMPLE,06/30/2020,8400 BLOCK WESTRIDGE DR,33615
1238301,2020-426403          ,BATTERY,BATTERY-AGGRAVATED,06/30/2020,200 BLOCK SANDY AV,33615
1238463,2020-427401          ,BURGLARY,THEFT FROM A VEHICLE,07/01/2020,8300 BLOCK ROYAL SAND CR,33615
1238507,2020-431043          ,TRAFFIC,Property Damage,07/02/2020,8700 BLOCK HILLSBOROUGH AV W,33615
1238520,2020-430682          ,TRAFFIC,Property Damage,07/02/2020,MEMORIAL HW  /  AUDREY LN,33615
1238529,2020-430001          ,TRAFFIC,Property Damage,07/02/2020,MEMORIAL HW  /  BAY POINTE DR,33615
1238595,2020-431215          ,THEFT,THEFT OF BICYCLE,07/02/2020,10600 BLOCK PARKERS LANDING DR,33615
1238638,2020-430339          ,BATTERY,BATTERY-AGGRAVATED,07/02/2020,5400 BLOCK TNC BL,33615
1238687,2020-430528          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,07/02/2020,4300 BLOCK BAYSIDE VLG DR,33615
1238800,2020-432453          ,TRAFFIC,Property Damage,07/03/2020,SHELDON RD  /  JACKSON SPRINGS RD,33615
1238810,2020-432554          ,TRAFFIC,Non Incapacitating Injury,07/03/2020,WATERS AV W  /  NORTHBRIDGE BL,33615
1238811,2020-432676          ,TRAFFIC,Non Incapacitating Injury,07/03/2020,WATERS AV W  /  EDGEWATER PLACE BL,33615
1238812,2020-432996          ,TRAFFIC,Property Damage,07/03/2020,8800 BLOCK MEMORIAL HW,33615
1238813,2020-433306          ,TRAFFIC,Property Damage,07/03/2020,8000 BLOCK FERNVIEW LN,33615
1238860,2020-434772          ,TRAFFIC,Property Damage,07/04/2020,SHELDON RD  /  WATERS AV W,33615
1238929,2020-435519          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/04/2020,10900 BLOCK MEMORIAL HW,33615
1238973,2020-435424          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/04/2020,10900 BLOCK MEMORIAL HW,33615
1238979,2020-435049          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/04/2020,8400 BLOCK WOODHURST DR,33615
1238983,2020-1501598         ,FRAUD,FRAUD-SWINDLE,07/04/2020,9000 BLOCK ELLIOTT CR,33615
1239130,2020-437295          ,TRAFFIC,Property Damage,07/05/2020,NORTHBRIDGE BL  /  WATERS AV W,33615
1239166,2020-437775          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,07/05/2020,5500 BLOCK FOREST HAVEN CR,33615
1239205,2020-439643          ,TRAFFIC,Property Damage,07/06/2020,5900 BLOCK MEMORIAL HW,33615
1239210,2020-439047          ,THEFT,GRAND THEFT - ALL OTHER,07/06/2020,5800 BLOCK OXFORD DR,33615
1239254,2020-438393          ,BATTERY,BATTERY-SIMPLE,07/06/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1239424,2020-440622          ,THEFT,GRAND THEFT - ALL OTHER,07/07/2020,7600 BLOCK JACKSON SPRINGS RD,33615
1239472,2020-442083          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/07/2020,8800 BLOCK BEACON LAKES DR,33615
1239514,2020-441492          ,TRAFFIC,Non Incapacitating Injury,07/07/2020,KELLY RD  /  HILLSBOROUGH AV W,33615
1239515,2020-441625          ,TRAFFIC,Non Incapacitating Injury,07/07/2020,KELLY RD  /  HILLSBOROUGH AV W,33615
1239534,2020-1501624         ,FRAUD,FRAUD-SWINDLE,07/07/2020,9100 BLOCK HILLSBOROUGH AV W,33615
1239645,2020-444250          ,THEFT,THEFT FROM A BUILDING,07/08/2020,4400 BLOCK CYPRINA PL,33615
1239689,2020-443137          ,THEFT,THEFT FROM A BUILDING,07/08/2020,8400 BLOCK SANDSTONE LAKE DR,33615
1239708,2020-443236          ,BATTERY,BATTERY-SIMPLE,07/08/2020,7600 BLOCK LOUISIANA AV W,33615
1239881,2020-445726          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/09/2020,9600 BLOCK WILSKY BL,33615
1239904,2020-445927          ,TRAFFIC,Property Damage,07/09/2020,HILLSBOROUGH AV W  /  TNC BL,33615
1239912,2020-446554          ,TRAFFIC,Non Incapacitating Injury,07/09/2020,HILLSBOROUGH AV W  /  TUDOR DR,33615
1239913,2020-445421          ,TRAFFIC,Property Damage,07/09/2020,6300 BLOCK NEWTOWN CR,33615
1239975,2020-448880          ,TRAFFIC,Incapacitating,07/10/2020,HILLSBOROUGH AV W  /  STANDISH BEND DR,33615
1240009,2020-448112          ,BATTERY,BATTERY-SIMPLE,07/10/2020,8000 BLOCK FORD PL,33615
1240024,2020-447975          ,FRAUD,FRAUD-CREDIT CARD,07/10/2020,7600 BLOCK PAULA DR,33615
1240070,2020-448812          ,FRAUD,FRAUD-SWINDLE,07/10/2020,8000 BLOCK KAUREEN GARDEN PL,33615
1240257,2020-450762          ,TRAFFIC,Property Damage,07/11/2020,HANLEY RD  /  HOLLOWELL DR,33615
1240314,2020-452589          ,TRAFFIC,Property Damage,07/12/2020,HILLSBOROUGH AV W  /  SHELDON RD,33615
1240452,2020-453625          ,BATTERY,BATTERY-SIMPLE,07/13/2020,5800 BLOCK MEMORIAL HW,33615
1240475,2020-455250          ,DRUGS,DRUGS/NARCOTICS,07/13/2020,SHELDON RD  /  MEMORIAL HW,33615
1240505,2020-454983          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/13/2020,5600 BLOCK BAYWATER DR,33615
1240518,2020-453997          ,FRAUD,FRAUD-CREDIT CARD,07/13/2020,8200 BLOCK GREENLEAF CR,33615
1240521,2020-453741          ,THEFT,PETIT THEFT - ALL OTHER,07/13/2020,9200 BLOCK TUDOR DR,33615
1240561,2020-454467          ,TRAFFIC,Property Damage,07/13/2020,HILLSBOROUGH AV W  /  LAGOON ST S,33615
1240565,2020-454086          ,TRAFFIC,Property Damage,07/13/2020,WATERS AV W  /  NORTHBRIDGE BL,33615
1240570,2020-454254          ,TRAFFIC,Non Incapacitating Injury,07/13/2020,SHELDON RD  /  WOOD LAKE BL,33615
1240578,2020-454368          ,TRAFFIC,Property Damage,07/13/2020,HILLSBOROUGH AV W  /  SHELDON RD,33615
1240590,2020-454612          ,TRAFFIC,Property Damage,07/13/2020,SHELDON RD  /  WATERS AV W,33615
1240592,2020-454967          ,TRAFFIC,Property Damage,07/13/2020,6100 BLOCK MEMORIAL HW,33615
1240617,2020-453979          ,THEFT,SHOPLIFTING,07/13/2020,6700 BLOCK MEMORIAL HW,33615
1240662,2020-457210          ,TRAFFIC,Property Damage,07/14/2020,NORTHBRIDGE BL  /  WOODLAKE DR,33615
1240715,2020-457514          ,BATTERY,BATTERY-SIMPLE,07/14/2020,7600 BLOCK WOODBRIDGE BL,33615
1240863,2020-1501690         ,FRAUD,FRAUD-CREDIT CARD,07/15/2020,8300 BLOCK SHELDON RD,33615
1240908,2020-458464          ,BATTERY,BATTERY-SIMPLE,07/15/2020,8400 BLOCK CRYSTAL HARBOUR DR,33615
1240958,2020-460003          ,ASSAULT,AGGRAVATED ASSAULT,07/15/2020,8400 BLOCK PEBBLE CR,33615
1240978,2020-458953          ,TRAFFIC,Non Incapacitating Injury,07/15/2020,MEMORIAL HW  /  MILLWOOD DR,33615
1240990,2020-459024          ,TRAFFIC,Non Incapacitating Injury,07/15/2020,8200 BLOCK WATERS AV W,33615
1240999,2020-458731          ,BURGLARY,THEFT FROM A VEHICLE,07/15/2020,8200 BLOCK GREENLEAF CR,33615
1241004,2020-1501697         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/15/2020,8800 BLOCK WATERS AV W,33615
1241020,2020-457967          ,DRUGS,DRUGS/NARCOTICS,07/15/2020,WEBB RD  /  JACKSON SPRINGS RD,33615
1241021,2020-457967          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/15/2020,WEBB RD  /  JACKSON SPRINGS RD,33615
1241084,2020-461585          ,THEFT,SHOPLIFTING,07/16/2020,6700 BLOCK MEMORIAL HW,33615
1241124,2020-460082          ,DRUGS,DRUG TRAFFICKING/DELIVERY,07/16/2020,MEMORIAL HW  /  LIVERPOOL DR,33615
1241125,2020-460082          ,DRUGS,DRUGS/NARCOTICS,07/16/2020,MEMORIAL HW  /  LIVERPOOL DR,33615
1241126,2020-460082          ,DRUGS,DRUG PARAPHERNALIA,07/16/2020,MEMORIAL HW  /  LIVERPOOL DR,33615
1241171,2020-462185          ,FRAUD,FRAUD-SWINDLE,07/16/2020,6000 BLOCK ROSEWOOD DR,33615
1241176,2020-461909          ,FRAUD,FRAUD-OTHER,07/16/2020,5500 BLOCK BAYWATER DR,33615
1241378,2020-463312          ,TRAFFIC,Property Damage,07/17/2020,8100 BLOCK WATERS AV W,33615
1241439,2020-465829          ,TRAFFIC,Non Incapacitating Injury,07/18/2020,SHELDON RD  /  FLORA ST W,33615
1241462,2020-465953          ,THEFT,SHOPLIFTING,07/18/2020,6700 BLOCK MEMORIAL HW,33615
1241576,2020-466907          ,MISCHIEF,CRIMINAL MISCHIEF FELONY,07/19/2020,100 BLOCK SHORE PW,33615
1241593,2020-467482          ,BURGLARY,BURGLARY RESIDENCE / FORCED,07/19/2020,5300 BLOCK BAYWATER DR,33615
1241619,2020-466900          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/19/2020,8300 BLOCK ROYAL SAND CR,33615
1241640,2020-467034          ,THEFT,THEFT FROM A BUILDING,07/19/2020,8300 BLOCK CRYSTAL HARBOUR DR,33615
1241708,2020-467156          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/19/2020,5700 BLOCK MEMORIAL HW,33615
1241722,2020-470007          ,TRAFFIC,Non Incapacitating Injury,07/20/2020,PATSY ST  /  JACKSON SPRINGS RD,33615
1242004,2020-472254          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/21/2020,8400 BLOCK LAVA PL,33615
1242022,2020-471028          ,TRAFFIC,Property Damage,07/21/2020,MEMORIAL HW  /  SHELDON RD,33615
1242087,2020-474765          ,TRAFFIC,Property Damage,07/22/2020,WATERS AV W  /  SHELDON RD,33615
1242235,2020-475588          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/23/2020,7000 BLOCK MINTWOOD CT,33615
1242372,2020-476608          ,TRAFFIC,Property Damage,07/23/2020,SHELDON RD  /  MEMORIAL HW,33615
1242444,2020-478387          ,TRAFFIC,Property Damage,07/24/2020,MEMORIAL HW  /  CIVIC RD,33615
1242445,2020-478267          ,TRAFFIC,Non Incapacitating Injury,07/24/2020,8600 BLOCK HILLSBOROUGH AV W,33615
1242502,2020-478180          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/24/2020,8800 BLOCK WATERS AV W,33615
1242503,2020-478180          ,BURGLARY,THEFT FROM A VEHICLE,07/24/2020,8800 BLOCK WATERS AV W,33615
1242726,2020-480076          ,BURGLARY,BURGLARY RESIDENCE / FORCED,07/25/2020,8300 BLOCK HIAWATHA ST W,33615
1242837,2020-481999          ,THEFT,THEFT VEHICLE & OTHER MOBILE,07/26/2020,8600 BLOCK BRIAR GROVE CR,33615
1242847,2020-483049          ,TRAFFIC,Property Damage,07/26/2020,MEMORIAL HW  /  STILLBROOK AV,33615
1242968,2020-484337          ,TRAFFIC,Property Damage,07/27/2020,MEMORIAL HW  /  KINGS POINT RD,33615
1243025,2020-467114          ,TRAFFIC,Property Damage,07/27/2020,BAYWATER DR / HARBORBLUFF WY,33615
1243030,2020-485152          ,TRAFFIC,Non Incapacitating Injury,07/27/2020,SHELDON RD  /  WOOD LAKE BL,33615
1243055,2020-484880          ,BATTERY,BATTERY-SIMPLE,07/27/2020,4400 BLOCK CYPRINA PL,33615
1243082,2020-487103          ,TRAFFIC,Property Damage,07/28/2020,7500 BLOCK WATERS AV W,33615
1243140,2020-487606          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/28/2020,9800 BLOCK COMPASS POINT WY,33615
1243166,2020-486428          ,BATTERY,BATTERY-SIMPLE,07/28/2020,6400 BLOCK ELLIOT DR,33615
1243214,2020-486872          ,FRAUD,FRAUD-SWINDLE,07/28/2020,8300 BLOCK SANDSTONE LAKE DR,33615
1243263,2020-487712          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/28/2020,HILLSBOROUGH AV W  /  TAMPA SHORES BL,33615
1243270,2020-488611          ,FRAUD,FRAUD-SWINDLE,07/29/2020,8700 BLOCK SHELDON CREEK BL,33615
1243295,2020-489518          ,BATTERY,BATTERY-SIMPLE,07/29/2020,4500 BLOCK CASTAWAY DR,33615
1243297,2020-489195          ,THEFT,GRAND THEFT - ALL OTHER,07/29/2020,6700 BLOCK ISLANDER LN,33615
1243298,2020-489195          ,BATTERY,BATTERY-SIMPLE,07/29/2020,6700 BLOCK ISLANDER LN,33615
1243330,2020-488710          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/29/2020,8400 BLOCK RIVER OAKS DR,33615
1243337,2020-488956          ,TRAFFIC,Non Incapacitating Injury,07/29/2020,TNC BL  /  HILLSBOROUGH AV W,33615
1243352,2020-487761          ,TRAFFIC,Property Damage,07/29/2020,MEMORIAL HW  /  HILLSBOROUGH AV W,33615
1243355,2020-488002          ,TRAFFIC,Property Damage,07/29/2020,PACES FERRY DR  /  BRIDGEWATER DR,33615
1243356,2020-489246          ,TRAFFIC,Property Damage,07/29/2020,WATERS AV W  /  REDBRAES DR,33615
