OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
1230305,2020-329461          ,BATTERY,BATTERY-SIMPLE,05/18/2020,1400 BLOCK 139TH AV E,33613
1231496,2020-343871          ,ASSAULT,AGGRAVATED ASSAULT,05/24/2020,1200 BLOCK 138TH AV E,33613
1232910,2020-361164          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/01/2020,2200 BLOCK BEARSS AV E,33613
1234444,2020-382018          ,BURGLARY,THEFT FROM A VEHICLE,06/10/2020,3400 BLOCK JEFFERSON COMMONS DR,33613
1235071,2020-388686          ,BURGLARY,THEFT FROM A VEHICLE,06/13/2020,3900 BLOCK ROCKY CR,33613
1235360,2020-393784          ,BATTERY,BATTERY-SIMPLE,06/15/2020,1200 BLOCK SKIPPER RD,33613
1237318,2020-414247          ,BATTERY,BATTERY-SIMPLE,06/25/2020,100 BLOCK CONNIE AVE,33613
1240730,2020-457329          ,TRAFFIC,Non Incapacitating Injury,07/14/2020,BRUCE B DOWNS BL  /  COVE BEND DR,33613
1241208,2020-460544          ,BATTERY,BATTERY-SIMPLE,07/16/2020,3700 BLOCK GAZEBO POND LN,33613
1247228,2020-535980          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,08/20/2020,3900 BLOCK ROCKY CR,33613
1249741,2020-566015          ,BATTERY,BATTERY-SIMPLE,09/02/2020,14000 BLOCK NEPHI PL,33613
1252741,2020-598450          ,FRAUD,FRAUD-OTHER,09/17/2020,1200 BLOCK SKIPPER RD,33613
1256717,2020-644649          ,TRAFFIC,Property Damage,10/07/2020,SKIPPER RD  /  NEBRASKA AV N,33613
1258337,2020-664210          ,DRUGS,DRUGS/NARCOTICS,10/15/2020,136TH AV E  /  21ST ST N,33613
1258758,2020-667036          ,BATTERY,BATTERY-AGGRAVATED,10/16/2020,14000 BLOCK HALSTEAD CT,33613
1259940,2020-681096          ,BURGLARY,THEFT FROM A VEHICLE,10/22/2020,300 BLOCK WINDWOOD OAKS DR,33613
1261460,2020-698360          ,BATTERY,BATTERY-SIMPLE,10/29/2020,14500 BLOCK SEAFORD CR,33613
1261686,2020-700640          ,DRUGS,DRUGS/NARCOTICS,10/30/2020,12TH ST N  /  139TH AV E,33613
1262379,2020-710223          ,TRAFFIC,Property Damage,11/03/2020,BRUCE B DOWNS BL  /  UNIVERSITY PZ,33613
1262396,2020-709624          ,TRAFFIC,Property Damage,11/03/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1263315,2020-719981          ,BATTERY,BATTERY-SIMPLE,11/07/2020,14500 BLOCK SEAFORD CR,33613
1263375,2020-722033          ,BATTERY,FELONY BATTERY,11/08/2020,2400 BLOCK CEDAR TRACE CR,33613
1263644,2020-724507          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/09/2020,13900 BLOCK SOMBER WOOD DR,33613
1263773,2020-1502895         ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/10/2020,14200 BLOCK MONTEREY PINES DR,33613
1264683,2020-737100          ,BATTERY,BATTERY-SIMPLE,11/14/2020,400 BLOCK FLORAL DR,33613
1264932,2020-741056          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/16/2020,14400 BLOCK DAKE LN,33613
1265121,2020-742050          ,ROBBERY,PERSON - ROBBERY,11/16/2020,13600 BLOCK FLETCHER REGENCY DR,33613
1265313,2020-743877          ,BATTERY,BATTERY-AGGRAVATED,11/17/2020,13600 BLOCK 21ST ST N,33613
1266229,2020-754934          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/22/2020,18TH ST N  /  143RD AV E,33613
1266578,2020-759915          ,THEFT,SHOPLIFTING,11/24/2020,2200 BLOCK BEARSS AV E,33613
1267079,2020-764611          ,BATTERY,BATTERY-SIMPLE,11/26/2020,13800 BLOCK PINE CONE CT,33613
1268038,2020-775721          ,BATTERY,BATTERY-SIMPLE,12/01/2020,1200 BLOCK SKIPPER RD,33613
1269080,2020-789841          ,TRAFFIC,Property Damage,12/07/2020,BEARSS AV E  /  17TH ST N,33549
1269641,2020-794494          ,FRAUD,FRAUD-OTHER,12/09/2020,1500 BLOCK CHERRYWOOD AV,33613
1272927,2020-832103          ,BATTERY,BATTERY-SIMPLE,12/26/2020,13800 BLOCK AZALEA CR,33613
1273219,2020-837487          ,DRUGS,DRUGS/NARCOTICS,12/28/2020,1500 BLOCK 139TH AV E,33613
1273654,2020-842178          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/30/2020,1800 BLOCK 138TH AV E,33613
1273969,2020-1503423         ,THEFT,THEFT OF BICYCLE,12/31/2020,14200 BLOCK 42ND ST N,33613
1275718,2021-19570           ,BATTERY,BATTERY-SIMPLE,01/09/2021,13800 BLOCK AZALEA CR,33613
1277544,2021-40229           ,FRAUD,FRAUD-SWINDLE,01/19/2021,1400 BLOCK 143RD AV E,33613
1278543,2021-50848           ,DUI,DUI (DRIVING UNDER INFLUENCE),01/24/2021,NEBRASKA AV N  /  HAYES RD,33549
1279150,2021-57995           ,BATTERY,BATTERY-SIMPLE,01/27/2021,1200 BLOCK SKIPPER RD,33613
1279651,2021-63739           ,TRAFFIC,Property Damage,01/29/2021,30TH ST N  /  BEARSS AV E,33613
1043965,2018-87971           ,THEFT,GRAND THEFT - ALL OTHER,02/05/2018,14500 BLOCK VALOR CR,33613
1044028,2018-87847           ,TRAFFIC,Property Damage,02/05/2018,BEARSS AV E / SOMERSET PARK DR,33613
1046859,2018-116819          ,ASSAULT,AGGRAVATED ASSAULT,02/16/2018,13800 BLOCK 19TH ST N,33613
1047898,2018-127161          ,BATTERY,BATTERY-SIMPLE,02/21/2018,13600 BLOCK 20TH ST N,33613
1047921,2018-127942          ,THEFT,THEFT OF BICYCLE,02/21/2018,4200 BLOCK MONTICELLO GARDENS PL,33613
1048007,2018-129081          ,TRAFFIC,Property Damage,02/21/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1048196,2018-131822          ,THEFT,SHOPLIFTING,02/22/2018,13600 BLOCK UNIVERSITY PZ,33613
1050858,2018-155423          ,BATTERY,BATTERY-SIMPLE,03/04/2018,14400 BLOCK AUDUBON TC,33613
1053792,2018-185338          ,TRAFFIC,Non Incapacitating Injury,03/16/2018,BEARSS AV W / WINDING CREEK CT,33613
1056600,2018-214531          ,TRAFFIC,Property Damage,03/28/2018,FLETCHER AV E / BRUCE B DOWNS BL,33613
1059517,2018-246118          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/09/2018,13900 BLOCK SANDY HILL LP,33613
1062133,2018-271180          ,TRAFFIC,Property Damage,04/19/2018,138TH AV E / 31ST ST N,33613
1062262,2018-271223          ,ROBBERY,HOME INVASION,04/19/2018,4100 BLOCK MONTICELLO GARDENS PL,33613
1066215,2018-315043          ,BATTERY,BATTERY-SIMPLE,05/06/2018,1200 BLOCK SKIPPER RD,33613
1067134,2018-325902          ,TRAFFIC,Non Incapacitating Injury,05/10/2018,136TH AV E / 22ND ST N,33613
1069916,2018-350739          ,TRAFFIC,Property Damage,05/21/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1070812,2018-360714          ,BURGLARY,THEFT FROM A VEHICLE,05/25/2018,13500 BLOCK 42ND ST N,33613
1071897,2018-373404          ,DRUGS,DRUGS/NARCOTICS,05/30/2018,15300 BLOCK NEBRASKA AV N,33613
1072644,2018-381772          ,FRAUD,FRAUD-SWINDLE,06/02/2018,14900 BLOCK NEBRASKA AV N,33613
1073855,2018-397337          ,THEFT,SHOPLIFTING,06/08/2018,15300 BLOCK NEBRASKA AV N,33613
1074874,2018-406212          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/12/2018,14500 BLOCK CARIBBEAN BREEZE DR,33613
1075452,2018-412629          ,TRAFFIC,Non Incapacitating Injury,06/15/2018,22ND ST N / 140TH AV E,33613
1075578,2018-412788          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/15/2018,13600 BLOCK 15TH ST N,33613
1076640,2018-427550          ,BATTERY,BATTERY-SIMPLE,06/20/2018,4000 BLOCK ROCKY CR,33613
1077536,2018-437125          ,TRAFFIC,Incapacitating,06/24/2018,BRUCE B DOWNS BL / BEARSS AV E,33613
1078283,2018-444272          ,BURGLARY,BURGLARY RESIDENCE / FORCED,06/27/2018,16200 BLOCK LAKE MAGDALENE BL,33613
1078449,2018-445728          ,BURGLARY,THEFT FROM A VEHICLE,06/28/2018,2000 BLOCK 136TH AV E,33613
1079451,2018-458986          ,THEFT,THEFT OF BICYCLE,07/03/2018,14300 BLOCK LUCERNE DR,33613
1079557,2018-458603          ,FRAUD,FRAUD-OTHER,07/03/2018,200 BLOCK PALM DR,33613
1082408,2018-494566          ,FRAUD,FRAUD-SWINDLE,07/17/2018,15300 BLOCK NEBRASKA AV N,33613
1083341,2018-504268          ,THEFT,SHOPLIFTING,07/21/2018,15300 BLOCK NEBRASKA AV N,33613
1084257,2018-516237          ,DRUGS,DRUG TRAFFICKING/DELIVERY,07/26/2018,140TH AV E / 15TH ST N,33613
1084323,2018-516875          ,DRUGS,DRUG TRAFFICKING/DELIVERY,07/26/2018,1500 BLOCK 140TH AV E,33613
1084532,2018-519627          ,DRUGS,DRUGS/NARCOTICS,07/27/2018,13700 BLOCK 19TH ST N,33613
1085216,2018-524064          ,DRUGS,DRUGS/NARCOTICS,07/30/2018,22ND ST N / AMIEE CT,33613
1086215,2018-538239          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,08/04/2018,3100 BLOCK GRAND PAVILION DR,33613
1087085,2018-548204          ,BURGLARY,THEFT FROM A VEHICLE,08/08/2018,2800 BLOCK LAKESIDE COMMONS DR,33613
1087981,2018-556048          ,ROBBERY,PERSON - ROBBERY,08/12/2018,1800 BLOCK 139TH AV E,33613
1088874,2018-567318          ,TRAFFIC,Property Damage,08/16/2018,FLETCHER AV E / BRUCE B DOWNS BL,33613
1090234,2018-581596          ,TRAFFIC,Property Damage,08/22/2018,I275 NORTHBOUND / BEARSS AV E,33613
1092578,2018-606472          ,THEFT,THEFT MOTOR VEHICLE PARTS,08/31/2018,2200 BLOCK BEARSS AV E,33613
1094788,2018-633720          ,THEFT,PETIT THEFT - ALL OTHER,09/11/2018,13600 BLOCK UNIVERSITY PZ,33613
1094914,2018-633673          ,BATTERY,BATTERY-SIMPLE,09/11/2018,14300 BLOCK HENSEL LN,33613
1095658,2018-641799          ,TRAFFIC,Property Damage,09/14/2018,BEARSS AV W / FLORIDA AV N,33613
1096746,2018-654596          ,THEFT,SHOPLIFTING,09/19/2018,15300 BLOCK NEBRASKA AV N,33613
1099594,2018-683596          ,BURGLARY,THEFT FROM A VEHICLE,10/01/2018,1300 BLOCK SAND LAKE CR,33613
1104274,2018-734570          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,10/21/2018,3600 BLOCK JEFFERSON COMMONS DR,33613
1104317,2018-734544          ,THEFT,SHOPLIFTING,10/21/2018,15300 BLOCK NEBRASKA AV N,33613
1105087,2018-740404          ,TRAFFIC,Non Incapacitating Injury,10/24/2018,42ND ST N / HELLENIC DR,33613
1106959,2018-761185          ,THEFT,SHOPLIFTING,11/01/2018,15300 BLOCK NEBRASKA AV N,33613
1106979,2018-760888          ,DRUGS,DRUGS/NARCOTICS,11/01/2018,19TH ST N / 136TH AV E,33613
1107148,2018-764296          ,TRAFFIC,Property Damage,11/02/2018,I275 N BEARSS RP / BEARSS AV E,33613
1108296,2018-774482          ,BURGLARY,BURGLARY RESIDENCE / FORCED,11/07/2018,2200 BLOCK 138TH AV E,33613
1109252,2018-785883          ,THEFT,PURSE SNATCHING,11/11/2018,42ND ST N / CAMBRIDGE WOODS DR,33613
1109976,2018-792880          ,BURGLARY,THEFT FROM A VEHICLE,11/14/2018,14000 BLOCK SAULK CT,33613
1111127,2018-804619          ,TRAFFIC,Property Damage,11/19/2018,BRUCE B DOWNS BL / COVE BEND DR,33613
1111894,2018-812418          ,THEFT,THEFT MOTOR VEHICLE PARTS,11/23/2018,14600 BLOCK BANYAN BLUFF DR,33613
1111997,2018-815461          ,BATTERY,BATTERY-SIMPLE,11/24/2018,13800 BLOCK 19TH ST N,33613
1114851,2018-842693          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/06/2018,BEARSS AV E / PINECREST RD,33613
1116723,2018-862889          ,TRAFFIC,Non Incapacitating Injury,12/14/2018,BRUCE B DOWNS BL / 42ND ST N,33613
1118575,2018-845852          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,12/21/2018,14200 BLOCK 42ND ST N,33613
1118741,2018-882418          ,THEFT,SHOPLIFTING,12/22/2018,13600 BLOCK UNIVERSITY PZ,33613
1118827,2018-885201          ,ROBBERY,PERSON - ROBBERY,12/23/2018,14000 BLOCK CARMEN CT,33613
1120593,2019-2417            ,DUI,DUI (DRIVING UNDER INFLUENCE),01/02/2019,14400 BLOCK BRUCE B DOWNS BL,33613
1121277,2019-11800           ,TRAFFIC,Non Incapacitating Injury,01/05/2019,BRUCE B DOWNS BL / COVE BEND DR,33613
1122445,2019-22967           ,TRAFFIC,Property Damage,01/10/2019,BRUCE B DOWNS BL / BEARSS AV E,33613
1122465,2019-22531           ,TRAFFIC,Property Damage,01/10/2019,FLETCHER AV E / 42ND ST N,33613
1122657,2019-26639           ,FIRE,FIRE INVESTIGATION,01/11/2019,3500 BLOCK PALM CROSSING DR,33613
1123255,2019-32295           ,TRAFFIC,Property Damage,01/14/2019,COVE BEND DR / BRUCE B DOWNS BL,33613
1124486,2019-44271           ,DUI,DUI (DRIVING UNDER INFLUENCE),01/19/2019,FLETCHER AV E / 42ND ST N,33613
1126106,2019-62632           ,DRUGS,DRUG PARAPHERNALIA,01/26/2019,NEBRASKA AV N / 139TH AV E,33613
1126298,2019-64846           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/28/2019,14300 BLOCK LUCERNE DR,33613
1126444,2019-66771           ,BATTERY,BATTERY-SIMPLE,01/28/2019,3100 BLOCK GRAND PAVILION DR,33613
1127211,2019-73910           ,BATTERY,BATTERY-SIMPLE,01/31/2019,1000 BLOCK BEARSS AV W,33613
1128081,2019-85985           ,TRAFFIC,Property Damage,02/05/2019,BRUCE B DOWNS BL / UNIVERSITY PZ,33613
1129378,2019-99543           ,FRAUD,FRAUD-CREDIT CARD,02/10/2019,15300 BLOCK NEBRASKA AV N,33613
1132827,2019-137977          ,TRAFFIC,Property Damage,02/25/2019,FLETCHER AV E / 23RD ST N,33613
1132933,2019-137440          ,FRAUD,FRAUD-SWINDLE,02/25/2019,14900 BLOCK BRUCE B DOWNS BL,33613
1134101,2019-147059          ,BURGLARY,BURGLARY BUSINESS/ FORCED,03/01/2019,300 BLOCK BEARSS AV E,33613
1134828,2019-158562          ,FRAUD,FRAUD-IMPERSONATION,03/05/2019,1800 BLOCK BEARSS AV W,33613
1135824,2019-168843          ,DRUGS,DRUG PARAPHERNALIA,03/09/2019,19TH ST N / 139TH AV E,33613
1136594,2019-176365          ,THEFT,SHOPLIFTING,03/12/2019,15300 BLOCK NEBRASKA AV N,33613
1136677,2019-178471          ,FRAUD,FRAUD-IMPERSONATION,03/13/2019,13700 BLOCK SWEETWATER COVE PL,33613
1136720,2019-178632          ,THEFT,SHOPLIFTING,03/13/2019,14200 BLOCK NEBRASKA AV N,33613
1136909,2019-181587          ,THEFT,SHOPLIFTING,03/14/2019,15300 BLOCK NEBRASKA AV N,33613
1136932,2019-181078          ,THEFT,SHOPLIFTING,03/14/2019,13600 BLOCK UNIVERSITY PZ,33613
1137825,2019-190845          ,THEFT,PETIT THEFT - ALL OTHER,03/18/2019,3600 BLOCK 138TH AV E,33613
1139528,2019-210044          ,DRUGS,DRUGS/NARCOTICS,03/26/2019,136TH AV E / 22ND ST N,33613
1139657,2019-210886          ,TRAFFIC,Property Damage,03/26/2019,BRUCE B DOWNS BL / 138TH AV E,33613
1140676,2019-221232          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,03/30/2019,14200 BLOCK ISOBA CT,33613
1141526,2019-228960          ,TRAFFIC,Property Damage,04/03/2019,37TH ST N / 138TH AV E,33613
1141781,2019-232023          ,DUI,DUI (DRIVING UNDER INFLUENCE),04/04/2019,FLETCHER AV E / USF MAGNOLIA DR,33613
1142717,2019-246516          ,ASSAULT,AGGRAVATED ASSAULT,04/09/2019,3100 BLOCK FLETCHER AV E,33613
1143696,2019-254091          ,FRAUD,FRAUD-SWINDLE,04/12/2019,15300 BLOCK NEBRASKA AV N,33613
1145505,2019-274099          ,BURGLARY,THEFT FROM A VEHICLE,04/20/2019,1900 BLOCK GREGORY DR,33613
1146338,2019-285950          ,TRAFFIC,Property Damage,04/24/2019,BRUCE B DOWNS BL / LAKE FOREST DR,33613
1147357,2019-295175          ,BATTERY,BATTERY-SIMPLE,04/28/2019,13800 BLOCK SOMBER WOOD DR,33613
1149996,2019-322072          ,DRUGS,DRUGS/NARCOTICS,05/08/2019,15300 BLOCK NEBRASKA AV N,33613
1152103,2019-344532          ,DRUGS,DRUG PARAPHERNALIA,05/17/2019,1500 BLOCK 142ND AV E,33613
1152933,2019-351876          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,05/20/2019,1400 BLOCK COURT OF FLAGS CT,33613
1153059,2019-355269          ,BATTERY,BATTERY-SIMPLE,05/21/2019,15600 BLOCK WOODWAY DR,33613
1155887,2019-385738          ,BURGLARY,BURGLARY OTHER STRUCTURE,06/02/2019,1000 BLOCK BEARSS AV W,33613
1158014,2019-407499          ,DRUGS,DRUGS/NARCOTICS,06/11/2019,NEBRASKA AV N  /  BEARSS AV E,33549
1162545,2019-460925          ,DUI,DUI (DRIVING UNDER INFLUENCE),07/01/2019,FLORIDA AV N  /  WILDWOOD ST,33613
1163444,2019-475669          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/06/2019,400 BLOCK BEARSS AV E,33613
1164251,2019-488019          ,FRAUD,FRAUD-SWINDLE,07/10/2019,15300 BLOCK NEBRASKA AV N,33613
1164443,2019-486008          ,DRUGS,DRUGS/NARCOTICS,07/10/2019,BEARSS AV E  /  BRUCE B DOWNS BL,33613
1165505,2019-500059          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,07/15/2019,14400 BLOCK 22ND ST N,33613
1169395,2019-547110          ,FRAUD,FRAUD-SWINDLE,08/02/2019,400 BLOCK BEARSS AV E,33613
1170059,2019-554397          ,THEFT,SHOPLIFTING,08/05/2019,13600 BLOCK UNIVERSITY PZ,33613
1173162,2019-591194          ,FRAUD,FRAUD-SWINDLE,08/19/2019,15300 BLOCK NEBRASKA AV N,33613
1173225,2019-589474          ,BATTERY,BATTERY-SIMPLE,08/19/2019,2000 BLOCK 140TH AV E,33613
1176468,2019-626984          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/01/2019,14700 BLOCK BANYAN BLUFF DR,33613
1176674,2019-631862          ,TRAFFIC,Property Damage,09/03/2019,FLETCHER AV E  /  PARK SQ W,33613
1181715,2019-687785          ,BATTERY,BATTERY-SIMPLE,09/24/2019,13600 BLOCK UNIVERSITY PZ,33613
1183650,2019-708264          ,FRAUD,FRAUD-OTHER,10/02/2019,13500 BLOCK GREENTREE DR,33613
1184291,2019-715406          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/05/2019,1400 BLOCK COURT OF FLAGS CT,33613
1184586,2019-720951          ,THEFT,PETIT THEFT - ALL OTHER,10/07/2019,4200 BLOCK FLETCHER AV E,33613
1185227,2019-726946          ,DRUGS,DRUGS/NARCOTICS,10/09/2019,SKIPPER RD  /  42ND ST N,33613
1187440,2019-749701          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/18/2019,BEARSS AV E  /  FLORIDA AV N,33613
1187523,2019-750771          ,THEFT,THEFT OF BICYCLE,10/19/2019,3900 BLOCK ROCKY CR,33613
1191204,2019-794268          ,DRUGS,DRUG PARAPHERNALIA,11/04/2019,NEBRASKA AV N  /  140TH AV E,33613
1192990,2019-813843          ,THEFT,SHOPLIFTING,11/12/2019,13500 BLOCK NEBRASKA AV N,33613
1194032,2019-824993          ,DUI,DUI (DRIVING UNDER INFLUENCE),11/17/2019,BEARSS AV E  /  FLORIDA AV N,33613
1196033,2019-848841          ,THEFT,PETIT THEFT - ALL OTHER,11/26/2019,2000 BLOCK 136TH AV E,33613
1197012,2019-862886          ,THEFT,THEFT FROM A BUILDING,12/02/2019,14200 BLOCK LES PALMS CR,33613
1199628,2019-891791          ,TRAFFIC,Non Incapacitating Injury,12/13/2019,136TH AV E  /  19TH ST N,33613
1204477,2020-14654           ,DRUGS,DRUGS/NARCOTICS,01/06/2020,13700 BLOCK 19TH ST N,33613
1206604,2020-39062           ,TRAFFIC,Property Damage,01/15/2020,46TH ST N  /  AVALON HEIGHTS BL,33613
1208224,2020-57627           ,DRUGS,DRUGS/NARCOTICS,01/22/2020,2000 BLOCK 143RD AV E,33613
1214201,2020-129050          ,BATTERY,BATTERY-SIMPLE,02/17/2020,4000 BLOCK DREAM OAK PL,33613
1214825,2020-133433          ,THEFT,THEFT VEHICLE & OTHER MOBILE,02/19/2020,13800 BLOCK SANDY HILL LP,33613
1215947,2020-151272          ,FRAUD,FRAUD-SWINDLE,02/25/2020,15300 BLOCK NEBRASKA AV N,33613
1217819,2020-171711          ,TRAFFIC,Non Incapacitating Injury,03/04/2020,NEBRASKA AV N  /  BEARSS AV E,33549
1218177,2020-174662          ,TRAFFIC,Property Damage,03/05/2020,BEARSS AV E  /  I275 N,33613
1220839,2020-204293          ,BATTERY,BATTERY-AGGRAVATED,03/18/2020,13700 BLOCK 19TH ST N,33613
1220862,2020-207326          ,BATTERY,BATTERY-SIMPLE,03/19/2020,1200 BLOCK SAND LAKE CR,33613
1224414,2020-255160          ,TRAFFIC,Non Incapacitating Injury,04/12/2020,BEARSS AV E  /  22ND ST N,33613
1224563,2020-258158          ,ROBBERY,PERSON - ROBBERY,04/13/2020,14200 BLOCK SHADOW MOSS LN,33613
1224666,2020-259784          ,ROBBERY,HOME INVASION,04/14/2020,14500 BLOCK CHAUCER CT,33613
1225645,2020-270623          ,THEFT,THEFT MOTOR VEHICLE PARTS,04/20/2020,2200 BLOCK CEDAR TRACE CR,33613
1230199,2020-327313          ,TRAFFIC,Property Damage,05/17/2020,42ND ST N  /  BRUCE B DOWNS BL,33613
1231198,2020-339061          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,05/22/2020,14900 BLOCK BOULEVARD N,33613
1231304,2020-341335          ,FRAUD,FRAUD-SWINDLE,05/23/2020,15300 BLOCK NEBRASKA AV N,33613
1231367,2020-340768          ,BATTERY,BATTERY-SIMPLE,05/23/2020,13800 BLOCK AZALEA CR,33613
1231433,2020-342914          ,BATTERY,BATTERY-AGGRAVATED,05/24/2020,13700 BLOCK 19TH ST N,33613
1232286,2020-353128          ,FRAUD,FRAUD-SWINDLE,05/28/2020,15300 BLOCK NEBRASKA AV N,33613
1233199,2020-363504          ,BURGLARY,BURGLARY BUSINESS/ FORCED,06/02/2020,13600 BLOCK 12TH ST N,33613
1235346,2020-393350          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/15/2020,13700 BLOCK NEBRASKA AV N,33613
1235984,2020-400232          ,FRAUD,FRAUD-SWINDLE,06/18/2020,15300 BLOCK NEBRASKA AV N,33613
1238051,2020-414999          ,TRAFFIC,Fatal Injury,06/29/2020,BRUCE B DOWNS BL / COVE BEND DR,33613
1238732,2020-432264          ,BATTERY,BATTERY-SIMPLE,07/03/2020,15300 BLOCK NEBRASKA AV N,33613
1239986,2020-447660          ,BATTERY,BATTERY-SIMPLE,07/10/2020,14800 BLOCK SWALLOWTAIL CT,33613
1240647,2020-457666          ,BATTERY,BATTERY-SIMPLE,07/14/2020,3000 BLOCK BARNHARD DR,33613
1240813,2020-456446          ,BURGLARY,THEFT FROM A VEHICLE,07/14/2020,300 BLOCK WINDWOOD OAKS DR,33613
1241984,2020-472499          ,THEFT,THEFT MOTOR VEHICLE PARTS,07/21/2020,3500 BLOCK JEFFERSON COMMONS DR,33613
1242983,2020-484680          ,THEFT,SHOPLIFTING,07/27/2020,15300 BLOCK NEBRASKA AV N,33613
1243647,2020-492166          ,THEFT,SHOPLIFTING,07/31/2020,14500 BLOCK NEBRASKA AV N,33613
1243899,2020-494936          ,BATTERY,BATTERY-SIMPLE,08/01/2020,900 BLOCK SKIPPER RD,33613
1245559,2020-516455          ,THEFT,PETIT THEFT - ALL OTHER,08/11/2020,1400 BLOCK FOUR SEASONS BL,33613
1246432,2020-1502022         ,THEFT,SHOPLIFTING,08/15/2020,13600 BLOCK UNIVERSITY PZ,33613
1246813,2020-531055          ,BURGLARY,THEFT FROM A VEHICLE,08/18/2020,1200 BLOCK SKIPPER RD,33613
1247285,2020-536447          ,FRAUD,FRAUD-OTHER,08/20/2020,13600 BLOCK FLORIDA AV N,33613
1248264,2020-549857          ,BATTERY,BATTERY-SIMPLE,08/26/2020,14000 BLOCK CARMEN CT,33613
1249664,2020-565377          ,BURGLARY,BURGLARY RESIDENCE / FORCED,09/02/2020,1400 BLOCK 140TH AV E,33613
1250282,2020-571174          ,TRAFFIC,Property Damage,09/05/2020,FLORAL DR  /  CARNATION DR,33613
1250411,2020-574265          ,THEFT,THEFT MOTOR VEHICLE PARTS,09/06/2020,13500 BLOCK AVALON HEIGHTS BL,33613
1251387,2020-585383          ,BURGLARY,BURGLARY RESIDENCE / NO FORCE,09/11/2020,1500 BLOCK 142ND AV E,33613
1252432,2020-596603          ,THEFT,SHOPLIFTING,09/16/2020,15300 BLOCK NEBRASKA AV N,33613
1253050,2020-603286          ,TRAFFIC,Property Damage,09/19/2020,BEARSS AV E  /  BEARSS I275 S RP,33613
1254092,2020-613346          ,DUI,DUI (DRIVING UNDER INFLUENCE),09/24/2020,FLORIDA AV N  /  BEARSS AV W,33613
1254198,2020-1502438         ,FRAUD,FRAUD-CREDIT CARD,09/25/2020,14900 BLOCK BRUCE B DOWNS BL,33613
1255260,2020-628672          ,BURGLARY,THEFT FROM A VEHICLE,09/30/2020,2400 BLOCK CEDAR TRACE CR,33613
1255944,2020-636770          ,THEFT,THEFT VEHICLE & OTHER MOBILE,10/04/2020,14200 BLOCK 42ND ST N,33613
1256963,2020-646561          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,10/08/2020,13900 BLOCK SANDY HILL LP,33613
1257856,2020-659200          ,BURGLARY,THEFT FROM A VEHICLE,10/13/2020,14500 BLOCK 46TH ST N,33613
1259007,2020-670582          ,BATTERY,BATTERY-SIMPLE,10/18/2020,13500 BLOCK 22ND ST N,33613
1259963,2020-680162          ,DUI,DUI (DRIVING UNDER INFLUENCE),10/22/2020,1200 BLOCK BEACON HILL DR,33613
1260750,2020-690914          ,BURGLARY,BURGLARY RESIDENCE / FORCED,10/26/2020,14400 BLOCK HELLENIC DR,33613
1262751,2020-711871          ,BATTERY,BATTERY-SIMPLE,11/04/2020,14400 BLOCK CARIBBEAN BREEZE DR,33613
1262771,2020-715618          ,TRAFFIC,Non Incapacitating Injury,11/05/2020,BRUCE B DOWNS BL  /  BEARSS AV E,33613
1262920,2020-715727          ,THEFT,GRAND THEFT - ALL OTHER,11/05/2020,1400 BLOCK SKIPPER RD,33613
1264663,2020-736431          ,THEFT,PETIT THEFT - ALL OTHER,11/14/2020,14500 BLOCK 46TH ST N,33613
1265390,2020-745051          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/18/2020,13700 BLOCK GRAGSTON CR,33613
1265705,2020-748935          ,DRUGS,DRUGS/NARCOTICS,11/19/2020,100 BLOCK BEARSS AV W,33613
