OBJECTID,Case Number,Crime Type,Crime Type Extension,Reported Date,Address,zip
877642,2016-173875          ,TRAFFIC,Fatal Injury,04/04/2016,8511 NORTHTON GROVES BL/PRIVATE PROPERTY,33556
887632,2016-322836          ,TRAFFIC,Property Damage,05/11/2016,LUTZ LAKE FERN RD / MICHIGAN AV,33556
891193,2016-358928          ,TRAFFIC,Property Damage,05/25/2016,GUNN HW / SOUTH MOBLEY RD,33556
893128,2016-379405          ,BATTERY,BATTERY-SIMPLE,06/02/2016,17000 BLOCK WINNERS CR,33556
896577,2016-416235          ,TRAFFIC,Property Damage,06/16/2016,VAN DYKE RD / GUNN HW,33556
904632,2016-502692          ,TRAFFIC,Property Damage,07/19/2016,GUNN HW / VIVIAN BASS WY,33556
927294,2016-737967          ,BATTERY,BATTERY-AGGRAVATED,10/22/2016,12100 BLOCK GARDEN LAKE CR,33556
932272,2016-788527          ,TRAFFIC,Property Damage,11/12/2016,VAN DYKE RD / GUNN HW,33556
937742,2016-842647          ,DRUGS,DRUGS/NARCOTICS,12/05/2016,GUNN HW / PASCO COUNTY LI,33556
947377,2017-31676           ,DUI,DUI (DRIVING UNDER INFLUENCE),01/13/2017,GUNN HW / NORTH MOBLEY RD,33556
950357,2017-59818           ,FRAUD,FRAUD-OTHER,01/25/2017,7700 BLOCK PULLARA DR,33556
965462,2017-214223          ,TRAFFIC,Non Incapacitating Injury,03/26/2017,SOUTH MOBLEY RD / GUNN HW,33556
972355,2017-282054          ,FRAUD,FRAUD-OTHER,04/21/2017,19100 BLOCK FORREST DR,33556
973079,2017-289512          ,TRAFFIC,Non Incapacitating Injury,04/24/2017,TARPON SPRINGS RD / BOY SCOUT RD,33556
981071,2017-367750          ,BURGLARY,CURTILAGE WITH THEFT,05/24/2017,17700 BLOCK BOY SCOUT RD,33556
985585,2017-416193          ,FRAUD,FRAUD-IMPERSONATION,06/12/2017,15600 BLOCK SHOAL CREEK PL,33556
1005565,2017-624501          ,TRAFFIC,Non Incapacitating Injury,08/31/2017,GUNN HW / NORTH MOBLEY RD,33556
1007623,2017-644491          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,09/08/2017,15000 BLOCK PATTERSON RD,33556
1023006,2017-801699          ,TRAFFIC,Property Damage,11/10/2017,LUTZ LAKE FERN RD / BRIDGBORO DR,33556
1027520,2017-846874          ,FRAUD,FRAUD-IMPERSONATION,11/29/2017,16800 BLOCK SILVER SHORES LN,33556
1028980,2017-861380          ,TRAFFIC,Property Damage,12/05/2017,GUNN HW / NORTHTON GROVES BL,33556
1036405,2018-9689            ,TRAFFIC,Property Damage,01/05/2018,SOUTH MOBLEY RD / GUNN HW,33556
1040046,2018-47678           ,BURGLARY,THEFT FROM A VEHICLE,01/20/2018,7000 BLOCK LUTZ LAKE FERN RD,33556
1047148,2018-120474          ,TRAFFIC,Non Incapacitating Injury,02/18/2018,NINE EAGLES DR / TURNBURY OAK DR,33556
1061025,2018-258344          ,TRAFFIC,Property Damage,04/14/2018,GUNN HW / TARPON SPRINGS RD,33556
1079259,2018-454891          ,TRAFFIC,Non Incapacitating Injury,07/02/2018,EASTBOURN DR / ROYAL DUBLIN AV,33556
1089658,2018-575222          ,TRAFFIC,Non Incapacitating Injury,08/19/2018,SOUTH MOBLEY RD / RACE TRACK RD,33556
1097447,2018-660899          ,BATTERY,BATTERY-SIMPLE,09/22/2018,10200 BLOCK LAKE GROVE DR,33556
1110700,2018-799157          ,TRAFFIC,Property Damage,11/17/2018,8500 BLOCK GUNN HW,33556
1112701,2018-820836          ,TRAFFIC,Property Damage,11/27/2018,LUTZ LAKE FERN RD / ROGERS RD,33556
1118128,2018-877099          ,TRAFFIC,Property Damage,12/20/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1122545,2019-26873           ,TRAFFIC,Property Damage,01/11/2019,PATTERSON RD / SILVER DOLLAR DR,33556
1141062,2019-226138          ,THEFT,GRAND THEFT - ALL OTHER,04/01/2019,16900 BLOCK CRAWLEY RD,33556
1155632,2019-382059          ,TRAFFIC,Non Incapacitating Injury,06/01/2019,HUTCHISON RD  /  NORTH MOBLEY RD,33556
1166970,2019-518270          ,TRAFFIC,Property Damage,07/22/2019,GUNN HW  /  TARPON SPRINGS RD,33556
1175629,2019-615211          ,THEFT,GRAND THEFT - ALL OTHER,08/28/2019,8200 BLOCK PETERSON RD,33556
1175669,2019-620357          ,HARASS,HARASSING/OBSCENE,08/29/2019,12500 BLOCK JOT EM DOWN LN,33556
1183541,2019-707238          ,TRAFFIC,Non Incapacitating Injury,10/02/2019,GUNN HW  /  RACE TRACK RD,33556
1189071,2019-738708          ,TRAFFIC,Property Damage,10/25/2019,NORTH MOBLEY RD  /  FITZGERALD RD,33556
1190966,2019-790818          ,TRAFFIC,Incapacitating,11/03/2019,9500 BLOCK EDDINGS RD,33556
1204328,2020-11107           ,BURGLARY,THEFT FROM A VEHICLE,01/05/2020,7000 BLOCK LUTZ LAKE FERN RD,33556
1214604,2019-658796          ,TRAFFIC,Fatal Injury,02/18/2020,VAN DYKE RD / BROWN RD,33556
1232987,2020-362416          ,TRAFFIC,Property Damage,06/01/2020,GUNN HW  /  NORTH MOBLEY RD,33556
1236708,2020-1501532         ,FRAUD,FRAUD-IMPERSONATION,06/22/2020,17600 BLOCK PASTURE RD,33556
1239536,2020-440567          ,BURGLARY,THEFT FROM A VEHICLE,07/07/2020,19700 BLOCK SPRING WILLOW CT,33556
1245241,2020-512871          ,BATTERY,BATTERY-SIMPLE,08/09/2020,15500 BLOCK EASTBOURN DR,33556
1255022,2020-626065          ,TRAFFIC,Property Damage,09/29/2020,GUNN HW  /  RACE TRACK RD,33556
1267468,2020-771432          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,11/29/2020,10500 BLOCK TARPON SPRINGS RD,33556
1269197,2020-788304          ,BURGLARY,BURGLARY BUSINESS/ FORCED,12/07/2020,8800 BLOCK GUNN HW,33556
1271985,2020-821559          ,TRAFFIC,Property Damage,12/21/2020,VAN DYKE RD  /  GUNN HW,33556
864174,2016-93372           ,FRAUD,FRAUD-IMPERSONATION,02/09/2016,8500 BLOCK NORTHTON GROVES BL,33556
871107,2016-160838          ,BURGLARY,THEFT FROM A VEHICLE,03/08/2016,19800 BLOCK WYNDHAM LAKES DR,33556
872037,2016-171960          ,TRAFFIC,Non Incapacitating Injury,03/12/2016,GUNN HW / VAN DYKE RD,33556
872149,2016-171087          ,BURGLARY,THEFT FROM A VEHICLE,03/12/2016,8600 BLOCK BETH CT,33556
875160,2016-200652          ,BURGLARY,BURGLARY BUSINESS/ FORCED,03/24/2016,8700 BLOCK GUNN HW,33556
885276,2016-297956          ,TRAFFIC,Property Damage,05/02/2016,TARPON SPRINGS RD / GUNN HW,33556
895126,2016-398557          ,TRAFFIC,Property Damage,06/10/2016,BOY SCOUT RD / GARDEN LAKE CR,33556
896935,2016-417248          ,TRAFFIC,Non Incapacitating Injury,06/17/2016,SOUTH MOBLEY RD / GUNN HW,33556
908416,2016-543017          ,BATTERY,BATTERY-SIMPLE,08/04/2016,12200 BLOCK GARDEN LAKE CR,33556
913969,2016-600820          ,TRAFFIC,Property Damage,08/27/2016,LUTZ LAKE FERN RD / GOLDENWAY DR,33556
940696,2016-873213          ,TRAFFIC,Property Damage,12/16/2016,CRAWLEY RD / AQUA LN,33556
943633,2016-902897          ,TRAFFIC,Property Damage,12/29/2016,TARPON SPRINGS RD / JORENE RD,33556
947471,2017-31057           ,FIRE,FIRE INVESTIGATION,01/13/2017,17800 BLOCK SIMMS RD,33556
951101,2017-64646           ,FRAUD,FRAUD-IMPERSONATION,01/27/2017,8100 BLOCK COPELAND RD,33556
954035,2017-96200           ,BURGLARY,THEFT FROM A VEHICLE,02/08/2017,11500 BLOCK INNFIELDS DR,33556
955017,2017-105925          ,DRUGS,DRUG PARAPHERNALIA,02/12/2017,15500 BLOCK RACE TRACK RD,33556
961005,2017-167270          ,TRAFFIC,Non Incapacitating Injury,03/08/2017,LUTZ LAKE FERN RD / PINE VALLEY DR,33556
968442,2017-241127          ,TRAFFIC,Property Damage,04/06/2017,RACE TRACK RD / PATTERSON RD,33556
969418,2017-250773          ,TRAFFIC,Non Incapacitating Injury,04/10/2017,BOY SCOUT RD / TARPON SPRINGS RD,33556
976823,2017-328667          ,TRAFFIC,Non Incapacitating Injury,05/09/2017,GUNN HW / JANA DR,33556
979957,2017-358258          ,BURGLARY,BURGLARY OTHER STRUCTURE,05/20/2017,9200 BLOCK POST RD,33556
980962,2017-368268          ,THEFT,SHOPLIFTING,05/24/2017,17600 BLOCK GUNN HW,33556
980991,2017-368860          ,TRAFFIC,Property Damage,05/24/2017,SOUTH MOBLEY RD / GUNN HW,33556
996402,2017-528560          ,BATTERY,BATTERY-SIMPLE,07/25/2017,18000 BLOCK JORENE RD,33556
1002863,2017-597517          ,TRAFFIC,Non Incapacitating Injury,08/21/2017,PATTERSON RD / EAGLES ENTRY DR,33556
1012117,2017-694717          ,TRAFFIC,Non Incapacitating Injury,09/28/2017,RACE TRACK RD / PATTERSON RD,33556
1015294,2017-724904          ,DRUGS,DRUGS/NARCOTICS,10/10/2017,LAKE JAMES RD / NORTH MOBLEY RD,33556
1019262,2017-764348          ,TRAFFIC,Non Incapacitating Injury,10/26/2017,RACE TRACK RD / BOY SCOUT RD,33556
1024755,2017-819354          ,TRAFFIC,Non Incapacitating Injury,11/17/2017,RACE TRACK RD / SOUTH MOBLEY RD,33556
1025668,2017-828014          ,TRAFFIC,Non Incapacitating Injury,11/21/2017,8800 BLOCK GUNN HW,33556
1038102,2018-28969           ,TRAFFIC,Non Incapacitating Injury,01/12/2018,TARPON SPRINGS RD / GUNN HW,33556
1042104,2018-68678           ,FRAUD,FRAUD-IMPERSONATION,01/29/2018,19300 BLOCK SHORTLEAF PINE LN,33556
1049472,2018-144567          ,TRAFFIC,Property Damage,02/27/2018,GUNN HW / COPELAND RD,33556
1053259,2018-180701          ,TRAFFIC,Non Incapacitating Injury,03/14/2018,GUNN HW / VAN DYKE RD,33556
1057155,2018-220112          ,TRAFFIC,Non Incapacitating Injury,03/30/2018,PATTERSON RD / SILVER DOLLAR DR,33556
1062645,2018-276377          ,TRAFFIC,Property Damage,04/21/2018,TARPON SPRINGS RD / GUNN HW,33556
1065842,2018-310145          ,FRAUD,FRAUD-IMPERSONATION,05/04/2018,7400 BLOCK LUTZ LAKE FERN RD,33556
1072260,2018-374285          ,TRAFFIC,Property Damage,05/31/2018,GUNN HW / WAYNE RD,33556
1073522,2018-391609          ,TRAFFIC,Property Damage,06/06/2018,RACE TRACK RD / MCGLAMERY RD,33556
1076173,2018-422259          ,TRAFFIC,Non Incapacitating Injury,06/18/2018,GUNN HW / KEYSTONE CROSSING BL,33556
1091610,2018-598258          ,TRAFFIC,Non Incapacitating Injury,08/28/2018,SOUTH MOBLEY RD / GUNN HW,33556
1115583,2018-850801          ,TRAFFIC,Property Damage,12/09/2018,VAN DYKE RD / GUNN HW,33556
1120318,2018-902848          ,TRAFFIC,Property Damage,12/31/2018,HUTCHISON RD / NORTH MOBLEY RD,33556
1125187,2019-54438           ,TRAFFIC,Property Damage,01/23/2019,SENTRY WOODS CT / HUTCHISON RD,33556
1142058,2019-236776          ,TRAFFIC,Property Damage,04/05/2019,GUNN HW / NORTH MOBLEY RD,33556
1184468,2019-719264          ,TRAFFIC,Property Damage,10/06/2019,GUNN HW  /  PETERSON RD,33556
1196502,2019-856049          ,DRUGS,DRUGS/NARCOTICS,11/29/2019,PATTERSON RD  /  EAGLES ENTRY DR,33556
1197512,2019-867898          ,TRAFFIC,Property Damage,12/04/2019,RACE TRACK RD  /  GUNN HW,33556
1230808,2020-334610          ,DRUGS,DRUG PARAPHERNALIA,05/20/2020,LAKESIDE COVE CT  /  MEADOWLAKE ST,33556
1231123,2020-338129          ,FRAUD,FRAUD-OTHER,05/22/2020,16900 BLOCK EQUESTRIAN TL,33556
1240515,2020-454036          ,THEFT,GRAND THEFT - ALL OTHER,07/13/2020,17700 BLOCK GUNN HW,33556
1241477,2020-465182          ,TRAFFIC,Property Damage,07/18/2020,7600 BLOCK COPELAND RD,33556
1253897,2020-614670          ,TRAFFIC,Non Incapacitating Injury,09/24/2020,GUNN HW  /  VAN DYKE RD,33556
1271962,2020-820273          ,BURGLARY,THEFT FROM A VEHICLE,12/20/2020,17100 BLOCK LONGACRES LN,33556
1279642,2021-62645           ,TRAFFIC,Fatal Injury,01/29/2021,RACE TRACK RD / SOUTHMOBLEY RD,33556
873760,2016-188210          ,BATTERY,BATTERY-SIMPLE,03/19/2016,16100 BLOCK VANDERBILT DR,33556
875120,2016-202005          ,TRAFFIC,Non Incapacitating Injury,03/24/2016,GUNN HW / TARPON SPRINGS RD,33556
888436,2016-330903          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/14/2016,VAN DYKE RD / GUNN HW,33556
890245,2016-338036          ,TRAFFIC,Non Incapacitating Injury,05/21/2016,SOUTH MOBLEY RD / GUNN HW,33556
894115,2016-388003          ,TRAFFIC,Non Incapacitating Injury,06/06/2016,RACE TRACK RD / GUNN HW,33556
897862,2016-428595          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/21/2016,19600 BLOCK PINE TREE RD,33556
898967,2016-439936          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,06/25/2016,15100 BLOCK ARBOR HOLLOW DR,33556
914052,2016-603254          ,TRAFFIC,Fatal Injury,08/28/2016,GUNN HW / RACE TRACK RD,33556
914095,2016-602096          ,BATTERY,BATTERY-SIMPLE,08/28/2016,12700 BLOCK ROYAL GEORGE AV,33556
921666,2016-680898          ,TRAFFIC,Property Damage,09/29/2016,GUNN HW / NORTH MOBLEY RD,33556
923816,2016-703728          ,BATTERY,BATTERY-SIMPLE,10/08/2016,15800 BLOCK BEREA DR,33556
935964,2016-826112          ,BURGLARY,BURGLARY RESIDENCE / FORCED,11/28/2016,17000 BLOCK EQUESTRIAN TL,33556
939814,2016-863152          ,TRAFFIC,Non Incapacitating Injury,12/13/2016,TARPON SPRINGS RD / GUNN HW,33556
953365,2017-89944           ,THEFT,THEFT MOTOR VEHICLE PARTS,02/06/2017,16400 BLOCK LAKE CHURCH DR,33556
978961,2017-346804          ,TRAFFIC,Property Damage,05/17/2017,RACE TRACK RD / BOY SCOUT RD,33556
987514,2017-439059          ,TRAFFIC,Property Damage,06/20/2017,PATTERSON RD / EAGLES ENTRY DR,33556
1000767,2017-575603          ,TRAFFIC,Property Damage,08/12/2017,GUNN HW / COSME RD,33556
1002894,2017-596644          ,BATTERY,BATTERY-SIMPLE,08/21/2017,8600 BLOCK BETH CT,33556
1011679,2017-693366          ,THEFT,SHOPLIFTING,09/27/2017,18900 BLOCK GUNN HW,33556
1032274,2017-894040          ,TRAFFIC,Property Damage,12/18/2017,GUNN HW / DONNA LU DR,33556
1055314,2018-200431          ,BURGLARY,THEFT FROM A VEHICLE,03/22/2018,7000 BLOCK LUTZ LAKE FERN RD,33556
1056144,2018-209150          ,BATTERY,BATTERY-SIMPLE,03/26/2018,19600 BLOCK LAKE OSCEOLA LN,33556
1067548,2018-328496          ,TRAFFIC,Non Incapacitating Injury,05/11/2018,VAN DYKE RD / GUNN HW,33556
1081268,2018-481619          ,THEFT,PETIT THEFT - ALL OTHER,07/12/2018,19500 BLOCK BARRIE ACRES TL,33556
1098580,2018-673285          ,TRAFFIC,Property Damage,09/27/2018,CRAWLEY RD / AQUA LN,33556
1100535,2018-694441          ,TRAFFIC,Non Incapacitating Injury,10/05/2018,GUNN HW / DONNA LU DR,33556
1101056,2018-700990          ,DRUGS,DRUGS/NARCOTICS,10/07/2018,TARPON SPRINGS RD / PATTERSON RD,33556
1106924,2018-760670          ,FRAUD,FRAUD-OTHER,11/01/2018,10400 BLOCK LAKE GROVE DR,33556
1109861,2018-793261          ,TRAFFIC,Non Incapacitating Injury,11/14/2018,CRAWLEY RD / EDDINGS RD,33556
1117435,2018-869767          ,THEFT,THEFT FROM A BUILDING,12/17/2018,16600 BLOCK SOUNDING SHORES DR,33556
1123924,2019-39345           ,TRAFFIC,Property Damage,01/17/2019,TARPON SPRINGS RD / GUNN HW,33556
1152686,2019-349912          ,TRAFFIC,Property Damage,05/20/2019,ARBOR HOLLOW DR  /  BEREA DR,33556
1173834,2019-595821          ,TRAFFIC,Property Damage,08/21/2019,VAN DYKE RD  /  GUNN HW,33556
1173977,2019-600949          ,BATTERY,BATTERY-SIMPLE,08/22/2019,8300 BLOCK BRIARFIELD CT,33556
1175958,2019-622571          ,TRAFFIC,Property Damage,08/30/2019,TARPON SPRINGS RD  /  TYLER RD,33556
1201511,2019-911817          ,BATTERY,BATTERY-SIMPLE,12/21/2019,15800 BLOCK MUIRFIELD DR,33556
1205298,2020-20694           ,TRAFFIC,Non Incapacitating Injury,01/09/2020,18100 BLOCK PATTERSON RD,33556
1208063,2020-1500029         ,FRAUD,FRAUD-IMPERSONATION,01/22/2020,12800 BLOCK ROYAL GEORGE AV,33556
1211893,2020-100693          ,FRAUD,FRAUD-OTHER,02/07/2020,15600 BLOCK INDIAN QUEEN DR,33556
1224107,2020-250986          ,THEFT,THEFT FROM A BUILDING,04/10/2020,11600 BLOCK TARPON SPRINGS RD,33556
1224339,2020-255466          ,BURGLARY,THEFT FROM A VEHICLE,04/12/2020,7000 BLOCK LUTZ LAKE FERN RD,33556
1225255,2020-267872          ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,04/18/2020,17100 BLOCK RAINBOW TR,33556
1227167,2020-290748          ,TRAFFIC,Property Damage,04/30/2020,GUNN HW  /  RACE TRACK RD,33556
1229085,2020-314384          ,DRUGS,DRUGS/NARCOTICS,05/11/2020,17600 BLOCK GUNN HW,33556
1239507,2020-440187          ,TRAFFIC,Property Damage,07/07/2020,GUNN HW  /  LUTZ LAKE FERN RD,33556
1263549,2020-723468          ,TRAFFIC,Non Incapacitating Injury,11/09/2020,TARPON SPRINGS RD  /  PATTERSON RD,33556
1273184,2020-835504          ,BATTERY,BATTERY-SIMPLE,12/27/2020,HORSE POND RD  /  PETERSON RD,33556
1278886,2021-55428           ,TRAFFIC,Non Incapacitating Injury,01/26/2021,TARPON SPRINGS RD  /  GUNN HW,33556
869624,2016-148339          ,TRAFFIC,Non Incapacitating Injury,03/02/2016,GUNN HW / KODI LN,33556
876156,2016-213511          ,FRAUD,FRAUD-IMPERSONATION,03/29/2016,11000 BLOCK OAKDALE HOLLOW LN,33556
887600,2016-322860          ,TRAFFIC,Non Incapacitating Injury,05/11/2016,GUNN HW / KEYSTONE CROSSING BL,33556
895535,2016-405450          ,BATTERY,BATTERY-SIMPLE,06/12/2016,17500 BLOCK BROWN RD,33556
937318,2016-838609          ,BURGLARY,THEFT FROM A VEHICLE,12/03/2016,19300 BLOCK EASTBROOK DR,33556
957295,2017-128029          ,TRAFFIC,Non Incapacitating Injury,02/21/2017,TARPON SPRINGS RD / BLAKE RD,33556
964872,2017-207322          ,TRAFFIC,Non Incapacitating Injury,03/23/2017,TARPON SPRINGS RD / GIBSON LN,33556
983060,2017-389616          ,TRAFFIC,Property Damage,06/01/2017,GUNN HW / WAYNE RD,33556
1020206,2017-773151          ,TRAFFIC,Property Damage,10/30/2017,WAYNE RD / SIMMS RD,33556
1030717,2017-879162          ,TRAFFIC,Non Incapacitating Injury,12/12/2017,GUNN HW / LUTZ LAKE FERN RD,33556
1042141,2018-68323           ,TRAFFIC,Non Incapacitating Injury,01/29/2018,GUNN HW / VAN DYKE RD,33556
1042290,2018-68787           ,THEFT,GRAND THEFT - ALL OTHER,01/29/2018,17800 BLOCK GUNN HW,33556
1048012,2018-127705          ,TRAFFIC,Property Damage,02/21/2018,TARPON SPRINGS RD / CRAWLEY RD,33556
1049180,2018-141884          ,THEFT,THEFT FROM A BUILDING,02/26/2018,19400 BLOCK PINE TREE RD,33556
1056416,2018-212113          ,TRAFFIC,Non Incapacitating Injury,03/27/2018,GUNN HW / TARPON SPRINGS RD,33556
1056628,2018-214664          ,TRAFFIC,Non Incapacitating Injury,03/28/2018,GUNN HW / LUTZ LAKE FERN RD,33556
1061182,2018-260710          ,TRAFFIC,Property Damage,04/15/2018,HIAWATHA RD / LUTZ LAKE FERN RD,33556
1062118,2018-270467          ,TRAFFIC,Property Damage,04/19/2018,RACE TRACK RD / GATOR HOLE RD,33556
1068902,2018-340553          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/17/2018,GUNN HW / COSME RD,33556
1069881,2018-350676          ,TRAFFIC,Property Damage,05/21/2018,RACE TRACK RD / SOUTH MOBLEY RD,33556
1080495,2018-470918          ,TRAFFIC,Non Incapacitating Injury,07/08/2018,GUNN HW / COPELAND RD,33556
1085261,2018-526039          ,TRAFFIC,Property Damage,07/31/2018,GUNN HW / TARPON SPRINGS RD,33556
1098603,2018-673844          ,TRAFFIC,Property Damage,09/27/2018,GUNN HW / LAKE GRACE DR,33556
1103177,2018-722845          ,BATTERY,BATTERY-SIMPLE,10/16/2018,12700 BLOCK ROYAL GEORGE AV,33556
1113854,2018-834370          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/02/2018,GUNN HW / ISBELL LN,33556
1118537,2018-880910          ,TRAFFIC,Property Damage,12/21/2018,GUNN HW / RACE TRACK RD,33556
1121600,2019-015903          ,TRAFFIC,Property Damage,01/07/2019,RACE TRACK RD / MILAM DR,33556
1126214,2019-064327          ,TRAFFIC,Property Damage,01/27/2019,GUNN HW / VAN DYKE RD,33556
1127110,2019-74589           ,MISCHIEF,CRIMINAL MISCHIEF MISDEMEANOR,01/31/2019,17100 BLOCK EQUESTRIAN TL,33556
1141574,2019-231097          ,TRAFFIC,Property Damage,04/03/2019,GUNN HW / BONNIE COVE LN,33556
1141640,2019-232423          ,TRAFFIC,Property Damage,04/04/2019,GUNN HW / BONNIE COVE LN,33556
1146343,2019-284659          ,TRAFFIC,Non Incapacitating Injury,04/24/2019,PATTERSON RD / SILVER DOLLAR DR,33556
1152852,2019-349993          ,DUI,DUI (DRIVING UNDER INFLUENCE),05/20/2019,15100 BLOCK ARBOR HOLLOW DR,33556
1159619,2019-426103          ,DUI,DUI (DRIVING UNDER INFLUENCE),06/18/2019,WAYNE RD  /  GUNN HW,33556
1163446,2019-476428          ,THEFT,THEFT FROM A BUILDING,07/06/2019,17400 BLOCK ISBELL LN,33556
1172872,2019-586149          ,THEFT,PETIT THEFT - ALL OTHER,08/17/2019,17800 BLOCK SIMMS RD,33556
1178889,2019-655179          ,THEFT,THEFT MOTOR VEHICLE PARTS,09/12/2019,17100 BLOCK JOURNEYS END DR,33556
1181614,2019-686969          ,TRAFFIC,Property Damage,09/24/2019,GUNN HW  /  VAN DYKE RD,33556
1187548,2019-750671          ,FRAUD,FRAUD-OTHER,10/19/2019,15100 BLOCK ELMCREST ST,33556
1193848,2019-823634          ,TRAFFIC,Property Damage,11/16/2019,VAN DYKE RD  /  GUNN HW,33556
1199845,2019-894403          ,TRAFFIC,Property Damage,12/14/2019,RAMBLEWOOD RD  /  PINE RANCH RD,33556
1205484,2020-25599           ,TRAFFIC,Non Incapacitating Injury,01/10/2020,LUTZ LAKE FERN RD  /  ANGEL LN,33556
1208398,2020-59463           ,FRAUD,FRAUD-OTHER,01/23/2020,17200 BLOCK BREEDERS CUP DR,33556
1215932,2020-150512          ,BURGLARY,BURGLARY RESIDENCE / FORCED,02/25/2020,16900 BLOCK CRAWLEY RD,33556
1236971,2020-411402          ,TRAFFIC,Property Damage,06/23/2020,BOY SCOUT RD  /  TARPON SPRINGS RD,33556
1256307,2020-642250          ,TRAFFIC,Property Damage,10/06/2020,GUNN HW  /  VAN DYKE RD,33556
1259859,2020-681545          ,TRAFFIC,Non Incapacitating Injury,10/22/2020,LUTZ LAKE FERN RD  /  MICHIGAN AV,33556
1265607,2020-749131          ,TRAFFIC,Property Damage,11/19/2020,VAN DYKE RD  /  GUNN HW,33556
1274200,2021-3610            ,TRAFFIC,Non Incapacitating Injury,01/02/2021,GUNN HW  /  NORTH MOBLEY RD,33556
895847,2016-408032          ,TRAFFIC,Non Incapacitating Injury,06/13/2016,RACE TRACK RD / INNFIELDS DR,33556
896591,2016-416130          ,TRAFFIC,Property Damage,06/16/2016,RACE TRACK RD / SOUTH MOBLEY RD,33556
900613,2016-457834          ,BATTERY,BATTERY-SIMPLE,07/02/2016,8700 BLOCK BROOKE ANGELA DR,33556
903464,2016-489605          ,TRAFFIC,Property Damage,07/14/2016,RACE TRACK RD / GUNN HW,33556
908725,2016-545137          ,TRAFFIC,Property Damage,08/05/2016,17600 BLOCK BOY SCOUT RD,33556
913474,2016-595712          ,TRAFFIC,Property Damage,08/25/2016,GUNN HW / LUTZ LAKE FERN RD,33556
915970,2016-623132          ,FRAUD,FRAUD-IMPERSONATION,09/06/2016,17000 BLOCK WINNERS CR,33556
923335,2016-699085          ,TRAFFIC,Property Damage,10/06/2016,GUNN HW / NORTH MOBLEY RD,33556
943438,2016-901823          ,TRAFFIC,Non Incapacitating Injury,12/28/2016,PATTERSON RD / TARPON SPRINGS RD,33556
953863,2017-94395           ,TRAFFIC,Property Damage,02/08/2017,GUNN HW / TARPON SPRINGS RD,33556
954902,2017-106295          ,BURGLARY,CURTILAGE WITH THEFT,02/12/2017,16200 BLOCK BELLE MEADE BL,33556
956319,2017-118916          ,TRAFFIC,Property Damage,02/17/2017,GUNN HW / RACE TRACK RD,33556
971616,2017-276646          ,TRAFFIC,Non Incapacitating Injury,04/19/2017,GUNN HW / VAN DYKE RD,33556
976233,2017-320631          ,FIRE,FIRE INVESTIGATION,05/06/2017,18100 BLOCK GUNN HW,33556
977985,2017-338946          ,TRAFFIC,Property Damage,05/13/2017,BOY SCOUT RD / COLONIAL DOWNS AV,33556
978921,2017-347403          ,FRAUD,FRAUD-OTHER,05/16/2017,18600 BLOCK GUNN HW,33556
979797,2017-357673          ,BURGLARY,THEFT FROM A VEHICLE,05/20/2017,19300 BLOCK GUNN HW,33556
986976,2017-429284          ,TRAFFIC,Non Incapacitating Injury,06/17/2017,PATTERSON RD / SILVER DOLLAR DR,33556
987517,2017-436929          ,TRAFFIC,Non Incapacitating Injury,06/20/2017,RACE TRACK RD / BOY SCOUT RD,33556
988433,2017-444884          ,DRUGS,DRUGS/NARCOTICS,06/23/2017,TARPON SPRINGS RD / DAKOTA RD,33556
1002705,2017-596129          ,DUI,DUI (DRIVING UNDER INFLUENCE),08/20/2017,15600 BLOCK LAKE GRACE DR,33556
1032884,2017-901714          ,DUI,DUI (DRIVING UNDER INFLUENCE),12/20/2017,PATTERSON RD / SILVER DOLLAR DR,33556
1034215,2017-914052          ,TRAFFIC,Property Damage,12/26/2017,TARPON SPRINGS RD / JORENE RD,33556
1043767,2018-84169           ,TRAFFIC,Non Incapacitating Injury,02/04/2018,BOY SCOUT RD / ECHO LAKE DR,33556
1046724,2018-115287          ,TRAFFIC,Non Incapacitating Injury,02/16/2018,RACE TRACK RD / INNFIELDS DR,33556
1047425,2018-122579          ,TRAFFIC,Property Damage,02/19/2018,PATTERSON RD / TARPON SPRINGS RD,33556
1082765,2018-498243          ,TRAFFIC,Property Damage,07/19/2018,GUNN HW / BINDER RD,33556
1091484,2018-595913          ,TRAFFIC,Property Damage,08/27/2018,BOY SCOUT RD / CASTLEBERRY RD,33556
1099104,2018-679224          ,TRAFFIC,Property Damage,09/29/2018,15500 BLOCK RACE TRACK RD,33556
1105676,2018-748534          ,TRAFFIC,Non Incapacitating Injury,10/27/2018,GUNN HW / NORTH MOBLEY RD,33556
1109337,2018-787414          ,TRAFFIC,Non Incapacitating Injury,11/12/2018,VAN DYKE RD / RAMBLEWOOD RD,33556
